Id,Label
1,Vitaamina
2,anaaja
3,aahaara
4,smruti
5,kalpanaa
6,anusandhaana
7,praaranbha
8,kaama
9,loga
10,vyakti
11,naama
12,masooda?aa
13,rakta
14,ootaka
15,doodha
16,akshamataa
17,tela
18,eesaa
19,haddee
20,avasthaa
21,fala
22,upachaara
23,sanketa
24,padaartha
25,upaaya
26,maatraa
27,purusha
28,kaala
29,nirmaana
30,naaka
31,vishva_yuddha
32,madhumeha
33,ekaagrataa
34,namaka
35,makaee
36,suara
37,roga
38,ratauandhee
39,vishva
40,jaanakaaree
41,makkhana
42,kamee
43,maaansa
44,kahaa
45,pranaalee
46,peeda?aa
47,maheenaa
48,pradaana
49,sadasya
50,vidyaarthee
51,bhojana
52,prayoga
53,nishkarsha
54,paanee
55,bhaaga
56,shareera
57,dina
58,raata
59,prakaasha
60,aandaa
61,mana
62,chintaa
63,soorya
64,senaa
65,poorvaja
66,rotee
67,samudra
68,hrudaya
69,adhyayana
70,soojana
71,khapata
72,apekshaa
73,aavashyakataa
74,apekshaa
75,vishvaasa
76,sampannataa
77,matalaba
78,shikaayata
79,abhiruchi
80,snaana
81,kaarana
82,aagamana
83,kathinaaee
84,chikitsaalaya
85,sankhyaa
86,yaatraa
87,aaja
88,aataa
89,tatva
90,nipunataa
91,manushya
92,sustee
93,vishraama
94,aaloo
95,sahaayataa
96,havaa
97,chikitsaka
98,prabhaava
99,aushadhi
100,pratikriyaa
101,utpaada
102,marammata
103,ushmaa
104,oorjaa
105,paarshva
106,katautee
107,kathorataa
108,gehoo?
109,dala
110,baalyaavasthaa
111,gaaya
112,machhalee
113,khataraa
114,mahaka
115,shalya_chikitsaka
116,ghatanaa
117,ghee
118,tvachaa
119,chaavala
120,vaahinee
121,chauanka
122,pashu
123,jeevana
124,tamaatara
125,maleriyaa
126,vyaayaama
127,sabjee
128,shaaka
129,taapamaana
130,pyaasa
131,saaansa
132,avadhi
133,daala
134,mastishka
135,dauraa
136,kaiansara
137,nau_senaa
138,paraamarsha
139,vishaya
140,prakaara
141,swabhaava
142,pramaana
143,bachchaa
144,rasa
145,vruddhi
146,rogee
147,gomaaansa
148,bhaapa
149,desha
150,chokara
151,keetaanu
152,khaanaa
153,naheean
154,aa?ta
155,vajana
156,yoga
157,amareekee
158,varsha
159,manovikruti
160,dhamanee
161,jaapaanee
162,santaraa
163,lagaava
164,sardee
165,ghanatva
166,swaasthya
167,vasaa
168,jvaara
169,dugdhashaalaa
170,beecha
171,neeboo
172,paachana
173,maidaa
174,anurakshana
175,shabda
176,laara
177,aayurveda
178,shataabdee
179,sarvekshana
180,salaada
181,sooryamukhee
182,samooha
183,britaanee
184,proteena
185,jaapaana
186,paakakarma
187,cheeja?
188,prayoga
189,upabhoga
190,sanvardhana
191,tathya
192,maamalaa
193,vrukka
194,breda
195,reshaa
196,safeda
197,pataa
198,{dauradauraa}
199,khanija
200,charitra
201,niyantrana
202,makaee
203,moolya
204,raktachaapa
205,raktaalpataa
206,naarve
207,skaatalaianda
208,kamaja?oree
209,rokathaama
210,paatanjali
211,stra?beree
212,aansha
213,pa?lisha
214,sandhi
215,vayaska
216,udayapura
217,yogee
218,shaharee
219,edsa
220,ullekha
221,soyaabeena
222,skarvee
223,haala
224,shaakaahaaree
225,ichchhaashakti
226,ora
227,yahaa?
228,vahaa?
229,pelaagraa
230,beree
231,riketsa
232,kula
