Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,Vitaamina,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,0,0.0,0,0.0
2,anaaja,8.0,4.3059701492537314,658.0,1,6,8,14,14.0,6.0,8.0,0.017578125,0.017578125,0.02084430853398665,1,0.07142857142857142,2,0.1495041310543771
3,aahaara,7.0,3.425373134328358,2929.5,1,13,16,29,29.0,13.0,16.0,0.033203125,0.033203125,0.038129229579998064,1,0.03333333333333333,4,0.3430310501269933
4,smruti,2.0,1.5,0.0,15,1,1,2,2.0,1.0,1.0,0.00390625,0.00390625,0.0048495949236551025,2,0.0,0,0.004233292607580875
5,kalpanaa,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,3,0.0,0,0.0
6,anusandhaana,8.0,3.9029850746268657,133.0,4,2,1,3,3.0,2.0,1.0,0.005859375,0.005859375,0.005913102647749514,1,0.0,0,0.16238910754829086
7,praaranbha,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,4,0.0,0,0.0
8,kaama,7.0,2.925373134328358,6139.680952380952,4,23,29,52,52.0,23.0,29.0,0.0625,0.0625,0.07403170852220685,1,0.002150537634408602,1,0.9463390032991549
9,loga,9.0,4.902985074626866,116.66666666666646,5,2,5,7,7.0,2.0,5.0,0.01171875,0.01171875,0.010752942543051777,1,0.3,3,0.12370289577061536
10,vyakti,9.0,4.843283582089552,1443.333333333336,5,7,11,18,18.0,7.0,11.0,0.0234375,0.0234375,0.02601194442178221,1,0.05454545454545454,3,0.15882273842973513
11,naama,10.0,4.880597014925373,264.0,37,1,1,2,2.0,1.0,1.0,0.005859375,0.005859375,0.005081199477432324,1,0.0,0,0.1589735690949192
12,masooda?aa,1.0,1.0,0.0,6,1,1,2,2.0,1.0,1.0,0.00390625,0.00390625,0.006293266181716247,5,0.0,0,0.002848616079530485
13,rakta,9.0,5.335820895522388,0.0,76,1,0,1,1.0,1.0,0.0,0.00390625,0.00390625,0.003009126431287277,1,0.0,0,0.017999382187435013
14,ootaka,1.0,1.0,0.0,6,1,1,2,2.0,1.0,1.0,0.00390625,0.00390625,0.006293266181716247,5,0.0,0,0.002848616079530485
15,doodha,9.0,5.395522388059701,0.0,1,1,0,1,1.0,1.0,0.0,0.00390625,0.00390625,0.0034537187756678443,1,0.0,0,0.01507200438131556
16,akshamataa,10.0,4.813432835820896,0.0,37,1,2,3,3.0,1.0,2.0,0.005859375,0.005859375,0.003941771425914634,1,1.0,1,0.28400969118017444
17,tela,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,6,0.0,0,0.0
18,eesaa,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,7,0.0,0,0.0
19,haddee,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,8,0.0,0,0.0
20,avasthaa,9.0,3.917910447761194,2772.509523809519,37,14,21,35,35.0,14.0,21.0,0.04296875,0.04296875,0.037999025587370644,1,0.06666666666666667,14,1.0
21,fala,1.0,1.0,0.0,39,1,0,1,1.0,1.0,0.0,0.00390625,0.00390625,0.006293266181716247,9,0.0,0,0.002848616079530485
22,upachaara,8.0,3.917910447761194,0.0,4,1,1,2,2.0,1.0,1.0,0.00390625,0.00390625,0.0029744550954083674,1,0.0,0,0.15611880947173518
23,sanketa,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,10,0.0,0,0.0
24,padaartha,8.0,4.149253731343284,40.0,76,3,4,7,7.0,3.0,4.0,0.009765625,0.009765625,0.008934035442434846,1,0.5,3,0.15427684959868912
25,upaaya,8.0,3.917910447761194,0.0,4,1,1,2,2.0,1.0,1.0,0.00390625,0.00390625,0.0029744550954083674,1,0.0,0,0.15611880947173518
26,maatraa,10.0,4.925373134328358,168.95476190476197,17,2,2,4,4.0,2.0,2.0,0.0078125,0.0078125,0.006805557089320862,1,0.0,0,0.09090152386690763
27,purusha,10.0,5.8283582089552235,0.0,5,1,2,3,3.0,1.0,2.0,0.005859375,0.005859375,0.005137448313877836,1,1.0,1,0.04772375270914938
28,kaala,9.0,4.007462686567164,788.4571428571415,17,4,10,14,14.0,4.0,10.0,0.021484375,0.021484375,0.01792265233614554,1,0.13333333333333333,6,0.4483796729239048
29,nirmaana,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,11,0.0,0,0.0
30,naaka,10.0,4.91044776119403,0.0,37,1,0,1,1.0,1.0,0.0,0.00390625,0.00390625,0.0024822675155154617,1,0.0,0,0.15176441069067617
31,vishva_yuddha,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,9.439899272574385E-4,12,0.0,0,0.0
32,madhumeha,11.0,5.6716417910447765,0.0,13,1,1,2,2.0,1.0,1.0,0.00390625,0.00390625,0.0029398743347546826,1,0.0,0,0.06675376937305046
33,ekaagrataa,10.0,4.813432835820896,0.0,37,1,2,3,3.0,1.0,2.0,0.005859375,0.005859375,0.003941771425914634,1,1.0,1,0.28400969118017444
34,namaka,8.0,4.417910447761194,0.0,1,1,1,2,2.0,1.0,1.0,0.00390625,0.00390625,0.0029696986433601935,1,0.0,0,0.06715161496254597
