Source,Target,id,Weight
4,2,1,1
4,116,2,1
5,298,3,1
6,37,4,1
6,129,5,1
9,76,6,1
9,119,7,1
9,271,8,1
9,292,9,1
15,208,10,1
18,18,11,1
18,33,12,1
18,47,13,1
18,63,14,1
18,86,15,1
18,142,16,1
18,150,17,1
18,162,18,1
18,163,19,1
18,212,20,1
18,224,21,1
18,234,22,1
18,237,23,2
18,241,24,1
18,242,25,1
18,265,26,1
18,285,27,1
18,302,28,1
18,331,29,1
18,333,30,1
22,19,31,1
22,39,32,1
22,53,33,1
22,83,34,1
22,89,35,1
22,120,36,1
22,121,37,1
22,147,38,1
22,176,39,1
22,207,40,1
22,250,41,1
22,258,42,1
22,270,43,1
22,281,44,1
24,27,45,1
24,70,46,1
24,123,47,1
24,172,48,1
24,174,49,1
24,222,50,1
24,323,51,1
24,340,52,1
32,76,53,1
32,119,54,1
32,271,55,1
32,292,56,1
33,26,57,1
33,49,58,1
33,325,59,1
33,332,60,1
38,38,61,1
38,101,62,1
38,203,63,1
49,79,64,1
49,126,65,1
49,135,66,1
61,217,67,2
67,18,68,1
67,33,69,1
67,47,70,1
67,63,71,1
67,67,72,1
67,86,73,1
67,142,74,1
67,158,75,1
67,162,76,1
67,163,77,1
67,192,78,2
67,210,79,1
67,212,80,1
67,224,81,1
67,234,82,1
67,241,83,1
67,242,84,1
67,243,85,2
67,265,86,1
67,285,87,1
67,302,88,1
67,331,89,1
67,333,90,1
68,88,91,2
68,128,92,2
68,217,93,2
82,55,94,1
100,18,95,1
100,33,96,1
100,47,97,1
100,63,98,1
100,86,99,1
100,142,100,1
100,162,101,1
100,163,102,1
100,212,103,1
100,216,104,1
100,224,105,1
100,234,106,1
100,241,107,1
100,242,108,1
100,265,109,1
100,276,110,1
100,285,111,1
100,302,112,1
100,331,113,1
100,333,114,1
101,38,115,1
101,186,116,1
101,203,117,1
108,6,118,1
108,64,119,1
108,110,120,1
108,151,121,1
109,287,122,1
110,259,123,1
111,158,124,1
111,243,125,2
119,76,126,1
119,119,127,1
119,271,128,1
119,292,129,1
125,180,130,1
128,84,131,1
128,198,132,1
128,215,133,1
128,285,134,2
135,138,135,1
135,327,136,1
139,115,137,1
139,321,138,1
142,13,139,1
142,23,140,1
142,65,141,1
142,173,142,1
142,179,143,1
142,201,144,1
142,262,145,1
142,306,146,1
142,307,147,1
142,320,148,1
143,272,149,1
147,272,150,1
151,4,151,1
151,67,152,1
151,210,153,1
152,274,154,1
162,128,155,2
166,159,156,2
166,274,157,1
180,125,158,1
180,180,159,1
181,68,160,1
181,149,161,1
185,43,162,1
195,145,163,1
213,6,164,1
213,31,165,1
213,64,166,1
213,110,167,1
213,170,168,1
213,231,169,1
213,304,170,1
215,140,171,2
216,217,172,2
217,88,173,2
217,128,174,2
217,217,175,2
220,159,176,2
234,125,177,1
234,180,178,1
245,76,179,1
245,119,180,1
245,271,181,1
245,292,182,1
250,0,183,1
250,66,184,1
250,152,185,1
261,18,186,1
261,33,187,1
261,47,188,1
261,63,189,1
261,86,190,1
261,142,191,1
261,162,192,1
261,163,193,1
261,212,194,1
261,216,195,1
261,224,196,1
261,234,197,1
261,241,198,1
261,242,199,1
261,265,200,1
261,276,201,1
261,285,202,1
261,302,203,1
261,331,204,1
261,333,205,1
278,235,206,1
282,282,207,1
285,140,208,1
285,214,209,1
296,297,210,2
297,297,211,2
301,88,212,2
301,128,213,2
301,237,214,2
313,109,215,1
318,318,216,1
319,289,217,1
324,59,218,1
336,336,219,1
