Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,4.0,2.253012048192771,18.518818532763216,13,0,9,9,9.0,0.0,9.0,0.009560229,0.009560229,0.009485759392200878,0,0.16666666666666666,6,0.18060686423299283
2,S2,5.0,2.5060240963855422,0.0,14,0,2,2,2.0,0.0,2.0,0.0028680689,0.0028680689,0.0035679683074673093,0,1.0,1,0.06791932983198863
3,S3,4.0,2.2048192771084336,50.6564713064713,1,0,10,10,10.0,0.0,10.0,0.010516252,0.010516252,0.00984577033805859,0,0.7555555555555555,34,0.39344362667789057
4,S4,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,1,0.0,0,0.0
5,S5,4.0,1.9397590361445782,79.26681559407567,14,0,17,17,17.0,0.0,17.0,0.017208412,0.017208412,0.01631372912434334,0,0.38235294117647056,52,0.4739622568505941
6,S6,4.0,2.2650602409638556,0.08412698412698413,1,0,8,8,8.0,0.0,8.0,0.008604206,0.008604206,0.007565098826185281,0,0.9285714285714286,26,0.3658805340138905
7,S7,4.0,2.325301204819277,5.15572462561593,5,0,5,5,5.0,0.0,5.0,0.0057361377,0.0057361377,0.0063430683130657715,0,0.7,7,0.11106736461108783
8,S8,4.0,1.6506024096385543,562.8280592526074,14,3,35,38,38.0,3.0,35.0,0.037284896,0.037284896,0.04272085744451299,0,0.10953058321479374,77,0.5774267505460434
9,S9,4.0,1.5903614457831325,245.15830768853496,1,2,38,40,40.0,2.0,38.0,0.039196942,0.039196942,0.03481113137594428,0,0.32051282051282054,250,0.9752349845510626
10,S10,5.0,2.433734939759036,0.07692307692307693,14,1,2,3,3.0,1.0,2.0,0.0038240917,0.0038240917,0.0043552458506666775,0,0.6666666666666666,2,0.09366810442320721
11,S11,5.0,2.4819277108433737,82.0,14,1,2,3,3.0,1.0,2.0,0.0038240917,0.0038240917,0.006646047828395439,0,0.3333333333333333,1,0.06865509038200451
12,S12,4.0,2.6867469879518073,0.28321678321678323,1,0,4,4,4.0,0.0,4.0,0.0047801146,0.0047801146,0.004837584150427637,0,0.5,3,0.09646322319365405
13,S13,4.0,2.1927710843373496,9.019335888145736,1,2,10,12,12.0,2.0,10.0,0.012428299,0.012428299,0.010921525988539202,0,0.803030303030303,53,0.4461495274270955
14,S14,4.0,2.072289156626506,11.67486715996244,14,1,8,9,9.0,1.0,8.0,0.009560229,0.009560229,0.009253204223437585,0,0.6388888888888888,23,0.2941670884193096
15,S15,4.0,2.0481927710843375,5.754289552896364,1,2,9,11,11.0,2.0,9.0,0.0114722755,0.0114722755,0.010281740047419993,0,0.6727272727272727,37,0.4442193611229177
16,S16,4.0,2.4457831325301207,0.4075757575757576,13,1,1,2,2.0,1.0,1.0,0.0028680689,0.0028680689,0.0034176241906576873,0,0.0,0,0.06235839980814718
17,S17,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,2,0.0,0,0.0
18,S18,4.0,1.5662650602409638,296.5541014095955,1,7,35,42,42.0,7.0,35.0,0.04110899,0.04110899,0.03726741167041413,0,0.27293844367015097,235,0.97458340314224
19,S19,5.0,2.4698795180722892,0.16993464052287582,14,2,1,3,3.0,2.0,1.0,0.0038240917,0.0038240917,0.004152502437660355,0,0.6666666666666666,2,0.08451745117516525
20,S20,5.0,2.5060240963855422,0.0,14,1,1,2,2.0,1.0,1.0,0.0028680689,0.0028680689,0.0035679683074673093,0,1.0,1,0.06791932983198862
21,S21,4.0,2.0602409638554215,1.7206454192522305,1,3,7,10,10.0,3.0,7.0,0.010516252,0.010516252,0.009396956061340467,0,0.8,36,0.43379986384587915
22,S22,4.0,2.6144578313253013,7.4735667110667094,5,2,6,8,8.0,2.0,6.0,0.008604206,0.008604206,0.009664492296410374,0,0.35714285714285715,10,0.08387524467074155
23,S23,4.0,1.9879518072289157,21.310300682146003,14,1,12,13,13.0,1.0,12.0,0.013384321,0.013384321,0.01270532012541155,0,0.5512820512820513,43,0.3722880952625353
24,S24,5.0,2.63855421686747,0.0,14,1,0,1,1.0,1.0,0.0,0.0019120459,0.0019120459,0.002692414390816992,0,0.0,0,0.029105143383868104
25,S25,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,3,0.0,0,0.0
26,S26,4.0,1.6506024096385543,118.8388966322288,1,6,30,36,36.0,6.0,30.0,0.03537285,0.03537285,0.03071442697743083,0,0.33015873015873015,208,0.9077423299329666
27,S27,5.0,2.9518072289156625,0.0,14,0,1,1,1.0,0.0,1.0,0.0019120459,0.0019120459,0.0026393001954700948,0,0.0,0,0.025006077519464927
28,S28,5.0,2.9759036144578315,82.0,13,0,2,2,2.0,0.0,2.0,0.0028680689,0.0028680689,0.006510412681299994,0,0.0,0,0.01641870236028032
29,S29,4.0,2.397590361445783,7.737617937617938,14,2,2,4,4.0,2.0,2.0,0.0047801146,0.0047801146,0.00555273542462493,0,0.5,3,0.09081892149026165
30,S30,5.0,2.9518072289156625,0.0,14,0,1,1,1.0,0.0,1.0,0.0019120459,0.0019120459,0.0026393001954700948,0,0.0,0,0.025006077519464927
31,S31,4.0,2.1566265060240966,21.22198520332392,1,5,9,14,14.0,5.0,9.0,0.014340344,0.014340344,0.012651610514326403,0,0.6483516483516484,59,0.4663155584558334
32,S32,5.0,2.9397590361445785,0.0,13,0,1,1,1.0,0.0,1.0,0.0019120459,0.0019120459,0.002579943382556215,0,0.0,0,0.025693941573818442
33,S33,5.0,2.4819277108433737,0.05555555555555555,1,3,0,3,3.0,3.0,0.0,0.0038240917,0.0038240917,0.003955924187497026,0,0.6666666666666666,2,0.1363868405628184
34,S34,5.0,2.9518072289156625,1.0,4,1,1,2,2.0,1.0,1.0,0.0028680689,0.0028680689,0.003514380010817804,0,0.0,0,0.02678787049041913
35,S35,5.0,2.1566265060240966,7.05436121322667,4,4,2,6,6.0,4.0,2.0,0.0066921604,0.0066921604,0.006729518197226839,0,0.4,6,0.21235429044292975
36,S36,6.0,3.4698795180722892,0.0,14,1,0,1,1.0,1.0,0.0,0.0019120459,0.0019120459,0.0036179344719107862,0,0.0,0,0.0039052219923100054
37,S37,4.0,2.0240963855421685,4.354748757517658,14,7,5,12,12.0,7.0,5.0,0.012428299,0.012428299,0.011041071985021649,0,0.6515151515151515,43,0.45045674936802105
38,S38,4.0,1.891566265060241,38.318931135167524,14,9,8,17,17.0,9.0,8.0,0.017208412,0.017208412,0.015748247091221107,0,0.5588235294117647,76,0.5369933513127904
39,S39,5.0,2.4819277108433737,4.247701872020084,14,1,2,3,3.0,1.0,2.0,0.0038240917,0.0038240917,0.004778390977432456,0,0.3333333333333333,1,0.07144148236125926
40,S40,5.0,2.4819277108433737,4.247701872020084,14,1,2,3,3.0,1.0,2.0,0.0038240917,0.0038240917,0.004778390977432456,0,0.3333333333333333,1,0.07144148236125926
41,S41,5.0,2.5060240963855422,0.0,14,1,1,2,2.0,1.0,1.0,0.0028680689,0.0028680689,0.0035679683074673093,0,1.0,1,0.06791932983198862
42,S42,6.0,3.963855421686747,0.0,13,1,0,1,1.0,1.0,0.0,0.0019120459,0.0019120459,0.00450672503283999,0,0.0,0,0.0014045812514828424
43,S43,4.0,1.6144578313253013,106.57124292447794,1,14,24,38,38.0,14.0,24.0,0.037284896,0.037284896,0.03192649247809002,0,0.3741109530583215,263,0.9887326224841063
44,S44,4.0,2.108433734939759,6.548811873354208,14,2,6,8,8.0,2.0,6.0,0.008604206,0.008604206,0.008500079073933327,0,0.6785714285714286,19,0.23844723085957042
45,S45,5.0,2.63855421686747,0.0,14,1,0,1,1.0,1.0,0.0,0.0019120459,0.0019120459,0.002692414390816992,0,0.0,0,0.029105143383868104
46,S46,4.0,2.36144578313253,40.50822276097718,4,3,6,9,9.0,3.0,6.0,0.009560229,0.009560229,0.009967088726533953,0,0.027777777777777776,1,0.1555248800142529
47,S47,4.0,1.6024096385542168,119.50834249157751,1,16,23,39,39.0,16.0,23.0,0.038240917,0.038240917,0.03282805682527244,0,0.3616734143049933,268,1.0
48,S48,4.0,2.2048192771084336,4.203232344402743,1,7,3,10,10.0,7.0,3.0,0.010516252,0.010516252,0.00927467289189427,0,0.7777777777777778,35,0.3961630223016289
49,S49,4.0,2.7228915662650603,0.6196123321123321,5,1,3,4,4.0,1.0,3.0,0.0047801146,0.0047801146,0.005515350586811605,0,0.6666666666666666,4,0.049731562102162494
50,S50,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,4,0.0,0,0.0
51,S51,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,5,0.0,0,0.0
52,S52,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,6,0.0,0,0.0
53,S53,4.0,1.5662650602409638,217.70580143235662,1,20,20,40,40.0,20.0,20.0,0.039196942,0.039196942,0.03422560129569222,0,0.3269230769230769,255,0.9883649726124089
54,S54,4.0,2.6144578313253013,0.9271131042870173,5,0,2,2,2.0,0.0,2.0,0.0028680689,0.0028680689,0.0034868893436312827,0,0.0,0,0.04899044912125293
55,S55,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,7,0.0,0,0.0
56,S56,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,8,0.0,0,0.0
57,S57,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,9,0.0,0,0.0
58,S58,5.0,2.5542168674698793,0.0,1,1,0,1,1.0,1.0,0.0,0.0019120459,0.0019120459,0.0024905322178287374,0,0.0,0,0.04663975010481546
59,S59,4.0,2.289156626506024,22.36822932921304,5,2,5,7,7.0,2.0,5.0,0.0076481835,0.0076481835,0.008557630491931936,0,0.42857142857142855,9,0.12117304446342184
60,S60,5.0,2.674698795180723,5.690694160583802,14,4,1,5,5.0,4.0,1.0,0.0057361377,0.0057361377,0.007113563138528397,0,0.0,0,0.05916160985599345
61,S61,4.0,2.3734939759036147,0.0,14,1,2,3,3.0,1.0,2.0,0.0038240917,0.0038240917,0.004468124116998485,0,1.0,3,0.08212664396374554
62,S62,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,10,0.0,0,0.0
63,S63,3.0,1.5783132530120483,185.6242565888929,1,16,23,39,39.0,16.0,23.0,0.038240917,0.038240917,0.033190503511387484,0,0.3117408906882591,231,0.9544373170805143
64,S64,4.0,1.963855421686747,247.65932968142195,14,16,5,21,21.0,16.0,5.0,0.021032505,0.021032505,0.022317563793148844,0,0.3333333333333333,70,0.5143360131649309
65,S65,4.0,2.072289156626506,1.7206454192522305,1,8,1,9,9.0,8.0,1.0,0.009560229,0.009560229,0.008521402144690151,0,0.75,27,0.39498567739775853
66,S66,4.0,2.5180722891566263,3.9945959869014778,5,1,4,5,5.0,1.0,4.0,0.0057361377,0.0057361377,0.006456911363388013,0,0.6,6,0.06552427738024764
67,S67,4.0,1.927710843373494,44.92793613774613,5,11,5,16,16.0,11.0,5.0,0.01625239,0.01625239,0.014954951856358378,0,0.5333333333333333,64,0.50061047876852
68,S68,4.0,2.1204819277108435,3.568331624515835,14,5,1,6,6.0,5.0,1.0,0.0066921604,0.0066921604,0.006782570418373297,0,0.6666666666666666,10,0.16662396077850938
69,S69,3.0,1.963855421686747,41.49256978211366,1,11,3,14,14.0,11.0,3.0,0.014340344,0.014340344,0.012970883904669122,0,0.5714285714285714,52,0.493942603888826
70,S70,3.0,1.927710843373494,21.030068896941764,1,9,5,14,14.0,9.0,5.0,0.014340344,0.014340344,0.012850342248826509,0,0.6593406593406593,60,0.5117282030691552
71,S71,4.0,2.0481927710843375,9.32624585964388,1,9,1,10,10.0,9.0,1.0,0.010516252,0.010516252,0.009610638029245791,0,0.6222222222222222,28,0.39960792916482396
72,S72,4.0,2.2048192771084336,7.137315791819589,13,3,4,7,7.0,3.0,4.0,0.0076481835,0.0076481835,0.0076671800311371606,0,0.19047619047619047,4,0.1601956703719855
73,S73,4.0,1.891566265060241,169.29978060224428,5,16,3,19,19.0,16.0,3.0,0.019120459,0.019120459,0.01894706194673645,0,0.38596491228070173,66,0.4891600531303295
74,S74,5.0,2.5060240963855422,0.0,14,1,1,2,2.0,1.0,1.0,0.0028680689,0.0028680689,0.0035679683074673093,0,1.0,1,0.06791932983198862
75,S75,4.0,2.036144578313253,19.63949705282793,13,10,5,15,15.0,10.0,5.0,0.015296367,0.015296367,0.013681684933489941,0,0.49523809523809526,52,0.4736380819232557
76,S76,4.0,2.3734939759036147,7.306004140786747,13,1,3,4,4.0,1.0,3.0,0.0047801146,0.0047801146,0.005429068618872026,0,0.3333333333333333,2,0.08869427880015288
77,S77,3.0,1.6746987951807228,151.99778507838667,1,22,13,35,35.0,22.0,13.0,0.034416825,0.034416825,0.029970096227178583,0,0.36134453781512604,215,0.8860827977363057
78,S78,4.0,2.1204819277108435,13.971719865106623,13,5,4,9,9.0,5.0,4.0,0.009560229,0.009560229,0.009364355837693314,0,0.25,9,0.20643120054910716
79,S79,4.0,2.2048192771084336,7.137315791819589,13,3,4,7,7.0,3.0,4.0,0.0076481835,0.0076481835,0.0076671800311371606,0,0.19047619047619047,4,0.1601956703719855
80,S80,4.0,2.144578313253012,13.660928506191663,13,7,1,8,8.0,7.0,1.0,0.008604206,0.008604206,0.008542516621757602,0,0.17857142857142858,5,0.20537815928588216
81,S81,4.0,1.9518072289156627,123.42673543060538,13,17,1,18,18.0,17.0,1.0,0.018164435,0.018164435,0.01787799595311468,0,0.40522875816993464,62,0.5325508919191474
82,S82,4.0,2.2650602409638556,0.08412698412698413,1,8,0,8,8.0,8.0,0.0,0.008604206,0.008604206,0.007565098826185281,0,0.9285714285714286,26,0.3658805340138905
83,S83,4.0,1.6144578313253013,539.4686249706111,14,34,4,38,38.0,34.0,4.0,0.037284896,0.037284896,0.03911999972933426,0,0.2503556187766714,176,0.7936902766294028
84,S84,4.0,2.0120481927710845,245.59165374135375,13,13,5,18,18.0,13.0,5.0,0.018164435,0.018164435,0.01993590856798652,0,0.16993464052287582,26,0.3119107847829726
85,S85,4.0,2.2650602409638556,0.08412698412698413,1,8,0,8,8.0,8.0,0.0,0.008604206,0.008604206,0.007565098826185281,0,0.9285714285714286,26,0.3658805340138905
86,S86,4.0,2.216867469879518,20.34229405321948,5,7,1,8,8.0,7.0,1.0,0.008604206,0.008604206,0.009448091650282877,0,0.42857142857142855,12,0.11948236501027815
87,S87,4.0,2.2650602409638556,0.08412698412698413,1,8,0,8,8.0,8.0,0.0,0.008604206,0.008604206,0.007565098826185281,0,0.9285714285714286,26,0.3658805340138905
88,S88,3.0,1.819277108433735,92.01181356640905,13,21,0,21,21.0,21.0,0.0,0.021032505,0.021032505,0.019108492037365463,0,0.44285714285714284,93,0.6088922333874234
89,S89,4.0,2.1566265060240966,3.1648088023088015,1,10,0,10,10.0,10.0,0.0,0.010516252,0.010516252,0.009409848725919661,0,0.8,36,0.4066793268114405
90,S90,4.0,2.2650602409638556,0.08412698412698413,1,8,0,8,8.0,8.0,0.0,0.008604206,0.008604206,0.007565098826185281,0,0.9285714285714286,26,0.3658805340138905
91,S91,4.0,2.216867469879518,2.8693542568542565,1,9,0,9,9.0,9.0,0.0,0.009560229,0.009560229,0.00850665960276169,0,0.7777777777777778,28,0.3816732492919755
92,S92,3.0,1.9036144578313252,116.84055989061017,5,16,0,16,16.0,16.0,0.0,0.01625239,0.01625239,0.0169403347253904,0,0.2833333333333333,34,0.27404469472852355
93,S93,4.0,2.0,36.388283510146564,1,12,0,12,12.0,12.0,0.0,0.012428299,0.012428299,0.01154911550588024,0,0.5454545454545454,36,0.44537013642327233
94,S94,4.0,1.963855421686747,11.223153037240838,1,12,0,12,12.0,12.0,0.0,0.012428299,0.012428299,0.01118628198407628,0,0.6818181818181818,45,0.46583235549578994
95,S95,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,11,0.0,0,0.0
96,S96,0.0,0.0,0.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,12,0.0,0,0.0
97,S97,0.0,0.0,0.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,13,0.0,0,0.0
98,S98,0.0,0.0,0.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,14,0.0,0,0.0
99,S99,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,15,0.0,0,0.0
100,S100,0.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0017361110723121225,16,0.0,0,0.0
