Source,Target,id,Weight
11,11,1,1
11,137,2,2
11,191,3,1
18,146,4,1
18,181,5,1
21,81,6,1
21,126,7,1
24,120,8,1
44,222,9,1
58,198,10,2
59,46,11,1
59,166,12,1
67,67,13,1
68,108,14,1
68,144,15,1
85,4,16,1
85,206,17,1
87,183,18,1
95,142,19,1
103,25,20,2
103,137,21,2
113,113,22,1
116,13,23,1
116,232,24,1
125,163,25,2
136,124,26,1
138,163,27,1
144,105,28,1
144,143,29,1
145,5,30,1
145,132,31,1
145,156,32,1
145,203,33,1
145,256,34,1
150,77,35,1
150,83,36,1
150,167,37,1
150,171,38,1
150,177,39,1
150,210,40,1
150,213,41,1
150,243,42,1
160,180,43,1
166,262,44,1
169,53,45,1
169,69,46,1
169,99,47,1
169,153,48,1
169,193,49,1
169,235,50,1
169,240,51,1
173,81,52,1
173,126,53,1
176,81,54,1
176,126,55,1
186,102,56,1
197,198,57,2
197,217,58,1
197,234,59,1
198,198,60,2
199,136,61,1
201,20,62,1
201,255,63,1
217,211,64,1
217,215,65,2
223,236,66,1
224,101,67,1
231,121,68,1
231,133,69,1
259,3,70,1
259,27,71,1
259,29,72,1
259,41,73,1
259,58,74,1
259,96,75,1
259,110,76,1
259,114,77,1
259,131,78,1
259,138,79,1
259,140,80,1
259,169,81,1
259,198,82,2
259,212,83,1
259,239,84,1
259,252,85,1
259,269,86,1
259,271,87,1
260,178,88,1
