Sentence , Sentance ,id, Relations Weight
S1 , S6 ,1,2
S1 , S10 ,2,2
S1 , S22 ,3,2
S1 , S86 ,4,1
S2 , S9 ,5,2
S2 , S17 ,6,2
S2 , S25 ,7,4
S2 , S27 ,8,2
S2 , S40 ,9,2
S2 , S44 ,10,4
S2 , S51 ,11,1
S2 , S54 ,12,2
S2 , S58 ,13,2
S2 , S87 ,14,2
S2 , S97 ,15,2
S3 , S11 ,16,1
S3 , S14 ,17,1
S3 , S25 ,18,1
S3 , S26 ,19,1
S3 , S29 ,20,1
S3 , S40 ,21,1
S3 , S44 ,22,2
S3 , S49 ,23,1
S3 , S58 ,24,1
S3 , S71 ,25,1
S3 , S75 ,26,1
S3 , S92 ,27,2
S3 , S96 ,28,1
S4 , S11 ,29,1
S4 , S14 ,30,1
S4 , S25 ,31,1
S4 , S26 ,32,1
S4 , S29 ,33,1
S4 , S40 ,34,1
S4 , S44 ,35,2
S4 , S49 ,36,1
S4 , S58 ,37,1
S4 , S71 ,38,1
S4 , S75 ,39,1
S4 , S92 ,40,2
S4 , S96 ,41,1
S5 , S50 ,42,1
S6 , S7 ,43,1
S6 , S11 ,44,2
S6 , S15 ,45,1
S6 , S16 ,46,1
S6 , S17 ,47,3
S6 , S19 ,48,1
S6 , S20 ,49,1
S6 , S21 ,50,1
S6 , S22 ,51,2
S6 , S23 ,52,2
S6 , S26 ,53,3
S6 , S29 ,54,2
S6 , S40 ,55,2
S6 , S41 ,56,2
S6 , S42 ,57,1
S6 , S43 ,58,2
S6 , S45 ,59,5
S6 , S49 ,60,1
S6 , S52 ,61,1
S6 , S56 ,62,1
S6 , S57 ,63,1
S6 , S62 ,64,2
S6 , S63 ,65,1
S6 , S65 ,66,4
S6 , S66 ,67,4
S6 , S70 ,68,1
S6 , S73 ,69,1
S6 , S76 ,70,1
S6 , S77 ,71,2
S6 , S83 ,72,1
S6 , S84 ,73,1
S6 , S86 ,74,1
S6 , S87 ,75,2
S6 , S88 ,76,2
S6 , S92 ,77,1
S6 , S93 ,78,1
S7 , S10 ,79,1
S7 , S11 ,80,1
S7 , S16 ,81,1
S7 , S18 ,82,1
S7 , S22 ,83,3
S7 , S29 ,84,2
S7 , S45 ,85,1
S7 , S49 ,86,2
S7 , S58 ,87,1
S7 , S59 ,88,1
S7 , S62 ,89,1
S7 , S66 ,90,1
S7 , S92 ,91,1
S7 , S93 ,92,1
S8 , S11 ,93,1
S8 , S17 ,94,1
S8 , S21 ,95,1
S8 , S29 ,96,2
S8 , S35 ,97,1
S8 , S41 ,98,1
S8 , S45 ,99,1
S8 , S49 ,100,3
S8 , S52 ,101,1
S8 , S68 ,102,1
S8 , S70 ,103,1
S8 , S73 ,104,1
S8 , S77 ,105,2
S8 , S88 ,106,1
S8 , S92 ,107,1
S8 , S93 ,108,1
S9 , S11 ,109,1
S9 , S14 ,110,3
S9 , S17 ,111,3
S9 , S25 ,112,3
S9 , S26 ,113,3
S9 , S29 ,114,2
S9 , S40 ,115,3
S9 , S43 ,116,2
S9 , S44 ,117,8
S9 , S49 ,118,1
S9 , S52 ,119,1
S9 , S54 ,120,2
S9 , S57 ,121,1
S9 , S58 ,122,3
S9 , S70 ,123,1
S9 , S71 ,124,3
S9 , S73 ,125,1
S9 , S75 ,126,3
S9 , S77 ,127,1
S9 , S84 ,128,2
S9 , S88 ,129,1
S9 , S92 ,130,4
S9 , S96 ,131,3
S10 , S11 ,132,1
S10 , S12 ,133,1
S10 , S13 ,134,1
S10 , S15 ,135,1
S10 , S16 ,136,1
S10 , S17 ,137,2
S10 , S18 ,138,1
S10 , S19 ,139,2
S10 , S20 ,140,1
S10 , S21 ,141,2
S10 , S22 ,142,2
S10 , S23 ,143,1
S10 , S26 ,144,2
S10 , S36 ,145,1
S10 , S38 ,146,1
S10 , S40 ,147,1
S10 , S41 ,148,2
S10 , S42 ,149,1
S10 , S43 ,150,2
S10 , S44 ,151,1
S10 , S45 ,152,2
S10 , S47 ,153,1
S10 , S55 ,154,1
S10 , S56 ,155,1
S10 , S57 ,156,1
S10 , S59 ,157,3
S10 , S61 ,158,1
S10 , S62 ,159,2
S10 , S63 ,160,1
S10 , S65 ,161,4
S10 , S66 ,162,4
S10 , S67 ,163,1
S10 , S73 ,164,1
S10 , S76 ,165,1
S10 , S78 ,166,1
S10 , S83 ,167,1
S10 , S84 ,168,1
S10 , S86 ,169,1
S10 , S87 ,170,2
S10 , S88 ,171,1
S10 , S93 ,172,2
S11 , S12 ,173,1
S11 , S18 ,174,2
S11 , S21 ,175,1
S11 , S28 ,176,1
S11 , S29 ,177,1
S11 , S31 ,178,1
S11 , S32 ,179,1
S11 , S38 ,180,2
S11 , S40 ,181,1
S11 , S43 ,182,3
S11 , S44 ,183,1
S11 , S46 ,184,1
S11 , S47 ,185,1
S11 , S49 ,186,1
S11 , S55 ,187,1
S11 , S57 ,188,1
S11 , S59 ,189,2
S11 , S60 ,190,2
S11 , S61 ,191,2
S11 , S63 ,192,2
S11 , S71 ,193,1
S11 , S73 ,194,1
S11 , S76 ,195,1
S11 , S79 ,196,1
S11 , S80 ,197,2
S11 , S81 ,198,1
S11 , S84 ,199,1
S11 , S86 ,200,1
S11 , S92 ,201,3
S11 , S93 ,202,1
S11 , S98 ,203,3
S12 , S13 ,204,2
S12 , S14 ,205,3
S12 , S18 ,206,2
S12 , S19 ,207,1
S12 , S21 ,208,1
S12 , S25 ,209,1
S12 , S26 ,210,2
S12 , S38 ,211,1
S12 , S40 ,212,1
S12 , S44 ,213,3
S12 , S45 ,214,1
S12 , S47 ,215,3
S12 , S50 ,216,1
S12 , S51 ,217,1
S12 , S52 ,218,1
S12 , S55 ,219,3
S12 , S58 ,220,2
S12 , S59 ,221,2
S12 , S60 ,222,1
S12 , S61 ,223,3
S12 , S62 ,224,1
S12 , S63 ,225,1
S12 , S65 ,226,2
S12 , S66 ,227,1
S12 , S71 ,228,1
S12 , S72 ,229,1
S12 , S73 ,230,2
S12 , S75 ,231,3
S12 , S77 ,232,3
S12 , S78 ,233,1
S12 , S82 ,234,1
S12 , S88 ,235,1
