Sentence , Sentance ,id, Relations Weight
S1 , S7 ,1,2
S1 , S16 ,2,1
S1 , S19 ,3,1
S1 , S31 ,4,1
S1 , S38 ,5,1
S1 , S47 ,6,2
S1 , S67 ,7,4
S1 , S74 ,8,1
S1 , S78 ,9,4
S1 , S98 ,10,1
S2 , S3 ,11,3
S2 , S5 ,12,1
S2 , S9 ,13,1
S2 , S10 ,14,1
S2 , S14 ,15,1
S2 , S20 ,16,4
S2 , S21 ,17,1
S2 , S22 ,18,2
S2 , S27 ,19,2
S2 , S31 ,20,1
S2 , S34 ,21,7
S2 , S36 ,22,1
S2 , S37 ,23,1
S2 , S38 ,24,1
S2 , S40 ,25,2
S2 , S42 ,26,2
S2 , S43 ,27,1
S2 , S44 ,28,1
S2 , S45 ,29,7
S2 , S47 ,30,2
S2 , S55 ,31,1
S2 , S57 ,32,1
S2 , S58 ,33,1
S2 , S59 ,34,2
S2 , S60 ,35,1
S2 , S62 ,36,2
S2 , S68 ,37,1
S2 , S74 ,38,2
S2 , S78 ,39,1
S2 , S79 ,40,3
S2 , S80 ,41,3
S2 , S85 ,42,1
S2 , S93 ,43,1
S2 , S94 ,44,1
S2 , S96 ,45,1
S2 , S97 ,46,2
S2 , S98 ,47,1
S2 , S99 ,48,1
S3 , S5 ,49,2
S3 , S6 ,50,1
S3 , S7 ,51,2
S3 , S9 ,52,2
S3 , S10 ,53,2
S3 , S11 ,54,3
S3 , S12 ,55,1
S3 , S13 ,56,2
S3 , S14 ,57,2
S3 , S20 ,58,1
S3 , S21 ,59,1
S3 , S22 ,60,2
S3 , S24 ,61,2
S3 , S27 ,62,1
S3 , S28 ,63,1
S3 , S29 ,64,2
S3 , S31 ,65,1
S3 , S33 ,66,1
S3 , S36 ,67,1
S3 , S37 ,68,2
S3 , S38 ,69,1
S3 , S39 ,70,3
S3 , S40 ,71,1
S3 , S41 ,72,1
S3 , S42 ,73,2
S3 , S45 ,74,2
S3 , S47 ,75,3
S3 , S48 ,76,1
S3 , S50 ,77,1
S3 , S52 ,78,2
S3 , S54 ,79,2
S3 , S55 ,80,2
S3 , S57 ,81,1
S3 , S58 ,82,2
S3 , S59 ,83,2
S3 , S62 ,84,2
S3 , S63 ,85,1
S3 , S64 ,86,1
S3 , S68 ,87,4
S3 , S71 ,88,4
S3 , S72 ,89,1
S3 , S75 ,90,1
S3 , S76 ,91,5
S3 , S77 ,92,1
S3 , S78 ,93,3
S3 , S79 ,94,3
S3 , S80 ,95,2
S3 , S81 ,96,3
S3 , S82 ,97,1
S3 , S83 ,98,1
S3 , S84 ,99,1
S3 , S85 ,100,2
S3 , S86 ,101,1
S3 , S87 ,102,1
S3 , S89 ,103,1
S3 , S90 ,104,1
S3 , S91 ,105,1
S3 , S92 ,106,1
S3 , S93 ,107,1
S3 , S94 ,108,1
S3 , S97 ,109,1
S4 , S6 ,110,2
S4 , S7 ,111,1
S4 , S9 ,112,2
S4 , S19 ,113,1
S4 , S21 ,114,4
S4 , S24 ,115,4
S4 , S26 ,116,1
S4 , S27 ,117,1
S4 , S28 ,118,1
S4 , S30 ,119,1
S4 , S32 ,120,1
S4 , S33 ,121,2
S4 , S36 ,122,1
S4 , S37 ,123,1
S4 , S42 ,124,1
S4 , S47 ,125,1
S4 , S57 ,126,1
S4 , S66 ,127,1
S4 , S67 ,128,1
S4 , S70 ,129,1
S4 , S73 ,130,1
S4 , S79 ,131,1
S4 , S94 ,132,1
S5 , S6 ,133,1
S5 , S7 ,134,2
S5 , S9 ,135,1
S5 , S10 ,136,2
S5 , S11 ,137,3
S5 , S12 ,138,1
S5 , S13 ,139,2
S5 , S14 ,140,1
S5 , S20 ,141,1
S5 , S21 ,142,1
S5 , S22 ,143,1
S5 , S24 ,144,2
S5 , S26 ,145,1
S5 , S27 ,146,1
S5 , S28 ,147,1
S5 , S29 ,148,2
S5 , S31 ,149,1
S5 , S33 ,150,1
S5 , S36 ,151,1
S5 , S37 ,152,3
S5 , S39 ,153,3
S5 , S40 ,154,1
S5 , S41 ,155,1
S5 , S42 ,156,2
S5 , S45 ,157,2
S5 , S47 ,158,1
S5 , S48 ,159,1
S5 , S52 ,160,2
S5 , S54 ,161,2
S5 , S55 ,162,1
S5 , S58 ,163,2
S5 , S59 ,164,2
S5 , S62 ,165,2
S5 , S63 ,166,1
S5 , S64 ,167,1
S5 , S68 ,168,1
S5 , S71 ,169,3
S5 , S72 ,170,1
S5 , S75 ,171,1
S5 , S76 ,172,4
S5 , S77 ,173,1
S5 , S78 ,174,3
S5 , S79 ,175,2
S5 , S80 ,176,2
S5 , S81 ,177,2
S5 , S82 ,178,1
S5 , S83 ,179,1
S5 , S84 ,180,1
S5 , S85 ,181,1
S5 , S86 ,182,1
S5 , S87 ,183,1
S5 , S90 ,184,1
S5 , S91 ,185,1
S5 , S92 ,186,1
S5 , S93 ,187,1
S5 , S94 ,188,1
S5 , S97 ,189,1
S5 , S98 ,190,1
S6 , S7 ,191,1
S6 , S9 ,192,2
S6 , S10 ,193,1
S6 , S11 ,194,1
S6 , S14 ,195,1
S6 , S18 ,196,1
S6 , S20 ,197,4
S6 , S21 ,198,1
S6 , S22 ,199,4
S6 , S26 ,200,1
S6 , S27 ,201,2
S6 , S30 ,202,1
S6 , S31 ,203,2
S6 , S32 ,204,4
S6 , S34 ,205,7
S6 , S35 ,206,5
S6 , S36 ,207,1
S6 , S37 ,208,2
S6 , S38 ,209,1
S6 , S40 ,210,2
S6 , S42 ,211,2
S6 , S43 ,212,1
S6 , S44 ,213,5
S6 , S45 ,214,7
S6 , S47 ,215,2
S6 , S49 ,216,1
S6 , S55 ,217,1
S6 , S57 ,218,1
S6 , S58 ,219,1
S6 , S59 ,220,2
S6 , S60 ,221,1
S6 , S62 ,222,2
S6 , S74 ,223,3
S6 , S78 ,224,1
S6 , S79 ,225,4
S6 , S80 ,226,3
S6 , S85 ,227,1
S6 , S93 ,228,1
S6 , S94 ,229,1
S6 , S96 ,230,1
S6 , S97 ,231,2
S6 , S98 ,232,1
S6 , S99 ,233,1
S7 , S8 ,234,2
S7 , S9 ,235,5
S7 , S10 ,236,3
S7 , S12 ,237,1
S7 , S13 ,238,2
S7 , S14 ,239,1
S7 , S15 ,240,4
S7 , S16 ,241,2
S7 , S17 ,242,3
S7 , S19 ,243,3
S7 , S20 ,244,4
S7 , S21 ,245,3
S7 , S22 ,246,2
S7 , S24 ,247,3
S7 , S26 ,248,2
S7 , S27 ,249,3
S7 , S28 ,250,2
S7 , S29 ,251,2
S7 , S30 ,252,3
S7 , S31 ,253,2
S7 , S32 ,254,3
S7 , S33 ,255,4
S7 , S34 ,256,8
S7 , S35 ,257,1
S7 , S36 ,258,2
S7 , S37 ,259,1
S7 , S38 ,260,3
S7 , S39 ,261,3
S7 , S40 ,262,3
S7 , S42 ,263,3
S7 , S43 ,264,3
S7 , S44 ,265,3
S7 , S45 ,266,7
S7 , S47 ,267,4
S7 , S49 ,268,1
S7 , S51 ,269,1
S7 , S52 ,270,1
S7 , S54 ,271,1
S7 , S55 ,272,2
S7 , S57 ,273,2
S7 , S58 ,274,3
S7 , S59 ,275,2
S7 , S60 ,276,1
S7 , S61 ,277,1
S7 , S62 ,278,3
S7 , S64 ,279,2
S7 , S65 ,280,2
S7 , S66 ,281,3
S7 , S67 ,282,1
S7 , S69 ,283,1
S7 , S70 ,284,4
S7 , S71 ,285,1
S7 , S73 ,286,1
S7 , S74 ,287,5
S7 , S76 ,288,2
S7 , S78 ,289,4
S7 , S79 ,290,7
S7 , S80 ,291,3
S7 , S81 ,292,1
S7 , S83 ,293,3
S7 , S85 ,294,1
S7 , S86 ,295,1
S7 , S87 ,296,3
S7 , S89 ,297,2
S7 , S93 ,298,3
S7 , S94 ,299,1
S7 , S95 ,300,1
S7 , S96 ,301,2
S7 , S97 ,302,2
S7 , S98 ,303,3
S7 , S99 ,304,2
S8 , S17 ,305,1
S8 , S18 ,306,1
S8 , S19 ,307,1
S8 , S22 ,308,1
S8 , S26 ,309,1
S8 , S28 ,310,1
S8 , S30 ,311,1
S8 , S32 ,312,2
S8 , S33 ,313,2
S8 , S37 ,314,1
S8 , S42 ,315,1
S8 , S51 ,316,1
S8 , S57 ,317,1
S8 , S64 ,318,1
S8 , S66 ,319,1
S8 , S67 ,320,1
S8 , S69 ,321,1
S8 , S70 ,322,1
S8 , S73 ,323,1
S8 , S76 ,324,1
S8 , S91 ,325,1
S8 , S94 ,326,1
S8 , S96 ,327,1
S9 , S10 ,328,2
S9 , S11 ,329,6
S9 , S12 ,330,1
S9 , S13 ,331,2
S9 , S14 ,332,1
S9 , S16 ,333,1
S9 , S18 ,334,1
S9 , S19 ,335,2
S9 , S20 ,336,1
S9 , S21 ,337,3
S9 , S22 ,338,3
S9 , S24 ,339,5
S9 , S26 ,340,2
S9 , S27 ,341,3
S9 , S28 ,342,2
S9 , S29 ,343,3
S9 , S30 ,344,2
S9 , S31 ,345,3
S9 , S32 ,346,1
S9 , S33 ,347,3
S9 , S36 ,348,2
S9 , S37 ,349,5
S9 , S38 ,350,1
S9 , S39 ,351,4
S9 , S40 ,352,1
S9 , S41 ,353,1
S9 , S42 ,354,3
S9 , S44 ,355,5
S9 , S45 ,356,6
S9 , S47 ,357,2
S9 , S48 ,358,1
S9 , S49 ,359,1
S9 , S52 ,360,2
S9 , S54 ,361,3
S9 , S55 ,362,2
S9 , S57 ,363,1
S9 , S58 ,364,3
S9 , S59 ,365,2
S9 , S62 ,366,2
S9 , S63 ,367,1
S9 , S64 ,368,4
S9 , S66 ,369,1
S9 , S67 ,370,1
S9 , S68 ,371,1
S9 , S69 ,372,2
S9 , S70 ,373,1
S9 , S71 ,374,4
S9 , S72 ,375,1
S9 , S73 ,376,1
S9 , S74 ,377,2
S9 , S75 ,378,2
S9 , S76 ,379,6
S9 , S77 ,380,2
S9 , S78 ,381,5
S9 , S79 ,382,6
S9 , S80 ,383,2
S9 , S81 ,384,3
S9 , S82 ,385,1
S9 , S83 ,386,1
S9 , S84 ,387,1
S9 , S85 ,388,1
S9 , S86 ,389,1
S9 , S87 ,390,1
S9 , S90 ,391,1
S9 , S91 ,392,1
S9 , S92 ,393,1
S9 , S93 ,394,1
S9 , S94 ,395,2
S9 , S97 ,396,1
S9 , S98 ,397,1
S10 , S14 ,398,1
S10 , S19 ,399,1
S10 , S22 ,400,2
S10 , S26 ,401,1
S10 , S27 ,402,2
S10 , S28 ,403,1
S10 , S30 ,404,1
S10 , S31 ,405,1
S10 , S32 ,406,1
S10 , S33 ,407,2
S10 , S36 ,408,2
S10 , S37 ,409,1
S10 , S38 ,410,1
S10 , S45 ,411,1
S10 , S47 ,412,3
S10 , S55 ,413,1
S10 , S57 ,414,2
S10 , S58 ,415,1
S10 , S59 ,416,1
S10 , S66 ,417,1
S10 , S70 ,418,1
S10 , S73 ,419,1
S10 , S74 ,420,1
S10 , S79 ,421,3
S10 , S85 ,422,1
S10 , S94 ,423,1
S10 , S97 ,424,1
S11 , S14 ,425,3
S11 , S17 ,426,1
S11 , S18 ,427,1
S11 , S22 ,428,7
S11 , S27 ,429,4
S11 , S31 ,430,3
S11 , S36 ,431,4
S11 , S37 ,432,2
S11 , S38 ,433,3
S11 , S45 ,434,3
S11 , S47 ,435,7
S11 , S51 ,436,1
S11 , S55 ,437,3
S11 , S57 ,438,3
S11 , S58 ,439,3
S11 , S59 ,440,3
S11 , S76 ,441,1
S11 , S79 ,442,7
S11 , S81 ,443,1
S11 , S84 ,444,1
S11 , S85 ,445,3
S11 , S86 ,446,1
S11 , S91 ,447,1
S11 , S96 ,448,1
S11 , S97 ,449,3
S12 , S14 ,450,1
S12 , S21 ,451,2
S12 , S22 ,452,2
S12 , S24 ,453,2
S12 , S27 ,454,1
S12 , S28 ,455,1
S12 , S31 ,456,1
S12 , S36 ,457,1
S12 , S38 ,458,1
S12 , S45 ,459,1
S12 , S47 ,460,2
S12 , S52 ,461,1
S12 , S55 ,462,1
S12 , S57 ,463,1
S12 , S58 ,464,1
S12 , S59 ,465,1
S12 , S79 ,466,3
S12 , S85 ,467,1
S12 , S88 ,468,1
S12 , S92 ,469,1
S12 , S96 ,470,1
S12 , S97 ,471,1
S13 , S14 ,472,2
S13 , S17 ,473,1
S13 , S18 ,474,1
S13 , S22 ,475,5
S13 , S27 ,476,3
S13 , S31 ,477,2
S13 , S36 ,478,3
S13 , S37 ,479,1
S13 , S38 ,480,2
S13 , S45 ,481,2
S13 , S47 ,482,5
S13 , S51 ,483,1
S13 , S55 ,484,2
S13 , S56 ,485,1
S13 , S57 ,486,2
S13 , S58 ,487,2
S13 , S59 ,488,2
S13 , S61 ,489,1
S13 , S70 ,490,1
S13 , S79 ,491,5
S13 , S85 ,492,2
S13 , S91 ,493,1
S13 , S95 ,494,1
S13 , S96 ,495,1
S13 , S97 ,496,2
S14 , S20 ,497,1
S14 , S21 ,498,1
S14 , S22 ,499,3
S14 , S24 ,500,2
S14 , S27 ,501,1
S14 , S28 ,502,1
S14 , S29 ,503,2
S14 , S31 ,504,2
S14 , S33 ,505,1
S14 , S36 ,506,1
S14 , S37 ,507,2
S14 , S38 ,508,1
S14 , S39 ,509,3
S14 , S40 ,510,1
S14 , S41 ,511,1
S14 , S42 ,512,2
S14 , S45 ,513,3
S14 , S47 ,514,2
S14 , S48 ,515,1
S14 , S52 ,516,2
S14 , S54 ,517,2
S14 , S55 ,518,2
S14 , S57 ,519,1
S14 , S58 ,520,3
S14 , S59 ,521,3
S14 , S62 ,522,2
S14 , S63 ,523,1
S14 , S64 ,524,1
S14 , S68 ,525,1
S14 , S71 ,526,3
S14 , S72 ,527,1
S14 , S75 ,528,1
S14 , S76 ,529,4
S14 , S77 ,530,1
S14 , S78 ,531,3
S14 , S79 ,532,3
S14 , S80 ,533,2
S14 , S81 ,534,2
S14 , S82 ,535,1
S14 , S83 ,536,1
S14 , S84 ,537,1
S14 , S85 ,538,2
S14 , S86 ,539,1
S14 , S87 ,540,1
S14 , S90 ,541,1
S14 , S91 ,542,1
S14 , S92 ,543,1
S14 , S93 ,544,1
S14 , S94 ,545,1
S14 , S97 ,546,2
S15 , S19 ,547,1
S15 , S21 ,548,2
S15 , S24 ,549,2
S15 , S26 ,550,1
S15 , S28 ,551,1
S15 , S30 ,552,1
S15 , S32 ,553,2
S15 , S33 ,554,2
S15 , S57 ,555,1
S15 , S64 ,556,2
S15 , S66 ,557,1
S15 , S69 ,558,2
S15 , S70 ,559,1
S15 , S73 ,560,1
S16 , S24 ,561,1
S16 , S27 ,562,1
S16 , S29 ,563,2
S16 , S30 ,564,1
S16 , S32 ,565,1
S16 , S34 ,566,1
S16 , S36 ,567,1
S16 , S39 ,568,1
S16 , S47 ,569,1
S16 , S54 ,570,1
S16 , S55 ,571,1
S16 , S62 ,572,1
S16 , S64 ,573,2
S16 , S69 ,574,1
S16 , S71 ,575,1
S16 , S78 ,576,1
S16 , S79 ,577,2
S16 , S86 ,578,1
S16 , S98 ,579,1
S17 , S18 ,580,1
S17 , S19 ,581,1
S17 , S22 ,582,1
S17 , S26 ,583,2
S17 , S28 ,584,1
S17 , S30 ,585,2
S17 , S31 ,586,1
S17 , S32 ,587,2
S17 , S33 ,588,3
S17 , S37 ,589,2
S17 , S44 ,590,2
S17 , S50 ,591,1
S17 , S51 ,592,4
S17 , S57 ,593,2
S17 , S61 ,594,2
S17 , S62 ,595,2
S17 , S64 ,596,1
S17 , S65 ,597,1
S17 , S66 ,598,1
S17 , S67 ,599,1
S17 , S69 ,600,1
S17 , S70 ,601,2
S17 , S73 ,602,1
S17 , S74 ,603,1
S17 , S75 ,604,1
S17 , S76 ,605,1
S17 , S77 ,606,1
S17 , S78 ,607,1
S17 , S80 ,608,1
S17 , S83 ,609,1
S17 , S85 ,610,1
S17 , S91 ,611,3
S17 , S92 ,612,1
S17 , S93 ,613,2
S17 , S94 ,614,1
S17 , S96 ,615,1
S17 , S98 ,616,2
S18 , S19 ,617,1
S18 , S26 ,618,2
S18 , S28 ,619,1
S18 , S30 ,620,3
S18 , S31 ,621,1
S18 , S32 ,622,2
S18 , S33 ,623,3
S18 , S35 ,624,1
S18 , S37 ,625,1
S18 , S42 ,626,1
S18 , S44 ,627,2
S18 , S50 ,628,1
S18 , S51 ,629,3
S18 , S57 ,630,2
S18 , S61 ,631,2
S18 , S62 ,632,1
S18 , S65 ,633,1
S18 , S66 ,634,1
S18 , S67 ,635,2
S18 , S70 ,636,2
S18 , S73 ,637,1
S18 , S74 ,638,1
S18 , S75 ,639,1
S18 , S76 ,640,1
S18 , S77 ,641,1
S18 , S78 ,642,1
S18 , S80 ,643,1
S18 , S83 ,644,1
S18 , S85 ,645,1
S18 , S91 ,646,2
S18 , S92 ,647,1
S18 , S93 ,648,2
S18 , S94 ,649,2
S18 , S98 ,650,2
S19 , S24 ,651,1
S19 , S27 ,652,1
S19 , S29 ,653,2
S19 , S30 ,654,1
S19 , S32 ,655,2
S19 , S34 ,656,1
S19 , S36 ,657,1
S19 , S39 ,658,1
S19 , S47 ,659,1
S19 , S54 ,660,1
S19 , S55 ,661,1
S19 , S62 ,662,1
S19 , S64 ,663,1
S19 , S71 ,664,1
S19 , S78 ,665,1
S19 , S79 ,666,2
S19 , S86 ,667,1
S19 , S98 ,668,1
S20 , S22 ,669,2
S20 , S27 ,670,1
S20 , S31 ,671,1
S20 , S36 ,672,1
S20 , S38 ,673,1
S20 , S41 ,674,2
S20 , S42 ,675,4
S20 , S44 ,676,2
S20 , S45 ,677,9
S20 , S47 ,678,2
S20 , S48 ,679,2
S20 , S55 ,680,1
S20 , S57 ,681,1
S20 , S58 ,682,1
S20 , S59 ,683,3
S20 , S62 ,684,2
S20 , S79 ,685,2
S20 , S85 ,686,1
S20 , S97 ,687,1
S21 , S22 ,688,2
S21 , S26 ,689,2
S21 , S27 ,690,1
S21 , S31 ,691,1
S21 , S36 ,692,1
S21 , S38 ,693,1
S21 , S44 ,694,1
S21 , S45 ,695,5
S21 , S47 ,696,2
S21 , S55 ,697,1
S21 , S57 ,698,1
S21 , S58 ,699,1
S21 , S59 ,700,1
S21 , S73 ,701,2
S21 , S79 ,702,2
S21 , S85 ,703,1
S21 , S97 ,704,1
S22 , S24 ,705,2
S22 , S26 ,706,1
S22 , S27 ,707,1
S22 , S28 ,708,1
S22 , S29 ,709,2
S22 , S30 ,710,1
S22 , S31 ,711,2
S22 , S33 ,712,2
S22 , S36 ,713,1
S22 , S37 ,714,3
S22 , S38 ,715,1
S22 , S39 ,716,3
S22 , S40 ,717,1
S22 , S41 ,718,1
S22 , S42 ,719,2
S22 , S44 ,720,2
S22 , S45 ,721,2
S22 , S47 ,722,2
S22 , S48 ,723,1
S22 , S50 ,724,1
S22 , S51 ,725,3
S22 , S52 ,726,2
S22 , S54 ,727,2
S22 , S55 ,728,2
S22 , S57 ,729,2
S22 , S58 ,730,2
S22 , S59 ,731,2
S22 , S61 ,732,2
S22 , S62 ,733,3
S22 , S63 ,734,1
S22 , S64 ,735,1
S22 , S65 ,736,1
S22 , S67 ,737,1
S22 , S68 ,738,1
S22 , S70 ,739,1
S22 , S71 ,740,3
S22 , S72 ,741,1
S22 , S74 ,742,1
S22 , S75 ,743,2
S22 , S76 ,744,6
S22 , S77 ,745,2
S22 , S78 ,746,4
S22 , S79 ,747,3
S22 , S80 ,748,3
S22 , S81 ,749,2
S22 , S82 ,750,1
S22 , S83 ,751,2
S22 , S84 ,752,1
S22 , S85 ,753,3
S22 , S86 ,754,1
S22 , S87 ,755,1
S22 , S90 ,756,1
S22 , S91 ,757,3
S22 , S92 ,758,2
S22 , S93 ,759,3
S22 , S94 ,760,2
S22 , S97 ,761,1
S22 , S98 ,762,2
S23 , S54 ,763,1
S23 , S56 ,764,1
S23 , S58 ,765,1
S23 , S77 ,766,1
S24 , S26 ,767,2
S24 , S27 ,768,3
S24 , S31 ,769,2
S24 , S32 ,770,2
S24 , S35 ,771,2
S24 , S36 ,772,2
S24 , S37 ,773,1
S24 , S38 ,774,2
S24 , S44 ,775,3
S24 , S45 ,776,5
S24 , S47 ,777,3
S24 , S54 ,778,1
S24 , S55 ,779,1
S24 , S56 ,780,1
S24 , S57 ,781,1
S24 , S58 ,782,2
S24 , S59 ,783,1
S24 , S64 ,784,1
S24 , S69 ,785,1
S24 , S73 ,786,2
S24 , S74 ,787,1
S24 , S75 ,788,1
S24 , S76 ,789,2
S24 , S77 ,790,1
S24 , S78 ,791,1
S24 , S79 ,792,5
S24 , S81 ,793,1
S24 , S85 ,794,1
S24 , S97 ,795,1
S24 , S98 ,796,1
S26 , S37 ,797,1
S26 , S51 ,798,1
S26 , S52 ,799,1
S26 , S91 ,800,1
S26 , S96 ,801,1
S27 , S28 ,802,2
S27 , S29 ,803,4
S27 , S30 ,804,3
S27 , S31 ,805,4
S27 , S34 ,806,2
S27 , S36 ,807,1
S27 , S37 ,808,1
S27 , S39 ,809,3
S27 , S41 ,810,1
S27 , S42 ,811,2
S27 , S47 ,812,2
S27 , S48 ,813,1
S27 , S52 ,814,2
S27 , S53 ,815,2
S27 , S55 ,816,2
S27 , S56 ,817,1
S27 , S57 ,818,1
S27 , S59 ,819,1
S27 , S62 ,820,1
S27 , S64 ,821,2
S27 , S70 ,822,2
S27 , S71 ,823,1
S27 , S76 ,824,2
S27 , S78 ,825,1
S27 , S79 ,826,1
S27 , S89 ,827,2
S28 , S31 ,828,1
S28 , S34 ,829,4
S28 , S36 ,830,3
S28 , S37 ,831,2
S28 , S38 ,832,1
S28 , S39 ,833,1
