Source,Target, id, Weight
1,2,1,2
1,5,2,1
1,8,3,1
1,15,4,2
1,18,5,2
1,24,6,1
1,40,7,1
1,57,8,1
1,64,9,2
1,77,10,1
1,78,11,2
1,87,12,2
1,88,13,2
1,91,14,2
1,94,15,1
2,3,16,1
2,6,17,1
2,8,18,1
2,10,19,2
2,11,20,1
2,12,21,1
2,13,22,3
2,14,23,1
2,15,24,3
2,16,25,1
2,17,26,2
2,18,27,2
2,21,28,1
2,23,29,4
2,24,30,1
2,25,31,1
2,27,32,2
2,28,33,1
2,29,34,1
2,30,35,2
2,31,36,1
2,32,37,2
2,33,38,3
2,34,39,1
2,35,40,1
2,36,41,1
2,39,42,1
2,40,43,2
2,41,44,2
2,44,45,3
2,45,46,2
2,46,47,2
2,47,48,5
2,48,49,3
2,49,50,2
2,50,51,1
2,51,52,1
2,53,53,2
2,54,54,2
2,55,55,1
2,56,56,3
2,58,57,1
2,60,58,1
2,62,59,2
2,63,60,1
2,64,61,2
2,66,62,1
2,67,63,1
2,68,64,2
2,70,65,1
2,71,66,1
2,72,67,3
2,76,68,1
2,77,69,1
2,78,70,4
2,80,71,1
2,81,72,1
2,83,73,2
2,85,74,1
2,86,75,1
2,87,76,2
2,88,77,2
2,89,78,4
2,90,79,1
2,91,80,2
2,95,81,2
2,98,82,1
3,12,83,1
3,15,84,1
3,18,85,1
3,64,86,1
3,78,87,1
3,87,88,1
3,88,89,1
3,91,90,1
4,19,91,1
4,84,92,1
5,7,93,3
5,8,94,1
5,11,95,1
5,12,96,2
5,18,97,1
5,20,98,4
5,26,99,1
5,62,100,3
5,63,101,3
5,67,102,1
5,68,103,1
5,70,104,4
5,76,105,1
5,84,106,1
5,87,107,1
5,88,108,5
5,90,109,3
5,92,110,2
5,93,111,3
5,95,112,2
6,7,113,1
6,13,114,1
6,17,115,1
6,24,116,1
6,25,117,1
6,28,118,1
6,29,119,1
6,33,120,1
6,36,121,1
6,41,122,1
6,48,123,1
6,56,124,1
6,66,125,1
6,71,126,1
6,72,127,1
6,78,128,1
6,81,129,1
6,89,130,1
6,97,131,1
6,98,132,1
7,8,133,1
7,9,134,1
7,13,135,2
7,18,136,2
7,20,137,3
7,22,138,1
7,24,139,1
7,27,140,2
7,53,141,1
7,59,142,1
7,63,143,3
7,66,144,1
7,68,145,1
7,70,146,3
7,71,147,1
7,87,148,4
7,88,149,2
7,90,150,2
7,93,151,2
8,11,152,1
8,13,153,1
8,17,154,1
8,20,155,1
8,24,156,1
8,25,157,1
8,29,158,1
8,36,159,1
8,41,160,1
8,56,161,1
8,63,162,1
8,66,163,1
8,70,164,1
8,71,165,1
8,72,166,1
8,81,167,1
8,89,168,1
8,98,169,1
10,16,170,1
10,40,171,1
10,67,172,1
10,77,173,1
11,13,174,1
11,19,175,1
11,20,176,1
11,27,177,1
11,29,178,1
11,37,179,1
11,38,180,1
11,44,181,2
11,45,182,1
11,47,183,1
11,48,184,1
11,50,185,1
11,57,186,1
11,60,187,1
11,63,188,1
11,70,189,1
11,79,190,1
11,96,191,2
11,97,192,1
11,98,193,1
12,13,194,1
12,17,195,1
12,20,196,1
12,23,197,1
12,24,198,3
12,25,199,1
12,29,200,1
12,33,201,1
12,36,202,1
12,40,203,1
12,41,204,1
12,42,205,1
12,48,206,1
12,53,207,1
12,56,208,1
12,60,209,1
12,62,210,1
12,63,211,1
12,66,212,1
12,70,213,1
12,71,214,2
12,72,215,1
12,77,216,1
12,81,217,1
12,87,218,1
12,89,219,2
12,90,220,1
12,94,221,1
12,95,222,1
12,98,223,1
13,14,224,1
13,15,225,2
13,16,226,1
13,17,227,1
13,18,228,2
13,21,229,1
13,23,230,4
13,27,231,2
13,28,232,1
13,34,233,1
13,35,234,1
13,38,235,1
13,40,236,1
13,41,237,1
13,44,238,2
13,45,239,2
13,46,240,2
13,47,241,3
13,48,242,1
13,49,243,1
13,55,244,1
13,56,245,2
13,57,246,1
13,58,247,1
13,60,248,1
13,61,249,1
13,63,250,2
13,64,251,2
13,65,252,1
13,67,253,1
13,68,254,3
13,69,255,1
13,70,256,2
13,71,257,1
13,72,258,2
13,74,259,1
13,75,260,1
13,76,261,2
13,77,262,1
13,78,263,4
13,80,264,1
13,83,265,2
13,85,266,1
13,86,267,1
13,87,268,2
13,88,269,1
13,89,270,1
13,91,271,1
13,95,272,2
14,15,273,3
14,18,274,1
14,29,275,1
14,40,276,2
14,43,277,1
14,46,278,1
14,64,279,1
14,65,280,1
14,77,281,2
14,78,282,2
14,81,283,1
14,83,284,2
14,88,285,1
14,91,286,1
14,95,287,1
14,96,288,1
15,17,289,1
15,18,290,1
15,21,291,1
15,23,292,1
15,24,293,1
15,25,294,1
15,27,295,1
15,29,296,1
15,31,297,1
15,33,298,1
15,34,299,1
15,36,300,1
15,39,301,1
15,40,302,3
15,41,303,1
15,44,304,1
15,45,305,1
15,46,306,1
15,47,307,2
15,48,308,1
15,49,309,1
15,50,310,1
15,51,311,1
15,53,312,2
15,55,313,1
15,56,314,2
15,62,315,2
15,63,316,1
15,64,317,1
15,66,318,1
15,71,319,1
15,72,320,2
15,77,321,2
15,78,322,2
15,81,323,1
15,83,324,1
15,85,325,1
15,86,326,1
15,87,327,1
15,88,328,1
