Source,Target,id,Weight
4,91,1,1
4,151,2,1
6,14,3,1
6,16,4,1
6,32,5,1
6,36,6,1
6,45,7,1
6,58,8,1
6,63,9,1
6,90,10,1
6,107,11,1
6,116,12,1
6,119,13,1
6,136,14,1
6,145,15,1
6,182,16,1
6,199,17,1
6,203,18,1
6,225,19,1
6,239,20,1
6,259,21,1
6,268,22,1
6,269,23,1
6,296,24,1
16,110,25,1
16,148,26,1
16,289,27,1
22,174,28,1
36,166,29,1
38,161,30,1
39,49,31,1
44,192,32,1
46,22,33,1
46,152,34,1
46,219,35,1
46,222,36,1
46,243,37,1
46,244,38,1
46,248,39,1
57,286,40,1
61,61,41,1
64,207,42,1
67,108,43,1
68,149,44,1
69,186,45,1
76,76,46,2
82,118,47,1
84,84,48,1
89,22,49,1
89,46,50,1
89,152,51,1
89,219,52,1
89,222,53,1
89,243,54,1
89,244,55,1
89,248,56,1
113,47,57,1
113,186,58,1
113,241,59,2
113,272,60,1
114,114,61,1
122,175,62,1
129,169,63,2
132,115,64,1
141,22,65,1
141,152,66,1
141,219,67,1
141,243,68,1
141,244,69,1
141,248,70,1
141,283,71,1
145,228,72,1
146,283,73,1
147,4,74,1
147,70,75,1
147,96,76,1
147,140,77,1
147,206,78,1
147,247,79,1
147,261,80,1
153,186,81,1
159,64,82,1
165,109,83,1
169,78,84,1
177,177,85,1
178,51,86,1
183,5,87,1
183,9,88,1
183,20,89,1
183,43,90,1
183,56,91,1
183,94,92,1
183,104,93,1
183,130,94,1
183,133,95,1
183,167,96,1
183,195,97,1
183,234,98,1
183,240,99,1
183,258,100,1
183,262,101,1
183,265,102,1
183,290,103,1
183,293,104,1
190,137,105,1
190,193,106,1
190,275,107,1
192,192,108,1
195,48,109,1
198,254,110,2
199,86,111,1
199,101,112,1
199,139,113,1
199,264,114,1
199,274,115,1
199,277,116,1
206,266,117,1
216,64,118,1
222,59,119,1
222,113,120,1
222,124,121,1
222,154,122,1
223,223,123,1
223,224,124,1
226,37,125,1
226,156,126,1
226,168,127,1
238,175,128,1
248,22,129,1
248,152,130,1
248,219,131,1
248,222,132,1
248,243,133,1
248,244,134,1
248,248,135,1
273,217,136,1
277,99,137,1
277,172,138,1
279,223,139,1
280,252,140,1
282,280,141,1
288,14,142,1
288,16,143,1
288,32,144,1
288,36,145,1
288,45,146,1
288,58,147,1
288,63,148,1
288,90,149,1
288,107,150,1
288,116,151,1
288,119,152,1
288,136,153,1
288,145,154,1
288,182,155,1
288,199,156,1
288,203,157,1
288,225,158,1
288,239,159,1
288,259,160,1
288,268,161,1
288,269,162,1
288,296,163,1
