Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,vitamina,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,0,0.0,0,0.0
2,apakriya,7.0,3.753846153846154,0.0,93,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.00295564575654385,1,0.0,0,0.16232648709164418
3,anaja,9.0,4.561538461538461,0.0,36,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.003110770268194893,1,0.0,0,0.044189375818447195
4,khadya,8.0,3.5692307692307694,1792.821848739495,36,11,13,24,24.0,11.0,13.0,0.027833002,0.027833002,0.03284225489014169,1,0.0,0,0.21447043163926968
5,anubhuti,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,2,0.0,0,0.0
6,manobhava,8.0,3.8846153846153846,629.0555555555557,16,2,6,8,8.0,2.0,6.0,0.013916501,0.013916501,0.012575951930732167,1,0.0,0,0.12532666798191683
7,prarambha,8.0,4.730769230769231,0.0,93,0,1,1,1.0,0.0,1.0,0.003976143,0.003976143,0.00347202306746031,1,0.0,0,0.028082808970467995
8,kama,6.0,2.7615384615384615,4478.806540191832,93,20,30,50,50.0,20.0,30.0,0.06361829,0.06361829,0.07267382003197495,1,0.002150537634408602,1,1.0
9,loga,9.0,5.115384615384615,397.6284504710978,16,1,5,6,6.0,1.0,5.0,0.01192843,0.01192843,0.010595293479007378,1,0.1,1,0.06158525183090466
10,vyakti,9.0,5.346153846153846,530.8920868347338,16,5,6,11,11.0,5.0,6.0,0.013916501,0.013916501,0.014950965137402808,1,0.06666666666666667,1,0.048771240680745793
11,lauha,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,3,0.0,0,0.0
12,munha,10.0,4.9,408.04935064935063,18,2,1,3,3.0,2.0,1.0,0.005964215,0.005964215,0.005315354550674066,1,0.0,0,0.02478467058251761
13,ranga,9.0,4.346153846153846,129.0,18,2,2,4,4.0,2.0,2.0,0.005964215,0.005964215,0.005975730585661097,1,0.0,0,0.03741028128508654
14,rakta,10.0,5.338461538461538,0.0,18,1,0,1,1.0,1.0,0.0,0.003976143,0.003976143,0.0035022845506157154,1,0.0,0,0.009400511758679215
15,utaka,1.0,1.0,0.0,7,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0064143682862891896,4,0.0,0,0.0028854837544699426
16,paira,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,5,0.0,0,0.0
17,dudha,10.0,5.092307692307692,0.0,67,2,1,3,3.0,2.0,1.0,0.005964215,0.005964215,0.005174081003986976,1,1.0,1,0.03380880862532372
18,mitti,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,6,0.0,0,0.0
19,tela,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,7,0.0,0,0.0
20,hatha,8.0,4.115384615384615,500.7048531533826,43,3,0,3,3.0,3.0,0.0,0.007952286,0.007952286,0.007282676636798017,1,0.0,0,0.06940632478228463
21,pachaka,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,8,0.0,0,0.0
22,shakti,8.0,4.3307692307692305,269.3416666666667,98,2,4,6,6.0,2.0,4.0,0.009940358,0.009940358,0.011034841721722189,1,0.0,0,0.058939447102181915
23,koshika,1.0,1.0,0.0,7,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0064143682862891896,4,0.0,0,0.0028854837544699426
24,lala,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,9,0.0,0,0.0
25,{harahara},0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,10,0.0,0,0.0
26,anla,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,11,0.0,0,0.0
27,sthiti,7.0,3.146153846153846,2232.395312367372,78,13,21,34,34.0,13.0,21.0,0.043737575,0.043737575,0.04613681807831159,1,0.014285714285714285,3,0.540988133823405
28,phala,10.0,5.446153846153846,383.0,36,3,2,5,5.0,3.0,2.0,0.007952286,0.007952286,0.009516710271836983,1,0.0,0,0.021145459832862607
29,upachara,7.0,3.7384615384615385,129.0,93,1,2,3,3.0,1.0,2.0,0.005964215,0.005964215,0.005907979427504276,1,0.0,0,0.1686099774557381
30,sanketa,9.0,4.723076923076923,69.63333333333334,16,3,0,3,3.0,3.0,0.0,0.007952286,0.007952286,0.005837612082058811,1,0.0,0,0.0564436155646564
31,padartha,8.0,3.3692307692307693,2166.690176979884,18,6,8,14,14.0,6.0,8.0,0.017892644,0.017892644,0.01917550746843232,1,0.0,0,0.16201843213454092
32,matra,9.0,4.538461538461538,629.0,15,3,2,5,5.0,3.0,2.0,0.009940358,0.009940358,0.00827834709988236,1,0.16666666666666666,1,0.18487661854449877
33,samaya,8.0,3.6307692307692307,826.503660555131,15,5,12,17,17.0,5.0,12.0,0.02584493,0.02584493,0.019133743205656223,1,0.22727272727272727,15,0.5289617665530066
34,kokena,12.0,7.438461538461539,0.0,38,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0036359373530452915,1,0.0,0,0.0066142202524072085
35,anukarana,7.0,3.746153846153846,0.0,93,2,2,4,4.0,2.0,2.0,0.005964215,0.005964215,0.005139768544658554,1,1.0,1,0.19380730267173618
36,jaga,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,12,0.0,0,0.0
37,madhumeha,8.0,4.492307692307692,0.0,18,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.003103531964232643,1,0.0,0,0.03793101237352348
38,roga,7.0,3.5,676.7,18,7,8,15,15.0,7.0,8.0,0.017892644,0.017892644,0.02015297938886495,1,0.03571428571428571,1,0.20095007994026237
39,vishva,10.0,5.046153846153846,112.24275103980996,16,3,2,5,5.0,3.0,2.0,0.007952286,0.007952286,0.005882267211606074,1,0.0,0,0.05961304141601108
40,makkhana,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,13,0.0,0,0.0
41,{masalamasala},0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,14,0.0,0,0.0
42,suvasa,1.0,1.0,0.0,50,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0064143682862891896,15,0.0,0,0.0028854837544699426
43,kami,10.0,5.530769230769231,0.0,15,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0027214078317668753,1,0.0,0,0.03129074951435161
44,mansa,9.0,4.561538461538461,0.0,36,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.003110770268194893,1,0.0,0,0.044189375818447195
45,pranali,7.0,3.753846153846154,0.0,93,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.00295564575654385,1,0.0,0,0.16232648709164418
46,parishrama,7.0,3.7384615384615385,129.0,93,2,2,4,4.0,2.0,2.0,0.005964215,0.005964215,0.005907979427504276,1,0.0,0,0.1686099774557381
47,khana,9.0,4.561538461538461,0.0,36,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.003110770268194893,1,0.0,0,0.044189375818447195
48,upayoga,7.0,3.753846153846154,0.0,93,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.00295564575654385,1,0.0,0,0.16232648709164418
49,acharana,7.0,3.7384615384615385,129.0,93,2,1,3,3.0,2.0,1.0,0.005964215,0.005964215,0.005907979427504276,1,0.0,0,0.1686099774557381
50,ghara,10.0,5.046153846153846,112.24275103980996,16,3,0,3,3.0,3.0,0.0,0.007952286,0.007952286,0.005882267211606074,1,0.0,0,0.05961304141601108
51,pani,11.0,6.1923076923076925,129.0,67,2,2,4,4.0,2.0,2.0,0.005964215,0.005964215,0.006735087330805796,1,0.0,0,0.010542047806766763
52,{angaanga},0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,16,0.0,0,0.0
53,bhaga,7.0,3.5846153846153848,302.87777777777785,78,4,1,5,5.0,4.0,1.0,0.009940358,0.009940358,0.01056496939143591,1,0.0,0,0.19993993508125887
54,sharira,1.0,1.0,0.0,48,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0064143682862891896,17,0.0,0,0.0028854837544699426
55,antarala,9.0,4.607692307692307,0.0,15,2,3,5,5.0,2.0,3.0,0.007952286,0.007952286,0.0050176924435096455,1,1.0,3,0.2225723700295128
56,dina,8.0,4.046153846153846,40.47731092436972,15,6,2,8,8.0,6.0,2.0,0.013916501,0.013916501,0.009492971908108069,1,0.6,9,0.338211830987954
57,sthana,9.0,4.3538461538461535,254.29275103980976,16,3,4,7,7.0,3.0,4.0,0.01192843,0.01192843,0.009175559179749437,1,0.0,0,0.10255803620919199
58,angura,0.0,0.0,0.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,18,0.0,0,0.0
59,prakasha,1.0,1.0,0.0,66,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0064143682862891896,19,0.0,0,0.0028854837544699426
60,paramanu,9.0,4.361538461538461,0.0,18,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0029991920971230795,1,0.0,0,0.033479606208209424
61,mansapeshi,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,20,0.0,0,0.0
62,atma,0.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,21,0.0,0,0.0
63,chinta,0.0,0.0,0.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,22,0.0,0,0.0
64,shora,0.0,0.0,0.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,23,0.0,0,0.0
65,vyakulata,0.0,0.0,0.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,24,0.0,0,0.0
66,dosha,7.0,3.646153846153846,134.5738095238095,78,3,3,6,6.0,3.0,3.0,0.009940358,0.009940358,0.008275702138087737,1,0.3333333333333333,2,0.17163150994063145
67,bakari,1.0,1.0,0.0,54,1,0,1,1.0,1.0,0.0,0.003976143,0.003976143,0.0064143682862891896,25,0.0,0,0.0028854837544699426
68,ajirna,8.0,4.084615384615384,0.0,18,2,1,3,3.0,2.0,1.0,0.005964215,0.005964215,0.004971246731683114,1,1.0,1,0.13297859048183922
69,achara,7.0,3.3076923076923075,688.6954481792717,78,2,2,4,4.0,2.0,2.0,0.007952286,0.007952286,0.006929194650254404,1,0.0,0,0.22257232738132846
70,apavyaya,0.0,0.0,0.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,26,0.0,0,0.0
71,patta,0.0,0.0,0.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,27,0.0,0,0.0
72,puthala,0.0,0.0,0.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,9.621552429433803E-4,28,0.0,0,0.0
73,kabja,8.0,4.138461538461539,0.0,78,1,1,2,2.0,1.0,1.0,0.003976143,0.003976143,0.0028298700103938515,1,0.0,0,0.09504757810831574
74,parivartana,7.0,3.753846153846154,0.0,93,1,0,1,1.0,1.0,0.0,0.003976143,0.003976143,0.00295564575654385,1,0.0,0,0.16232648709164418
