id,Label
1,vitamina
2,apakriya
3,anaja
4,khadya
5,anubhuti
6,manobhava
7,prarambha
8,kama
9,loga
10,vyakti
11,lauha
12,munha
13,ranga
14,rakta
15,utaka
16,paira
17,dudha
18,mitti
19,tela
20,hatha
21,pachaka
22,shakti
23,koshika
24,lala
25,{harahara}
26,anla
27,sthiti
28,phala
29,upachara
30,sanketa
31,padartha
32,matra
33,samaya
34,kokena
35,anukarana
36,jaga
37,madhumeha
38,roga
39,vishva
40,makkhana
41,{masalamasala}
42,suvasa
43,kami
44,mansa
45,pranali
46,parishrama
47,khana
48,upayoga
49,acharana
50,ghara
51,pani
52,{angaanga}
53,bhaga
54,sharira
55,antarala
56,dina
57,sthana
58,angura
59,prakasha
60,paramanu
61,mansapeshi
62,atma
63,chinta
64,shora
65,vyakulata
66,dosha
67,bakari
68,ajirna
69,achara
70,apavyaya
71,patta
72,puthala
73,kabja
74,parivartana
75,prayoga
76,avashyakata
77,vishvasa
78,artha
79,shikayata
80,adata
81,sanshodhana
82,nahana
83,karana
84,paravaha
85,sima
86,phali
87,avasara
88,yunani
89,aja
90,ata
91,chetana
92,aprasannata
93,rahata
94,vishrama
95,sahayata
96,hava
97,prabhava
98,pravaha
99,davai
100,pratikriya
101,botala
102,utpada
103,vidyamanata
104,samasya
105,pratah
106,urja
107,kharabuja
108,mutrashaya
109,hatheli
110,yakrita
111,vikara
112,hani
113,vyagrata
114,sira
115,nariyala
116,gandha
117,goli
118,ghanta
119,chammacha
120,tvacha
121,chaya
122,sharkara
123,chetavani
124,pashu
125,?ksijana
126,jibha
127,jivana
128,jivanu
129,visheshata
130,prabalata
131,sadama
132,tanava
133,vyayama
134,sabji
135,tapamana
136,avadhi
137,mastishka
138,dauda?na
139,miragi
140,sthana
141,ninda
142,avasada
143,anidra_roga
144,khuli_hava
145,parajivi
146,sekanda
147,peya
148,prakara
149,pravesha
150,bachcha
151,rasa
152,{girigiri}
153,bija
154,rogi
155,bhojana
156,nahim
157,anta
158,minata
159,mungaphali
160,yojana
161,kirana
162,kaphi
163,saphalata
164,lepa
165,varshom
166,shahada
167,sankramana
168,dhamani
169,santara
170,seba
171,svasthya
172,paryavarana
173,shranti
174,chakotara
175,chukandara
176,tarabuja
177,bicha
178,nashapati
179,panira
180,palaka
181,phalahara
182,maroda?
183,sthulata
184,yogadana
185,shaitana
186,thaira?ida
187,samuha
188,bara
189,protina
190,khuraka
191,vikasa
192,jagana
193,kathorata
194,poshana
195,uba
196,mamala
197,yada
198,malashaya
199,niyama
200,upapachaya
201,jataka
202,sapheda
203,aintha
204,jora
205,{dauradaura}
206,ainthana
207,khanija
208,pahachana
209,chota
210,chikanai
211,niyantrana
212,ghataka
213,chhajana
214,anannasa
215,anupalana
216,raktachapa
217,raktalpata
218,nepoliyana
219,apasarana
220,palana
221,dhara
222,pahalu
223,ghurnana
224,kailshiyama
225,ichchhashakti
226,ora
227,maigneshiyama
228,sanchita
229,starcha
