Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.00813008331881146,0,0.0,0,0.0
2,S2,3.0,1.588235294117647,3.901190476190477,2,0,9,9,9.0,0.0,9.0,0.06666667,0.06666667,0.06279366693723526,1,0.6666666666666666,24,0.8274608557689285
3,S3,3.0,1.7058823529411764,8.541666666666668,3,0,6,6,6.0,0.0,6.0,0.046666667,0.046666667,0.04833120546364823,1,0.4666666666666667,7,0.4645985495057736
4,S4,3.0,2.235294117647059,0.0,3,0,2,2,2.0,0.0,2.0,0.02,0.02,0.02118113427356362,1,1.0,1,0.15082348845898547
5,S5,3.0,1.8823529411764706,0.125,2,1,4,5,5.0,1.0,4.0,0.04,0.04,0.03810433546322547,1,0.9,9,0.47583075848780987
6,S6,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.00813008331881146,2,0.0,0,0.0
7,S7,2.0,1.3529411764705883,7.623412698412699,3,2,9,11,11.0,2.0,9.0,0.08,0.08,0.07629514515060652,1,0.5636363636363636,31,0.9606448617549604
8,S8,2.0,1.4705882352941178,8.197222222222223,2,3,6,9,9.0,3.0,6.0,0.06666667,0.06666667,0.06424096851074965,1,0.5555555555555556,20,0.7604117052687313
9,S9,3.0,1.4705882352941178,14.426190476190477,3,3,7,10,10.0,3.0,7.0,0.07333333,0.07333333,0.07332608219212,1,0.4666666666666667,21,0.7881812633867697
10,S10,3.0,1.7058823529411764,8.083333333333332,2,1,5,6,6.0,1.0,5.0,0.046666667,0.046666667,0.047815466261139694,1,0.4,6,0.45975289001491215
11,S11,3.0,1.588235294117647,2.867857142857143,2,5,3,8,8.0,5.0,3.0,0.06,0.06,0.05703080129149654,1,0.6428571428571429,18,0.7385551398001026
12,S12,3.0,1.588235294117647,2.867857142857143,2,5,3,8,8.0,5.0,3.0,0.06,0.06,0.05703080129149654,1,0.6428571428571429,18,0.7385551398001026
13,S13,2.0,1.2941176470588236,12.662301587301585,2,8,4,12,12.0,8.0,4.0,0.086666666,0.086666666,0.08281902998527835,1,0.5303030303030303,35,1.0
14,S14,2.0,1.588235294117647,3.4944444444444445,3,3,4,7,7.0,3.0,4.0,0.053333335,0.053333335,0.05234131063651254,1,0.5238095238095238,11,0.570260167990306
15,S15,2.0,1.2941176470588236,11.330555555555554,3,8,4,12,12.0,8.0,4.0,0.086666666,0.086666666,0.08347529599372537,1,0.5,33,0.982553037220128
16,S16,3.0,1.8235294117647058,0.16666666666666666,3,4,0,4,4.0,4.0,0.0,0.033333335,0.033333335,0.03250119711029537,1,0.8333333333333334,5,0.3929165520456316
17,S17,2.0,1.6470588235294117,6.201190476190475,3,6,0,6,6.0,6.0,0.0,0.046666667,0.046666667,0.048095540702108315,1,0.5333333333333333,8,0.4845676915349919
18,S18,2.0,1.6470588235294117,2.4916666666666667,3,6,0,6,6.0,6.0,0.0,0.046666667,0.046666667,0.04517515847406766,1,0.6,9,0.5601352657875607
19,S19,2.0,1.4705882352941178,4.019444444444445,3,9,0,9,9.0,9.0,0.0,0.06666667,0.06666667,0.06329283454614328,1,0.6388888888888888,23,0.8302707131682558
20,S20,3.0,2.176470588235294,1.0,3,2,0,2,2.0,2.0,0.0,0.02,0.02,0.0217597943866046,1,0.0,0,0.1102575487604732
21,S21,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.00813008331881146,3,0.0,0,0.0
