Source,Target,id,Weight
6,287,1,1
10,10,2,1
10,72,3,1
10,96,4,1
10,119,5,1
10,189,6,1
10,299,7,1
19,91,8,1
19,160,9,1
22,59,10,1
22,228,11,1
22,311,12,1
32,40,13,2
45,288,14,1
46,46,15,1
47,244,16,1
49,8,17,1
49,55,18,1
49,204,19,1
49,215,20,1
49,282,21,1
51,47,22,1
51,234,23,1
51,244,24,1
54,17,25,1
54,54,26,1
54,101,27,1
54,171,28,1
54,242,29,1
54,249,30,1
54,291,31,1
54,310,32,1
70,70,33,1
79,83,34,1
89,47,35,1
89,234,36,1
89,244,37,1
98,286,38,1
113,92,39,1
113,188,40,1
118,9,41,1
118,36,42,1
118,66,43,1
118,69,44,1
118,79,45,1
118,113,46,1
118,115,47,1
118,118,48,1
118,133,49,1
118,159,50,1
118,180,51,1
118,193,52,1
118,201,53,1
118,272,54,1
118,273,55,1
119,111,56,1
119,232,57,1
127,65,58,1
130,85,59,1
138,244,60,1
138,252,61,1
143,143,62,1
148,167,63,2
148,174,64,2
150,247,65,1
152,176,66,1
154,266,67,1
173,92,68,1
173,161,69,1
173,188,70,1
174,260,71,1
176,1,72,1
176,31,73,1
185,145,74,2
187,288,75,1
188,115,76,1
188,184,77,1
188,192,78,1
188,261,79,1
191,21,80,1
191,26,81,1
191,42,82,1
191,62,83,1
191,110,84,1
191,151,85,1
191,199,86,1
191,222,87,1
191,225,88,1
191,268,89,1
191,313,90,1
196,127,91,1
201,23,92,1
201,88,93,1
201,90,94,1
201,141,95,1
201,162,96,1
201,212,97,1
201,221,98,1
201,277,99,1
201,292,100,1
204,17,101,1
204,54,102,1
204,101,103,1
204,171,104,1
204,242,105,1
204,249,106,1
204,291,107,1
204,310,108,1
215,17,109,1
215,32,110,2
215,54,111,1
215,101,112,1
215,171,113,1
215,215,114,2
215,242,115,1
215,249,116,1
215,291,117,1
215,308,118,1
215,310,119,1
220,12,120,1
234,3,121,1
234,22,122,1
234,123,123,1
234,153,124,1
234,258,125,1
243,266,126,1
258,34,127,1
258,106,128,1
258,186,129,1
258,218,130,1
258,247,131,1
258,253,132,1
258,254,133,2
258,306,134,1
262,47,135,1
262,234,136,1
262,244,137,1
264,17,138,1
264,32,139,2
264,54,140,1
264,101,141,1
264,171,142,1
264,215,143,2
264,242,144,1
264,249,145,1
264,291,146,1
264,308,147,1
264,310,148,1
266,300,149,1
285,185,150,1
292,18,151,1
292,103,152,1
293,206,153,1
294,294,154,1
298,94,155,1
298,239,156,1
300,300,157,1
305,9,158,1
305,36,159,1
305,66,160,1
305,69,161,1
305,79,162,1
305,113,163,1
305,115,164,1
305,118,165,1
305,133,166,1
305,159,167,1
305,180,168,1
305,193,169,1
305,201,170,1
305,272,171,1
305,273,172,1
308,17,173,1
308,54,174,1
308,101,175,1
308,171,176,1
308,242,177,1
308,249,178,1
308,291,179,1
308,310,180,1
