Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
0,sabhyatA,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,0,0.0,0,0.0
1,ghu.DasavArI,2.0,1.6666666666666667,0.0,114,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0035633844724736546,1,0.0,0,0.004322716607551073
2,kharIdA,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,2,0.0,0,0.0
3,jile,5.0,2.7916666666666665,0.0,28,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.002399864582680111,3,0.0,0,0.01776289332794009
4,jharanoM,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,4,0.0,0,0.0
5,visheShaGYoM,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,5,0.0,0,0.0
6,ghaTanA,1.0,1.0,0.0,4,0,1,1,1.0,0.0,1.0,0.0040816325,0.0040816325,0.005133949412878294,6,0.0,0,0.00219334697305149
7,takhtA,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,7,0.0,0,0.0
8,sAla,4.0,2.7058823529411766,0.0,30,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0019267415631681144,8,0.0,0,0.03017696751924084
9,kaiMpa,5.0,2.735294117647059,0.0,122,2,0,2,2.0,2.0,0.0,0.006122449,0.006122449,0.0029576942383343586,9,1.0,1,0.1426697992818528
10,dala,2.0,1.2857142857142858,18.0,75,1,6,7,7.0,1.0,6.0,0.014285714,0.014285714,0.011237021357015297,10,0.0,0,0.03152705016641554
11,pIle,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,11,0.0,0,0.0
12,khoja,1.0,1.0,0.0,145,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.005133949412878294,12,0.0,0,0.00219334697305149
13,manuShya,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,13,0.0,0,0.0
14,svarNa,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,14,0.0,0,0.0
15,yuddha,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,15,0.0,0,0.0
16,carca,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,16,0.0,0,0.0
17,vilaMba,3.0,1.9411764705882353,0.5964052287581699,197,5,0,5,5.0,5.0,0.0,0.012244898,0.012244898,0.0037789407239282435,8,0.7,7,0.5335548030640332
18,baiMgalora,7.0,3.911764705882353,0.0,130,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0027913183607449718,9,0.0,0,0.00980973524100774
19,khAdyapadArtha,1.0,1.0,1.0,57,0,2,2,2.0,0.0,2.0,0.006122449,0.006122449,0.007489796823485252,17,0.0,0,0.004872766990621601
20,jIvana,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,18,0.0,0,0.0
21,suMdaratA,2.0,1.9090909090909092,0.0,124,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0029922699486901487,19,0.0,0,0.016509940618770407
22,mArga,5.0,2.5416666666666665,66.0,28,1,3,4,4.0,1.0,3.0,0.010204081,0.010204081,0.0095426945577197,3,0.0,0,0.027823710612101003
23,mumbaI,6.0,3.0588235294117645,0.0,130,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.002416131062126561,9,0.0,0,0.03779972661417695
24,taraNatAla,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,20,0.0,0,0.0
25,kullU,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,21,0.0,0,0.0
26,mushkiloM,2.0,1.9090909090909092,0.0,124,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0029922699486901487,19,0.0,0,0.016509940618770407
27,naTavara,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,22,0.0,0,0.0
28,tAja,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,23,0.0,0,0.0
29,kI.De,0.0,0.0,0.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,24,0.0,0,0.0
30,nahIM,0.0,0.0,0.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,25,0.0,0,0.0
31,TaiksI,2.0,1.6666666666666667,0.0,114,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0035633844724736546,1,0.0,0,0.004322716607551073
32,saptAha,3.0,2.0588235294117645,15.999999999999998,197,2,1,3,6.0,4.0,2.0,0.008163265,0.008163265,0.0034273458403744545,8,0.3333333333333333,1,0.23423325744830958
33,paryaTakoM,0.0,0.0,0.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,26,0.0,0,0.0
34,rAjasthAna,6.0,3.0,0.0,168,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0027582892619947594,3,0.0,0,0.01599396093152688
35,kAryakramoM,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,27,0.0,0,0.0
36,bAjAra,5.0,2.735294117647059,0.0,122,2,0,2,2.0,2.0,0.0,0.006122449,0.006122449,0.0029576942383343586,9,1.0,1,0.1426697992818528
37,ghAsa,0.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,28,0.0,0,0.0
38,prashaMsakoM,0.0,0.0,0.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,29,0.0,0,0.0
39,galatI,0.0,0.0,0.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,30,0.0,0,0.0
40,mahInoM,4.0,3.0,0.0,197,1,0,1,2.0,2.0,0.0,0.0040816325,0.0040816325,0.0017130843427763014,8,0.0,0,0.03055173875078062
41,desha,0.0,0.0,0.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,31,0.0,0,0.0
42,paricaya,2.0,1.9090909090909092,0.0,124,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0029922699486901487,19,0.0,0,0.016509940618770407
43,lAiseMsa,0.0,0.0,0.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,32,0.0,0,0.0
44,U.nTa,0.0,0.0,0.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,33,0.0,0,0.0
45,khela,2.0,1.5,0.0,26,0,1,1,1.0,0.0,1.0,0.0040816325,0.0040816325,0.003956025707574814,34,0.0,0,0.003216691548157008
46,san,0.0,0.0,0.0,27,1,1,2,2.0,1.0,1.0,0.0040816325,0.0040816325,0.0012839106814264939,35,0.0,0,0.00219334697305149
47,caraNa,5.0,3.125,1.0,28,3,1,4,4.0,3.0,1.0,0.010204081,0.010204081,0.0068227442862743215,3,0.5,3,0.04207799773959742
48,krAMti,0.0,0.0,0.0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,36,0.0,0,0.0
49,avadhi,3.0,1.7647058823529411,45.22875816993464,30,0,5,5,5.0,0.0,5.0,0.012244898,0.012244898,0.006958050910513365,8,0.0,0,0.21852907729598062
50,jAnakArI,0.0,0.0,0.0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,37,0.0,0,0.0
51,bhAga,4.0,2.4583333333333335,24.000000000000004,28,0,3,3,3.0,0.0,3.0,0.008163265,0.008163265,0.0053550142607181606,3,0.3333333333333333,1,0.040232838793804994
52,kathAoM,0.0,0.0,0.0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,38,0.0,0,0.0
53,pUrvaja,0.0,0.0,0.0,33,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,39,0.0,0,0.0
54,samaya,3.0,1.588235294117647,4.796405228758169,197,5,8,13,13.0,5.0,8.0,0.026530612,0.026530612,0.008315020329248099,8,0.4696969696969697,31,1.0
55,daurAna,4.0,2.7058823529411766,0.0,30,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0019267415631681144,8,0.0,0,0.03017696751924084
56,prabhAva,0.0,0.0,0.0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,40,0.0,0,0.0
57,maiksiko,0.0,0.0,0.0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,41,0.0,0,0.0
58,yUropa,0.0,0.0,0.0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,42,0.0,0,0.0
59,galiyoM,6.0,3.5,0.0,28,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0027818339794641904,3,0.0,0,0.008370681310400722
60,jaMgala,0.0,0.0,0.0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,43,0.0,0,0.0
61,u.DAna,0.0,0.0,0.0,38,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,44,0.0,0,0.0
62,tejI,2.0,1.9090909090909092,0.0,124,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0029922699486901487,19,0.0,0,0.016509940618770407
63,saMgamaramara,0.0,0.0,0.0,39,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,45,0.0,0,0.0
64,bhUlane,0.0,0.0,0.0,40,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,46,0.0,0,0.0
65,bhraShTAcAra,2.0,1.5,0.0,82,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.003956025707574814,47,0.0,0,0.003216691548157008
66,cauka,5.0,2.735294117647059,0.0,122,2,0,2,2.0,2.0,0.0,0.006122449,0.006122449,0.0029576942383343586,9,1.0,1,0.1426697992818528
67,kaiMpa,0.0,0.0,0.0,41,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,48,0.0,0,0.0
68,icchA,0.0,0.0,0.0,42,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,49,0.0,0,0.0
69,dIrghA,5.0,2.735294117647059,0.0,122,2,0,2,2.0,2.0,0.0,0.006122449,0.006122449,0.0029576942383343586,9,1.0,1,0.1426697992818528
70,cunAva,0.0,0.0,0.0,43,1,1,2,2.0,1.0,1.0,0.0040816325,0.0040816325,0.0012839106814264939,50,0.0,0,0.00219334697305149
71,madirA,0.0,0.0,0.0,44,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,51,0.0,0,0.0
72,saMgha,3.0,2.142857142857143,0.0,75,1,0,1,1.0,1.0,0.0,0.0040816325,0.0040816325,0.0021102382426168905,10,0.0,0,0.010272331411602838
73,yAdagAra,0.0,0.0,0.0,45,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,52,0.0,0,0.0
74,jhalaka,0.0,0.0,0.0,46,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,53,0.0,0,0.0
75,kriyAe.n,0.0,0.0,0.0,47,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,54,0.0,0,0.0
76,ci.DiyA,0.0,0.0,0.0,48,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,55,0.0,0,0.0
77,rAShTrapati,0.0,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,7.336176825671527E-4,56,0.0,0,0.0
