id,Label
0,raphtAra
1,smAraka
2,vaMsha
3,lAsha
4,saMbaMdha
5,pUchI
6,sthAna
7,vAdA
8,pralobhana
9,anuShThAna
10,dakShiNa
11,dvAra
12,samAgama
13,vivAha
14,dukAna
15,sAkShI
16,kakSha
17,sauMdarya
18,josha
19,devatA
20,aMkana
21,sikaMdarA
22,koTi
23,yuvaka
24,kAgajoM
25,lAlakilA
26,nahIM
27,TaiksiyoM
28,kimI
29,paryaTaka
30,javAba
31,mudrA
32,chAMva
33,pirAmiDa
34,mAnacitra
35,bAla
36,chata
37,sikandara
38,buddha
39,kahanA
40,nAga
41,tIvratA
42,vaMshaja
43,gatividhi
44,prema
45,konoM
46,Tuka.DA
47,sAmrAjya
48,dhunoM
49,varNana
50,sImA
51,kahAnI
52,laiMpa
53,bIca
54,mahAbhArata
55,vyaktitva
56,alaMkaraNa
57,prathA
58,dIrghAoM
59,dakShiNa
60,samarpaNa
61,devI
62,shilpakAroM
63,bAjAra
64,rAjakumAra
65,uddeshya
66,Aine
67,jAnavara
68,rekhA
69,shAsana
70,yAda
71,nishAnI
72,baluA
73,pakShiyoM
74,cUne
75,dIvAroM
76,kamala
77,caukora
78,yamunA
79,masjideM
80,ghaMTe
81,uttara
82,sahayogI
83,Trena
84,AnaMda
85,bhrAMtipUrvaka
86,AgarA
87,darshaka
88,maMjila
89,bhAga
90,pharsha
91,anupAta
92,parakoTe
93,hIrA
94,sAtha
95,sthApatya
96,DhA.ncA
97,mukti
98,pATha
99,bhopAla
100,kurAna
101,burahAnapura
102,nikaTatA
103,vicAroM
104,rAste
105,saMracanA
106,dukAnadAra
107,caityA
108,manuShya
109,guNavattA
110,tahakhAnA
111,gobara
112,bAbara
113,rAjya
114,lau
115,parshiyana
116,aMtaHpura
117,upadesha
118,sadasyoM
119,guphAoM
120,nakkAshI
121,pracuratA
122,kAla
123,rikshA
124,uttara
125,kalAkAroM
126,saMsthApaka
127,punarjanma
128,mahAparinirvANa
129,pAnI
130,citrAMkana
131,taraha
132,bhAShA
133,sthApanA
134,kArIgaroM
135,saMrakShakoM
136,janmabhUmi
137,makabarA
138,jIvana
139,gvAliyara
140,tathya
141,kalA
142,TaMkiyoM
143,manuShya
144,pahalI
145,gaDDhA
146,kalAkRRiti
147,bodhi
148,koThariyAM
149,bhujAoM
150,havAIaDDA
151,saMbaMdhoM
152,bIca
153,shAsana
154,mArgoM
155,krama
156,shahaMshAha
157,jahA.ngIra
158,khurrama
159,lAla
160,stUpa
161,saMgItaGYa
162,ratnoM
163,saMskRRiti
164,devAlaya
165,vishiShTatA
166,guMbadoM
167,sthAnAMtaraNa
168,bAdashAhoM
169,nadI
170,AraMbha
171,aphagAnistAna
172,dillI
173,mAsTara
174,mugala
175,bAra
176,kAMca
177,pratIka
178,kRRiti
179,gulAbI
180,phuTa
181,ora
182,saMsAra
183,kAma
184,maTha
185,muslima
186,Adhipatya
187,kAmukatA
188,AsAnI
189,stara
190,imArata
191,hindU
192,prema
193,mahaloM
194,tAjamahala
195,shailI
196,aMta
197,sahArA
198,mUla
199,nagarI
200,toraNa
201,hariyAlI
202,Ashcarya
203,kabristAnoM
204,dhArAe.n
205,pashcima
206,mahatva
207,shahajAdA
208,upAdhi
209,nAma
210,pahu.ncAtA
211,jUte
212,raMgoM
213,kabra
214,parshiyana
215,udAharaNa
216,putra
217,priyatamA
218,citroM
219,ora
220,sarpoM
221,mugala
222,kShetra
223,begama
224,mahArAnI
225,ora
226,rAjA
227,pattharoM
228,kabroM
229,mAnavatA
230,kile
231,kabje
232,desha
233,motI
234,utkhanana
235,mRRityu
236,mahAkAvya
237,akabara
238,samaya
239,bagIcoM
240,vishrAma
241,bhArata
242,mishraNa
243,buniyAda
244,tinake
245,sAkShya
246,sRRijana
247,dRRiShTikoNa
248,Tuka.DA
249,pratimA
250,prAMgaNoM
251,pati
252,daroM
253,pote
254,pe.DoM
255,sAta
256,aShTa
257,roshanI
258,prayoga
259,kinAre
260,dRRishya
261,yojanA
262,ja.DAI
263,vana
264,mathurA
265,sevAoM
266,pramukhatA
267,saMgamaramara
268,kendra
269,samAdhi
270,sadiyoM
271,miTTI
272,kashmIra
273,mahilA
274,phatehapura
275,mInAroM
276,sujhAva
277,rAjadhAnI
278,Aja
279,bIvI
280,kImata
281,vajaha
282,vaibhava
283,citroM
284,saMsAra
285,pahu.ncA
286,sagAI
287,uddharaNa
288,sthAna
289,hA.cla
290,anukaraNa
291,garva
292,staMbhoM
293,gherAbaMdI
294,parde
295,dhyAna
296,darabAra
297,rAjamArga
