Source,Target, id, Weight
3,6,1,1
3,61,2,1
5,6,3,1
6,5,4,1
6,7,5,1
7,6,6,1
7,229,7,1
9,150,8,1
9,240,9,1
10,49,10,1
12,125,11,1
12,140,12,1
12,176,13,2
12,187,14,2
12,204,15,1
13,44,16,1
15,27,17,1
19,21,18,1
21,90,19,1
23,138,20,1
25,49,21,1
27,65,22,1
27,175,23,1
27,227,24,1
28,13,25,1
28,30,26,1
28,44,27,1
29,49,28,1
30,28,29,1
31,49,30,1
31,93,31,2
33,63,32,1
37,160,33,1
38,109,34,1
39,184,35,2
40,151,36,1
41,67,37,1
43,27,38,1
44,13,39,1
44,28,40,1
44,29,41,1
44,71,42,1
44,84,43,2
44,93,44,2
44,197,45,2
45,49,46,1
47,54,47,2
47,64,48,2
47,162,49,1
48,229,50,1
49,10,51,1
49,25,52,1
49,29,53,1
49,31,54,1
49,45,55,1
49,63,56,1
49,71,57,1
49,93,58,1
49,97,59,1
49,101,60,1
49,103,61,1
49,104,62,1
49,169,63,1
49,170,64,1
49,171,65,1
49,183,66,1
49,238,67,1
49,259,68,1
51,6,69,1
53,134,70,1
53,136,71,1
54,47,72,2
56,179,73,1
61,3,74,1
63,49,75,1
64,47,76,1
65,27,77,1
65,54,78,1
66,38,79,1
66,50,80,1
66,205,81,1
67,41,82,1
68,70,83,1
70,68,84,1
71,44,85,1
71,49,86,1
71,63,87,1
71,111,88,1
71,122,89,1
72,229,90,1
73,38,91,1
73,263,92,1
84,44,93,2
90,21,94,1
91,39,95,1
93,31,96,2
93,44,97,2
93,49,98,1
94,163,99,1
97,49,100,1
98,123,101,1
100,27,102,1
100,143,103,1
101,49,104,1
101,118,105,1
101,210,106,1
101,239,107,1
101,253,108,1
101,254,109,1
101,255,110,1
103,49,111,1
104,49,112,1
104,198,113,1
105,27,114,1
108,63,115,1
111,29,116,1
111,71,117,1
113,200,118,1
115,190,119,1
118,101,120,1
118,204,121,1
119,229,122,1
122,29,123,1
122,71,124,1
125,12,125,1
129,269,126,2
132,180,127,2
134,53,128,1
136,53,129,1
138,23,130,1
140,12,131,1
143,27,132,1
145,192,133,1
146,27,134,1
150,9,135,1
151,40,136,1
152,39,137,1
155,192,138,1
156,231,139,1
156,261,140,1
157,203,141,1
159,145,142,1
160,203,143,1
163,94,144,1
165,203,145,1
166,6,146,1
171,49,147,1
175,27,148,1
175,246,149,1
176,12,150,2
177,27,151,1
179,56,152,1
180,132,153,2
181,203,154,1
183,49,155,1
184,39,156,2
184,256,157,2
186,42,158,1
187,12,159,2
187,204,160,2
190,39,161,1
192,145,162,1
192,155,163,1
193,115,164,2
197,44,165,2
198,104,166,1
200,113,167,1
203,16,168,1
203,27,169,1
203,160,170,1
203,166,171,1
203,225,172,1
203,271,173,1
204,118,174,1
204,187,175,2
205,31,176,1
205,38,177,1
205,46,178,1
205,50,179,1
205,66,180,1
205,175,181,1
205,203,182,1
205,264,183,1
206,39,184,1
207,39,185,1
208,39,186,1
210,101,187,1
211,39,188,1
212,176,189,1
212,183,190,1
213,205,191,1
215,39,192,1
216,147,193,1
229,6,194,1
229,48,195,1
229,72,196,1
229,91,197,1
229,119,198,1
229,127,199,1
229,162,200,1
229,163,201,1
229,180,202,1
229,256,203,1
229,258,204,1
231,156,205,1
236,39,206,1
238,27,207,1
239,101,208,1
240,9,209,1
246,175,210,1
251,27,211,1
253,101,212,1
254,101,213,1
256,137,214,1
256,184,215,2
256,229,216,1
259,49,217,1
261,156,218,1
262,6,219,1
263,73,220,1
264,38,221,1
264,50,222,1
264,205,223,1
266,203,224,1
269,129,225,2
271,6,226,1
