Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,Shiva_mandira,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,0,0.0,0,0.0
2,satkaara,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,1,0.0,0,0.0
3,bhagavaana,11.0,5.517857142857143,111.0,91,1,2,3,3.0,1.0,2.0,0.0065934067,0.0065934067,0.005817608875304313,2,0.0,0,0.07990623750136734
4,shuruaata,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,3,0.0,0,0.0
5,yaada,11.0,5.535714285714286,0.0,91,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.0029545896432448602,2,0.0,0,0.0720761470053806
6,gnaana,10.0,4.544642857142857,2550.2333333333336,91,8,2,10,10.0,8.0,2.0,0.01978022,0.01978022,0.019377245217556148,2,0.03571428571428571,1,0.2969886530252862
7,anubhava,11.0,5.276785714285714,0.0,91,1,2,3,3.0,1.0,2.0,0.0065934067,0.0065934067,0.005049252689122925,2,1.0,1,0.1672709371571261
8,khoja,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,4,0.0,0,0.0
9,tyauhaara,1.0,1.0,1.0,82,2,2,4,4.0,2.0,2.0,0.0065934067,0.0065934067,0.00871973089794989,5,0.0,0,0.010721018594156594
10,baraamadaa,12.0,5.142857142857143,0.0,62,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.002796542824872708,2,0.0,0,0.20666181377151802
11,naama,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,6,0.0,0,0.0
12,raajya,15.0,7.607142857142857,231.0,109,4,5,9,9.0,4.0,5.0,0.013186813,0.013186813,0.01260434963069996,2,0.1,1,0.0699011756969604
13,mandira,13.0,6.3125,0.0,62,2,1,3,3.0,2.0,1.0,0.0065934067,0.0065934067,0.004763094242724152,2,1.0,1,0.0988662644478328
14,moorti,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,7,0.0,0,0.0
15,jariyaa,10.0,4.821428571428571,0.0,12,0,1,1,1.0,0.0,1.0,0.0043956046,0.0043956046,0.002911579697526774,2,0.0,0,0.12043572010459828
16,jaala,9.0,4.794642857142857,0.0,91,1,0,1,1.0,1.0,0.0,0.0043956046,0.0043956046,0.0029220510406646675,2,0.0,0,0.11256866478398136
17,machhuaaraa,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,8,0.0,0,0.0
18,fala,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,9,0.0,0,0.0
19,kuladevee,2.0,1.5,0.0,45,0,1,1,1.0,0.0,1.0,0.0043956046,0.0043956046,0.00459803246435999,10,0.0,0,0.0073028874624147195
20,nirmaana,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,11,0.0,0,0.0
21,devee,1.0,1.0,1.0,45,2,1,3,3.0,2.0,1.0,0.0065934067,0.0065934067,0.00871973089794989,10,0.0,0,0.010721018594156594
22,saagavaana,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,12,0.0,0,0.0
23,naukaa,1.0,1.0,0.0,74,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.005971931942223291,13,0.0,0,0.00449006630245785
24,pradarshana,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,14,0.0,0,0.0
25,sansaara,12.0,5.142857142857143,0.0,62,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.002796542824872708,2,0.0,0,0.20666181377151802
26,vyavahaarikataa,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,15,0.0,0,0.0
27,vastu,9.0,3.830357142857143,2129.266666666667,12,12,3,15,15.0,12.0,3.0,0.03076923,0.03076923,0.03082918195724968,2,0.01282051282051282,1,0.5332147611377919
28,bhavana,13.0,6.303571428571429,111.0,62,2,3,5,5.0,2.0,3.0,0.008791209,0.008791209,0.007241061189343298,2,0.3333333333333333,1,0.1054669814598657
29,nivaasa_sthaana,12.0,5.0,191.7,62,4,1,5,5.0,4.0,1.0,0.010989011,0.010989011,0.008396220268794118,2,0.0,0,0.3476963366553876
30,mahala,14.0,7.294642857142857,0.0,62,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.002947433892455819,2,0.0,0,0.027094363247151403
31,chhata,10.0,4.089285714285714,1496.4000000000005,62,3,2,5,5.0,3.0,2.0,0.008791209,0.008791209,0.006335945915803736,2,0.3333333333333333,1,0.3872942246288331
32,sikkaa,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,16,0.0,0,0.0
33,havaaee_addaa,13.0,6.017857142857143,0.0,62,0,1,1,1.0,0.0,1.0,0.0043956046,0.0043956046,0.002922238013275569,2,0.0,0,0.06871931709521785
34,khushaboo,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,17,0.0,0,0.0
35,dhvani,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,18,0.0,0,0.0
36,vyaapaaree,0.0,0.0,0.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,19,0.0,0,0.0
37,pranaalee,10.0,5.767857142857143,0.0,91,0,1,1,1.0,0.0,1.0,0.0043956046,0.0043956046,0.0033467196937611507,2,0.0,0,0.029182050746454913
38,kalaa,10.0,4.767857142857143,329.3333333333333,29,4,1,5,5.0,4.0,1.0,0.013186813,0.013186813,0.010759861064853623,2,0.2,2,0.2307143877915202
39,maheenaa,13.0,6.580357142857143,1063.0,57,10,1,11,11.0,10.0,1.0,0.024175825,0.024175825,0.02698275364584027,2,0.0,0,0.2000985306571254
40,pradaana,1.0,1.0,0.0,83,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.005971931942223291,20,0.0,0,0.00449006630245785
41,visheshaadhikaara,1.0,1.0,0.0,26,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.005971931942223291,21,0.0,0,0.00449006630245785
42,bhojana,1.0,1.0,0.0,17,1,0,1,1.0,1.0,0.0,0.0043956046,0.0043956046,0.005971931942223291,22,0.0,0,0.00449006630245785
43,drushya,10.0,4.821428571428571,0.0,12,0,1,1,1.0,0.0,1.0,0.0043956046,0.0043956046,0.002911579697526774,2,0.0,0,0.12043572010459828
44,makaana,12.0,5.339285714285714,544.25,62,6,7,13,13.0,6.0,7.0,0.017582418,0.017582418,0.014952900164358424,2,0.047619047619047616,1,0.321502710284646
45,sangrahaalaya,12.0,5.142857142857143,0.0,62,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.002796542824872708,2,0.0,0,0.20666181377151802
46,akshara,10.0,4.839285714285714,0.0,29,1,0,1,1.0,1.0,0.0,0.0043956046,0.0043956046,0.0026197373991651745,2,0.0,0,0.10696299991806875
47,jala,10.0,5.3125,221.26666666666668,12,2,3,5,5.0,2.0,3.0,0.008791209,0.008791209,0.008204411451626684,2,0.0,0,0.05139507971467719
48,fursata,12.0,6.008928571428571,0.0,70,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.002990452837211571,2,0.0,0,0.0951947901517455
49,jagaha,11.0,4.151785714285714,3102.1833333333325,62,15,18,33,33.0,15.0,18.0,0.041758243,0.041758243,0.040252478607880594,2,0.013071895424836602,2,1.0
50,bhaaga,10.0,4.821428571428571,0.3333333333333333,29,3,0,3,3.0,3.0,0.0,0.008791209,0.008791209,0.006123983348026825,2,0.6666666666666666,2,0.1995081222659572
51,prakaasha,11.0,5.535714285714286,0.0,91,0,1,1,1.0,0.0,1.0,0.0043956046,0.0043956046,0.0029545896432448602,2,0.0,0,0.0720761470053806
52,shiva,0.0,0.0,0.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,23,0.0,0,0.0
53,pakshee,1.0,1.0,1.0,73,2,2,4,4.0,2.0,2.0,0.0065934067,0.0065934067,0.00871973089794989,24,0.0,0,0.010721018594156594
54,baadala,9.0,4.946428571428571,227.26666666666668,12,2,1,3,3.0,2.0,1.0,0.0065934067,0.0065934067,0.005440215056321045,2,0.0,0,0.049243850277838716
55,sooraja,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,25,0.0,0,0.0
56,yuddha,1.0,1.0,0.0,20,1,1,2,2.0,1.0,1.0,0.0043956046,0.0043956046,0.005971931942223291,26,0.0,0,0.00449006630245785
57,varnamaalaa,0.0,0.0,0.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,27,0.0,0,0.0
58,{peda?peda?aa},0.0,0.0,0.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,28,0.0,0,0.0
59,dakshina_pashchima,0.0,0.0,0.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,29,0.0,0,0.0
60,mahatva,0.0,0.0,0.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,8.957897913335063E-4,30,0.0,0,0.0
