Source,Target, id, Weight
1,23,1,1
1,36,2,1
1,39,3,1
1,41,4,1
1,126,5,1
1,142,6,1
1,168,7,1
6,37,8,1
6,71,9,1
8,9,10,1
9,8,11,1
10,11,12,2
10,144,13,1
10,169,14,1
10,173,15,1
11,2,16,1
11,10,17,2
11,28,18,1
11,38,19,1
11,54,20,1
11,55,21,1
11,79,22,1
11,83,23,1
11,86,24,1
11,93,25,1
11,141,26,1
11,144,27,1
11,147,28,1
11,186,29,1
11,187,30,1
11,193,31,1
11,200,32,1
11,204,33,1
20,7,34,1
20,21,35,1
20,31,36,1
20,35,37,1
20,48,38,1
20,68,39,1
20,81,40,1
20,84,41,1
20,89,42,1
20,95,43,1
20,97,44,1
20,116,45,1
20,132,46,1
20,133,47,1
20,150,48,1
20,158,49,1
20,159,50,1
20,183,51,1
20,192,52,1
20,199,53,1
23,1,54,1
23,124,55,1
24,88,56,1
24,95,57,1
24,141,58,1
24,169,59,2
24,187,60,1
28,11,61,1
28,86,62,1
28,89,63,1
28,141,64,1
28,147,65,1
32,96,66,1
33,164,67,1
35,20,68,1
35,60,69,1
35,157,70,1
35,192,71,1
36,1,72,1
37,6,73,1
40,33,74,1
41,1,75,1
43,21,76,1
43,135,77,1
43,140,78,1
43,169,79,1
43,201,80,1
43,203,81,1
48,20,82,1
55,11,83,1
55,160,84,1
60,35,85,1
63,73,86,1
68,20,87,1
68,96,88,1
70,71,89,1
70,145,90,1
71,70,91,1
71,145,92,1
73,63,93,1
78,80,94,1
78,181,95,1
78,182,96,1
79,120,97,1
80,27,98,1
80,48,99,1
80,78,100,1
80,95,101,1
80,157,102,1
80,170,103,1
80,181,104,1
80,182,105,1
81,20,106,1
81,95,107,1
83,11,108,1
85,135,109,1
85,186,110,1
86,28,111,1
87,184,112,1
88,24,113,1
89,142,114,1
89,152,115,1
92,128,116,1
93,11,117,1
94,21,118,1
94,22,119,1
95,20,120,1
96,68,121,1
97,20,122,1
99,107,123,1
104,171,124,1
107,99,125,1
107,184,126,1
107,189,127,1
110,118,128,1
114,197,129,1
118,110,130,1
126,1,131,1
132,20,132,1
133,20,133,1
135,21,134,1
135,140,135,1
135,169,136,1
135,201,137,1
135,203,138,1
138,169,139,1
141,11,140,1
144,11,141,1
145,70,142,1
147,28,143,1
150,185,144,1
152,31,145,1
152,89,146,1
153,78,147,1
157,35,148,1
158,20,149,1
159,20,150,1
160,55,151,1
160,200,152,1
163,78,153,1
164,33,154,1
168,1,155,1
169,47,156,1
169,58,157,1
169,79,158,1
169,204,159,1
171,104,160,1
173,10,161,1
181,27,162,1
181,48,163,1
181,78,164,1
181,80,165,1
181,95,166,1
181,157,167,1
181,170,168,1
181,182,169,1
182,78,170,1
183,20,171,1
183,78,172,1
183,203,173,1
184,7,174,1
184,87,175,1
184,107,176,1
192,35,177,1
193,11,178,1
194,33,179,1
197,114,180,1
199,20,181,1
200,11,182,1
200,160,183,1
203,43,184,1
203,135,185,1
204,120,186,1
