Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,vitamina,1.0,1.0,0.0,0,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.006383658151037984,0,0.0,0,0.0020035255354714622
2,anaja,7.0,3.9833333333333334,312.33333333333337,24,1,4,5,5.0,1.0,4.0,0.009242144,0.009242144,0.009116578813627305,1,0.16666666666666666,1,0.06917861067950414
3,ahara,7.0,3.75,2319.999206349207,24,12,14,26,26.0,12.0,14.0,0.027726432,0.027726432,0.033246989184563085,1,0.01098901098901099,1,0.12610844376115996
4,shuru,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,2,0.0,0,0.0
5,patti,11.0,7.591666666666667,0.0,24,0,1,1,1.0,0.0,1.0,0.0036968577,0.0036968577,0.003808042684480948,1,0.0,0,0.003096405681330278
6,anupata,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,3,0.0,0,0.0
7,ehasasa,2.0,1.5,0.0,23,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.004919176390197049,4,0.0,0,0.0028164346776703656
8,arambha,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,5,0.0,0,0.0
9,kama,7.0,2.8916666666666666,2013.566269841271,12,20,27,47,47.0,20.0,27.0,0.053604435,0.053604435,0.044102521235655986,1,0.06878306878306878,26,0.9959196572846373
10,loga,9.0,5.308333333333334,119.0,5,1,3,4,4.0,1.0,3.0,0.0073937154,0.0073937154,0.008215360410771918,1,0.3333333333333333,1,0.01617238902998573
11,vyakti,8.0,4.341666666666667,881.1341269841265,5,3,6,9,9.0,3.0,6.0,0.012939001,0.012939001,0.015202054430280991,1,0.06666666666666667,1,0.035654838329830935
12,kshamata,8.0,4.125,9.196428571428573,4,3,2,5,5.0,3.0,2.0,0.0073937154,0.0073937154,0.0056495159460208675,1,0.6666666666666666,2,0.05552524804453884
13,mukha,8.0,4.825,475.5841269841272,5,3,1,4,4.0,3.0,1.0,0.0073937154,0.0073937154,0.008239173458084621,1,0.0,0,0.016994454790864887
14,rakta,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,6,0.0,0,0.0
15,utaka,1.0,1.0,0.0,10,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.006383658151037984,7,0.0,0,0.0020035255354714622
16,paira,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,8,0.0,0,0.0
17,dudha,9.0,5.683333333333334,0.3333333333333333,24,2,0,2,2.0,2.0,0.0,0.0055452865,0.0055452865,0.005100862356649505,1,0.0,0,0.015464641271491062
18,tela,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,9,0.0,0,0.0
19,{hathahatha},0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,10,0.0,0,0.0
20,koshika,1.0,1.0,0.0,10,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.006383658151037984,7,0.0,0,0.0020035255354714622
21,chehara,10.0,6.791666666666667,0.0,5,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.0036896090214763497,1,0.0,0,0.003360934012321266
22,lala,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,11,0.0,0,0.0
23,avastha,8.0,3.191666666666667,2333.546825396824,106,15,22,37,37.0,15.0,22.0,0.042513862,0.042513862,0.035889629865962176,1,0.07792207792207792,18,0.548876462515
24,phala,9.0,5.683333333333334,119.0,24,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.00662753336443749,1,0.0,0,0.00872218716268178
25,gatividhi,8.0,3.8333333333333335,0.0,12,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.0036235954890012187,1,1.0,1,0.24735016966170192
26,karya,7.0,2.8583333333333334,2220.211507936508,12,20,27,47,47.0,20.0,27.0,0.053604435,0.053604435,0.04371066063727459,1,0.06878306878306878,26,1.0
27,muli,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,12,0.0,0,0.0
28,upachara,8.0,3.8333333333333335,0.0,12,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.003623595489001219,1,1.0,1,0.24735016966170192
29,ishara,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,13,0.0,0,0.0
30,padartha,8.0,4.475,663.1261904761905,5,4,5,9,9.0,4.0,5.0,0.011090573,0.011090573,0.01379407559750842,1,0.0,0,0.03854224086953139
31,chadara,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,14,0.0,0,0.0
32,bistara,0.0,0.0,0.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,15,0.0,0,0.0
33,upaya,8.0,3.8333333333333335,0.0,12,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.003623595489001219,1,1.0,1,0.24735016966170192
34,matra,9.0,4.4,579.0,22,3,1,4,4.0,3.0,1.0,0.0073937154,0.0073937154,0.007155170372309684,1,0.0,0,0.04277754421945373
35,samaya,8.0,3.4916666666666667,1213.2293650793654,28,3,10,13,13.0,3.0,10.0,0.020332716,0.020332716,0.0172627833684371,1,0.13333333333333333,6,0.23172966790492971
36,nirmana,9.0,4.808333333333334,0.0,12,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.002613516831204207,1,0.0,0,0.03161322472647184
37,anusarana,8.0,3.8333333333333335,0.0,12,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.003623595489001219,1,1.0,1,0.24735016966170192
38,karela,9.0,5.716666666666667,0.0,24,1,0,1,1.0,1.0,0.0,0.0036968577,0.0036968577,0.0034792469050100236,1,0.0,0,0.006310195258437317
39,shikhara,0.0,0.0,0.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,16,0.0,0,0.0
40,namaka,8.0,4.741666666666666,0.0,24,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.002976448977527219,1,0.0,0,0.0244865793561868
41,roga,9.0,3.975,585.0,18,6,7,13,13.0,6.0,7.0,0.014787431,0.014787431,0.016029960752897792,1,0.047619047619047616,1,0.16664709113420695
42,vishva,10.0,6.3,0.0,5,1,0,1,1.0,1.0,0.0,0.0036968577,0.0036968577,0.003285224202977535,1,0.0,0,0.005188310711084759
43,makkhana,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,17,0.0,0,0.0
44,{masalamasala},0.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,18,0.0,0,0.0
45,tantra,0.0,0.0,0.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,19,0.0,0,0.0
46,dana,9.0,4.75,0.0,26,0,1,1,1.0,0.0,1.0,0.0036968577,0.0036968577,0.002575447514549148,1,0.0,0,0.036102768392739244
47,kami,10.0,5.391666666666667,0.0,22,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.0029848570180628564,1,0.0,0,0.008368511781175408
48,mansa,8.0,4.741666666666666,0.0,24,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.002976448977527219,1,0.0,0,0.0244865793561868
49,pida?a,1.0,1.0,1.0,23,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.00931262167271985,4,0.0,0,0.004347433907545486
50,mahina,9.0,5.133333333333334,1.0,28,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.004742332972399674,1,0.0,0,0.012817161446255922
51,saptaha,9.0,4.866666666666666,13.666666666666663,28,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.004526119520992514,1,0.0,0,0.019896538834651558
52,bhojana,7.0,3.35,1859.5325396825401,24,3,1,4,4.0,3.0,1.0,0.0073937154,0.0073937154,0.005642495743872738,1,0.3333333333333333,1,0.2718367490178888
53,chihna,10.0,5.341666666666667,353.0,22,3,3,6,6.0,3.0,3.0,0.009242144,0.009242144,0.010320610486117002,1,0.16666666666666666,1,0.018516835782551158
54,pani,9.0,5.625,236.0,24,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.00591208383155091,1,0.0,0,0.011758474363752498
55,{angaanga},0.0,0.0,0.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,20,0.0,0,0.0
56,bhaga,8.0,3.7583333333333333,349.83333333333326,26,6,2,8,8.0,6.0,2.0,0.012939001,0.012939001,0.011421641561024504,1,0.06666666666666667,1,0.27860947493701793
57,sharira,1.0,1.0,1.0,27,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.00931262167271985,21,0.0,0,0.004347433907545486
58,dina,8.0,3.9,191.55952380952377,28,5,2,7,7.0,5.0,2.0,0.011090573,0.011090573,0.009135919682935145,1,0.3,3,0.10130400072917956
59,angura,0.0,0.0,0.0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,22,0.0,0,0.0
60,parinama,0.0,0.0,0.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,23,0.0,0,0.0
61,prakasha,1.0,1.0,0.0,31,0,1,1,1.0,0.0,1.0,0.0036968577,0.0036968577,0.006383658151037984,24,0.0,0,0.0020035255354714622
62,badha,1.0,1.0,0.0,32,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.006383658151037984,25,0.0,0,0.0020035255354714622
63,mansapeshi,0.0,0.0,0.0,33,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,26,0.0,0,0.0
64,nrityu,9.0,3.9166666666666665,90.7095238095238,106,2,2,4,4.0,2.0,2.0,0.0073937154,0.0073937154,0.005155091361408264,1,0.6666666666666666,2,0.17602307204480816
65,vistara,8.0,3.466666666666667,255.10000000000005,26,1,5,6,6.0,1.0,5.0,0.011090573,0.011090573,0.008513393652914474,1,0.1,1,0.20659815991753266
66,shoragula,0.0,0.0,0.0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,27,0.0,0,0.0
67,udasi,0.0,0.0,0.0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,28,0.0,0,0.0
68,ankha,9.0,5.8,119.0,5,1,2,3,3.0,1.0,2.0,0.0055452865,0.0055452865,0.006427753254567367,1,0.0,0,0.00759634208305098
69,pitta,0.0,0.0,0.0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,29,0.0,0,0.0
70,bakari,0.0,0.0,0.0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,30,0.0,0,0.0
71,apacha,10.0,4.966666666666667,0.0,18,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.0029039781701006642,1,0.0,0,0.025130731528489138
72,pratisthapana,8.0,3.8333333333333335,0.0,12,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.003623595489001219,1,1.0,1,0.24735016966170192
73,dhabba,11.0,6.333333333333333,0.0,22,0,1,1,1.0,0.0,1.0,0.0036968577,0.0036968577,0.003150699398608722,1,0.0,0,0.005835706807289994
74,hridaya,0.0,0.0,0.0,38,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,31,0.0,0,0.0
75,prayoga,8.0,3.8333333333333335,0.0,12,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.003623595489001219,1,1.0,1,0.24735016966170192
76,vani,0.0,0.0,0.0,39,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,32,0.0,0,0.0
77,avashyakata,9.0,4.058333333333334,0.0,106,1,2,3,3.0,1.0,2.0,0.0055452865,0.0055452865,0.003687759292124064,1,1.0,1,0.14195337461519186
78,rasayanika,9.0,5.466666666666667,0.0,5,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.0033022215578597316,1,0.0,0,0.009358227198511407
79,karana,0.0,0.0,0.0,40,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,33,0.0,0,0.0
80,phali,10.0,6.675,0.0,24,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.003774732553507488,1,0.0,0,0.0034237349331103627
81,papita,0.0,0.0,0.0,41,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,34,0.0,0,0.0
82,paristhiti,9.0,4.041666666666667,0.0,106,1,3,4,4.0,1.0,3.0,0.0073937154,0.0073937154,0.005037859972377583,1,1.0,3,0.1775910129890426
83,visha,9.0,5.466666666666667,0.0,5,1,1,2,2.0,1.0,1.0,0.0036968577,0.0036968577,0.0033022215578597316,1,0.0,0,0.009358227198511407
84,drishti,9.0,4.133333333333334,24.77380952380953,4,3,2,5,5.0,3.0,2.0,0.0073937154,0.0073937154,0.005523786586036519,1,0.6666666666666666,2,0.10449636182211114
85,akalana,8.0,3.8333333333333335,0.0,12,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.003623595489001219,1,1.0,1,0.24735016966170192
86,anta,9.0,4.183333333333334,0.0,106,1,0,1,1.0,1.0,0.0,0.0036968577,0.0036968577,0.0023442367208265386,1,0.0,0,0.07587303882709942
87,akara,10.0,5.633333333333334,0.0,4,0,1,1,1.0,0.0,1.0,0.0036968577,0.0036968577,0.0031866834675690204,1,0.0,0,0.004962266039743314
88,chamaka,1.0,1.0,0.0,31,1,0,1,1.0,1.0,0.0,0.0036968577,0.0036968577,0.006383658151037984,24,0.0,0,0.0020035255354714622
89,peta,9.0,3.9166666666666665,991.0007936507934,5,3,1,4,4.0,3.0,1.0,0.0073937154,0.0073937154,0.006995505787995434,1,0.0,0,0.0893061717499052
90,rahata,0.0,0.0,0.0,42,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,35,0.0,0,0.0
91,vishrama,8.0,3.8333333333333335,0.0,12,2,2,4,4.0,2.0,2.0,0.0055452865,0.0055452865,0.003623595489001219,1,1.0,1,0.24735016966170192
92,hava,10.0,4.983333333333333,119.0,106,0,2,2,2.0,0.0,2.0,0.0055452865,0.0055452865,0.005181898799449349,1,0.0,0,0.028046538321458
93,gala,0.0,0.0,0.0,43,0,0,0,0.0,0.0,0.0,0.0,0.0,9.575487226556999E-4,36,0.0,0,0.0
