Source,Target, id, Weight
1,63,1,1
1,221,2,1
5,23,3,2
5,42,4,1
5,94,5,1
5,108,6,1
5,191,7,2
5,199,8,1
5,258,9,1
5,259,10,2
7,46,11,1
7,153,12,1
7,178,13,2
7,190,14,1
7,192,15,1
9,10,16,1
9,42,17,1
9,258,18,1
10,9,19,1
11,216,20,1
12,6,21,1
12,51,22,1
12,62,23,1
12,73,24,1
12,78,25,1
12,88,26,1
12,91,27,1
12,96,28,1
12,123,29,1
12,136,30,1
12,138,31,1
12,246,32,1
12,250,33,1
15,42,34,2
15,94,35,2
15,143,36,1
15,258,37,2
20,59,38,1
23,44,39,1
27,9,40,1
27,28,41,1
27,42,42,1
27,53,43,1
27,130,44,1
27,142,45,1
27,258,46,1
28,27,47,1
28,263,48,1
29,42,49,2
29,44,50,1
29,94,51,2
29,114,52,1
29,258,53,2
30,42,54,2
30,94,55,2
30,258,56,2
32,120,57,1
32,224,58,1
33,145,59,1
33,179,60,1
33,216,61,1
33,261,62,1
36,171,63,2
40,203,64,1
42,9,65,1
42,27,66,1
42,69,67,1
42,92,68,1
42,94,69,2
42,223,70,1
43,44,71,1
44,23,72,1
44,29,73,1
44,42,74,1
44,43,75,1
44,46,76,1
44,66,77,1
44,67,78,1
44,69,79,1
44,93,80,1
44,94,81,1
44,97,82,1
44,98,83,1
44,104,84,1
44,106,85,1
44,107,86,1
44,108,87,1
44,130,88,1
44,135,89,1
44,163,90,1
44,188,91,1
44,189,92,1
44,248,93,1
44,258,94,1
46,7,95,1
46,33,96,1
46,93,97,1
46,143,98,1
46,149,99,1
47,60,100,1
48,170,101,1
49,64,102,1
50,56,103,1
51,12,104,1
51,101,105,1
51,183,106,1
51,252,107,1
51,253,108,1
53,27,109,1
55,170,110,2
56,50,111,1
58,33,112,1
58,255,113,1
59,20,114,1
60,47,115,1
60,117,116,2
60,123,117,2
60,173,118,1
62,12,119,1
63,1,120,1
64,49,121,1
64,111,122,1
66,44,123,1
67,44,124,1
68,33,125,1
69,42,126,1
69,44,127,1
69,67,128,1
69,118,129,1
69,258,130,1
74,145,131,1
78,12,132,1
78,69,133,1
83,87,134,1
83,194,135,1
84,45,136,1
90,36,137,1
91,12,138,1
92,42,139,1
92,258,140,1
93,44,141,1
94,15,142,2
94,29,143,2
94,30,144,2
94,42,145,2
94,44,146,1
94,258,147,2
95,121,148,1
96,12,149,1
97,44,150,1
98,44,151,1
98,88,152,1
98,122,153,1
98,197,154,1
98,220,155,1
98,225,156,1
98,226,157,1
98,231,158,1
98,232,159,1
98,234,160,1
98,235,161,1
98,236,162,1
98,237,163,1
98,238,164,1
98,239,165,1
98,240,166,1
98,241,167,1
98,242,168,1
98,244,169,1
98,245,170,1
99,212,171,1
99,213,172,1
101,51,173,1
102,165,174,1
102,171,175,2
102,212,176,1
102,213,177,1
104,44,178,1
105,213,179,1
106,44,180,1
108,44,181,1
111,64,182,1
113,206,183,1
113,260,184,1
114,29,185,1
117,47,186,1
117,60,187,2
117,67,188,1
118,42,189,1
118,69,190,1
118,258,191,1
120,32,192,1
120,129,193,1
121,95,194,1
121,107,195,2
122,98,196,1
122,164,197,1
122,190,198,1
122,229,199,1
122,233,200,1
122,239,201,1
122,243,202,1
125,46,203,1
130,27,204,1
130,44,205,1
135,44,206,1
136,12,207,1
138,12,208,1
142,27,209,1
143,15,210,1
143,46,211,1
148,228,212,1
152,36,213,1
153,7,214,1
157,172,215,1
164,122,216,1
165,102,217,1
165,246,218,1
170,48,219,1
170,55,220,2
171,36,221,2
171,102,222,2
171,246,223,2
175,212,224,1
175,213,225,1
178,7,226,2
178,190,227,2
183,51,228,1
183,214,229,1
188,44,230,1
189,44,231,1
189,45,232,2
190,122,233,1
190,178,234,2
191,36,235,1
192,7,236,1
193,36,237,1
197,98,238,1
198,36,239,1
199,5,240,1
201,36,241,1
202,194,242,1
208,216,243,1
212,90,244,1
212,99,245,1
212,102,246,1
212,127,247,1
212,160,248,1
212,175,249,1
212,176,250,1
212,180,251,1
212,213,252,1
212,246,253,1
212,260,254,1
214,183,255,1
216,33,256,1
219,44,257,1
220,98,258,1
221,1,259,1
223,42,260,1
223,258,261,1
224,32,262,1
224,129,263,1
225,98,264,1
226,98,265,1
228,148,266,1
229,122,267,1
231,98,268,1
232,98,269,1
233,122,270,1
234,98,271,1
235,98,272,1
236,98,273,1
237,98,274,1
238,98,275,1
239,122,276,1
240,98,277,1
241,98,278,1
242,98,279,1
243,122,280,1
244,98,281,1
246,165,282,1
246,171,283,2
246,212,284,1
246,213,285,1
248,44,286,1
250,12,287,1
252,33,288,1
253,33,289,1
255,33,290,1
255,58,291,1
258,9,292,1
258,27,293,1
258,69,294,1
258,92,295,1
258,94,296,2
258,223,297,1
259,5,298,2
260,113,299,1
261,33,300,1
263,28,301,1
