Id,Label
1,Bhagavaana
2,khoobee
3,vyaapaara
4,tyauhaara
5,loga
6,naama
7,raajya
8,daa?ta
9,mandira
10,jaina_mandira
11,pratimaa
12,sthiti
13,fala
14,magaramachchha
15,daravaajaa
16,tarakeeba
17,nirmaana
18,prashaasana
19,taalaaba
20,pahaadaee
21,naava
22,seeanga
23,jahaan
24,chabootaraa
25,saaanda
26,{gheragheraa}
27,imaarata
28,mahala
29,chhata
30,deevaara
31,maveshee
32,kamala
33,kalaa
34,uchcha_nyaayaalaya
35,shera
36,maheenaa
37,mahaaraajaa
38,vidyaarthee
39,ghaasa
40,upayoga
41,drushya
42,ghara
43,ajaayabaghara
44,sthaana
45,jeeva
46,bhoobhaaga
47,chandana
48,roshanee
49,shiva
50,pakshee
51,failaava
52,sanyojana
53,makabaraa
54,shora
55,sooraja
56,saarasa
57,eershyaa
58,tasveera
59,parvata
60,vruksha
61,aashcharya
62,utkrushtataa
63,shreekrushna
64,devataa
65,jangala
66,deerghaa
67,addaa
68,adhikaaansha
69,aavaasa
70,{paudhapaudhaa}
71,vishvaasa
72,pitaa
73,matalaba
74,ruchi
75,prashikshana
76,kaarana
77,patana
78,vaataavarana
79,haathee
80,aakheta
81,betaa
82,vyaktitva
83,aakaara
84,maanava
85,udaaharana
86,udaaharana
87,namoonaa
88,aananda
89,musalamaana
90,joona
91,suvidhaa
92,aashrama
93,udyaana
94,kaksha
95,kaaveree_nadee
96,aasaanee
97,kaarakhaanaa
98,nagara
99,praatah
100,baagavaanee
101,oo?chaaee
102,hrutu
103,hrushi
104,madiraalaya
105,ravivaara
106,gufaa
107,kinaaraa
108,kaaryaalaya
109,khapada?aa
110,peetha
111,ganesha
112,karnaataka
113,yantra
114,guanbada
115,kalaakaara
116,yuga
117,lakada?ee
118,kilaa
119,hirana
120,foola
121,nadee
122,raajadhaanee
123,stambha
124,gaa?va
125,kheta
126,eshiyaa
127,garmee
128,charcha
129,gulaaba
130,pustakaalaya
131,shilaakhanda
132,{zarazaranaa}
133,battee
134,prastuti
135,baajaara
136,suandarataa
137,khoja
138,jalavaayu
139,zeela
140,prajaati
141,dveepa
142,meenaara
143,raastaa
144,rekhaa
145,shailee
146,sabjee
147,jada?ee
148,teertha
149,dakshina
150,dimaaga
151,drushya
152,navanbara
153,goaa
154,meharaaba
155,nrutya
156,kanpanee
157,sthaapatya
158,raajamaarga
159,salaaha
160,maanasoona
161,prakaara
162,pradarshanee
163,swarga
164,baiangalora
165,basanta
166,badha?ottaree
167,naheean
168,maidaana
169,paryataka
170,kirana
171,varsha
172,vignaana
173,nandee
174,saatha
175,shaama
176,sardee
177,gavaaha
178,bhaarata
179,chitrakaaree
180,sankraaanti
181,dauraana
182,naakebandee
183,seemaa
184,mantrimandala
185,shataabdee
186,hariyaalee
187,udyamee
188,jalajeevashaalaa
189,chida?iyaaghara
190,dillee
191,maarcha
192,bihaara
193,janavaree
194,sanrachanaa
195,jaina
196,feeta
197,mumbaee
198,disanbara
199,hindoo
200,kilomeetara
201,sitanbara
202,gathana
203,aakarshana
204,sahishnutaa
205,faataka
206,meetara
207,pikanika
208,pratimaa
209,vaahana
210,mishrana
211,vaseeyata
212,samaya
213,dina
214,pahu?cha
215,?to_rikshaa
216,nakkaashee
217,ekada?
218,maee
219,burja
220,kocheena
221,someshvara
222,aangreja
223,abhilekhaagaara
224,foola
225,maisoora
226,guvaahaatee
227,abhigamana
228,vruandaavana
229,landana
230,shree_satya_saaeean_baabaa
231,naagapura
232,gulabarga
233,baiangalora
234,mangalora
235,beejaapura
236,maisoora
237,raayachoora
238,hasana
239,haidaraabaada
240,koyambatoora
241,chennaee
242,shivagangaa
243,kalakattaa
244,haavaraa
245,ahamadaabaada
246,mausama
247,pahaloo
248,abhyaaranya
249,taala_bagulaa
250,sajeevataa
251,kasbaa
252,ora
253,ora
254,vikhyaata
255,chitra
256,yugoan
257,aashaa
258,ghara
259,samaaja
260,ghada?ee
261,shilpakalaa
262,nigama
263,maisoora_mahala
