Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,atyachara,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,0,0.0,0,0.0
2,ahara,7.0,3.732456140350877,970.6577623525898,8,6,6,12,12.0,6.0,6.0,0.0060553635,0.0060553635,0.008043959685179736,1,0.06666666666666667,1,0.031475991690854015
3,ishvara,7.0,3.8289473684210527,435.78650075115763,68,2,1,3,3.0,2.0,1.0,0.0025951557,0.0025951557,0.002122817395403814,1,0.0,0,0.03824499111562842
4,talamela,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,2,0.0,0,0.0
5,prarambha,7.0,3.75,80.26256303083888,13,1,1,2,2.0,1.0,1.0,0.0025951557,0.0025951557,0.002281983671261216,1,0.0,0,0.026559362111607174
6,garanti,7.0,3.8421052631578947,0.0,3,1,1,2,2.0,1.0,1.0,0.0017301039,0.0017301039,0.0015958883712191957,1,0.0,0,0.04002036273136754
7,anubhava,7.0,3.662280701754386,178.58484094957092,25,2,2,4,4.0,2.0,2.0,0.0043252595,0.0043252595,0.003704681306508158,1,0.3333333333333333,2,0.07040295807631217
8,yada,7.0,4.057017543859649,0.0,68,1,0,1,1.0,1.0,0.0,0.0017301039,0.0017301039,0.00139856546354583,1,0.0,0,0.0208572238103726
9,anumati,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,3,0.0,0,0.0
10,anunaya,8.0,5.175438596491228,0.0,35,0,1,1,1.0,0.0,1.0,0.0017301039,0.0017301039,0.001845681883401817,1,0.0,0,0.0033360395229834385
11,arambha,7.0,3.75,80.26256303083888,13,1,1,2,2.0,1.0,1.0,0.0025951557,0.0025951557,0.002281983671261216,1,0.0,0,0.026559362111607174
12,sambandhi,7.0,4.399122807017544,254.68398736319764,63,3,5,8,8.0,3.0,5.0,0.0051903115,0.0051903115,0.004722637265107965,1,0.5,5,0.06162201776363106
13,kama,6.0,2.8464912280701755,8316.712794661622,3,28,45,73,73.0,28.0,45.0,0.03979239,0.03979239,0.053174202138084346,1,0.006060606060606061,6,0.3477966660518833
14,jana,6.0,3.486842105263158,3101.4779476744307,63,16,9,25,25.0,16.0,9.0,0.01816609,0.01816609,0.016105794396937826,1,0.1631578947368421,31,0.17516483207388373
15,vyakti,7.0,3.925438596491228,1211.3180933227138,63,12,18,30,30.0,12.0,18.0,0.016435986,0.016435986,0.015337089344744882,1,0.1568627450980392,24,0.13595404150630488
16,pita,8.0,4.899122807017544,0.0,63,3,2,5,5.0,3.0,2.0,0.0034602077,0.0034602077,0.0028486819077520016,1,1.0,3,0.040696041906265065
17,rakta,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,4,0.0,0,0.0
18,paropakara,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,5,0.0,0,0.0
19,utaka,1.0,1.0,0.0,6,1,1,2,2.0,1.0,1.0,0.0017301039,0.0017301039,0.003943217661942711,6,0.0,0,0.0011695478326638356
20,koshika,1.0,1.0,0.0,6,1,1,2,2.0,1.0,1.0,0.0017301039,0.0017301039,0.003943217661942711,6,0.0,0,0.0011695478326638356
21,sadhana,6.0,3.3464912280701755,1092.9766640897917,8,3,2,5,5.0,3.0,2.0,0.0043252595,0.0043252595,0.005008067630776177,1,0.0,0,0.059962625962862566
22,matha,2.0,1.75,0.0,7,1,1,2,2.0,1.0,1.0,0.0017301039,0.0017301039,0.0025854116201466625,7,0.0,0,0.0022087823581627554
23,chehara,1.0,1.0,6.0,7,4,4,8,8.0,4.0,4.0,0.0043252595,0.0043252595,0.00937444182912691,7,0.0,0,0.005287065551375129
24,avastha,5.0,2.719298245614035,3499.751357539632,35,25,37,62,62.0,25.0,37.0,0.034602076,0.034602076,0.027689323122649694,1,0.10121457489878542,75,1.0
25,phala,9.0,5.714912280701754,0.0,8,1,1,2,2.0,1.0,1.0,0.0017301039,0.0017301039,0.0020777733409703264,1,0.0,0,0.0019399636769006222
26,mitra,5.0,3.057017543859649,825.9971965162325,35,3,5,8,8.0,3.0,5.0,0.0051903115,0.0051903115,0.0042010995413723756,1,0.3,3,0.2828429639378728
27,upachara,7.0,3.8333333333333335,227.0,3,2,2,4,4.0,2.0,2.0,0.0025951557,0.0025951557,0.003285560534171586,1,0.0,0,0.04155661805744317
28,padartha,7.0,3.986842105263158,10.5,8,3,4,7,7.0,3.0,4.0,0.0051903115,0.0051903115,0.005742410143770329,1,0.4,4,0.030755824698112277
29,tarika?a,7.0,3.8421052631578947,0.0,3,1,1,2,2.0,1.0,1.0,0.0017301039,0.0017301039,0.0015958883712191957,1,0.0,0,0.04002036273136754
30,matra,6.0,3.5526315789473686,491.97084797995916,25,5,3,8,8.0,5.0,3.0,0.0060553635,0.0060553635,0.005567525435215143,1,0.06666666666666667,1,0.08617505423267818
31,adami,7.0,4.350877192982456,507.01732069653127,63,15,5,20,20.0,15.0,5.0,0.013840831,0.013840831,0.012884114470851998,1,0.21904761904761905,23,0.12017978772557261
32,samaya,6.0,3.1184210526315788,1402.663298702089,25,7,16,23,23.0,7.0,16.0,0.015570934,0.015570934,0.013817560539019818,1,0.058823529411764705,8,0.20582076163074342
33,chija?,6.0,3.030701754385965,3954.414609355984,8,15,3,18,18.0,15.0,3.0,0.014705882,0.014705882,0.016651972218211603,1,0.03333333333333333,4,0.129201092597775
34,buddhimana,7.0,4.412280701754386,0.0,63,1,3,4,4.0,1.0,3.0,0.0034602077,0.0034602077,0.0027303309622136156,1,1.0,3,0.05429022191545489
35,kana,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,8,0.0,0,0.0
36,nirasha,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,9,0.0,0,0.0
37,praphullata,6.0,3.706140350877193,0.0,35,3,0,3,3.0,3.0,0.0,0.0034602077,0.0034602077,0.0023928205285113783,1,1.0,3,0.2498266147981947
38,dhanarashi,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,10,0.0,0,0.0
39,madhumeha,7.0,4.508771929824562,0.0,55,1,1,2,2.0,1.0,1.0,0.0017301039,0.0017301039,0.0015078105460109915,1,0.0,0,0.023447043673142477
40,munhasa,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,5.914826492914063E-4,11,0.0,0,0.0
41,lekha,7.0,4.9298245614035086,0.0,25,1,0,1,1.0,1.0,0.0,0.0017301039,0.0017301039,0.001571540345214569,1,0.0,0,0.0064488633400522095
42,kashta,7.0,4.62719298245614,0.0,35,0,1,1,1.0,0.0,1.0,0.0017301039,0.0017301039,0.001350555351658208,1,0.0,0,0.022022887533083384
43,roga,6.0,3.513157894736842,1189.0543290043292,55,7,8,15,15.0,7.0,8.0,0.007785467,0.007785467,0.008624250633215551,1,0.10714285714285714,3,0.26763628148085683
44,jaldi,6.0,3.210526315789474,503.7263511101668,35,4,3,7,7.0,4.0,3.0,0.0043252595,0.0043252595,0.003397226250439167,1,0.5,3,0.2898469775295623
45,tantra,7.0,3.789473684210526,132.30466273922156,68,2,1,3,3.0,2.0,1.0,0.0025951557,0.0025951557,0.0025452171596414344,1,0.0,0,0.022108357239453265
46,galata,7.0,4.3464912280701755,0.0,35,1,1,2,2.0,1.0,1.0,0.0017301039,0.0017301039,0.0013114292221081355,1,0.0,0,0.024625141900110763
47,kaha,1.0,1.0,1.0,51,2,2,4,4.0,2.0,2.0,0.0025951557,0.0025951557,0.005753625717670778,12,0.0,0,0.002439068893257144
48,kriya,6.0,3.175438596491228,1931.648026417722,13,14,0,14,14.0,14.0,0.0,0.012975778,0.012975778,0.015212944144131647,1,0.02197802197802198,2,0.16037063070741125
49,kala,6.0,3.4298245614035086,227.99789063927162,13,4,0,4,4.0,4.0,0.0,0.0043252595,0.0043252595,0.0040189705669817655,1,0.3333333333333333,2,0.05941647518180813
50,saubhagya,6.0,3.4210526315789473,107.7878077160198,35,3,1,4,4.0,3.0,1.0,0.0043252595,0.0043252595,0.0031748385453820283,1,0.5,3,0.26004909519157204
