Id,Label
1,Bhagavaana
2,praaranbha
3,smruti
4,shodha
5,tyauhaara
6,loga
7,vyakti
8,jalaashaya
9,naama
10,raajya
11,jilaa
12,daa?ta
13,gaaandhee_jayantee
14,swatantrataa_divasa
15,ganatantra_divasa
16,mandira
17,pratimaa
18,mittee
19,poo?chha
20,jeeva
21,kooda
22,kavacha
23,raajya
24,chotee
25,shikhara
26,vansha
27,saagauna
28,pahaada?ee
29,naukaa
30,savaaree
31,suara
32,zaada?ee
33,galiyaaraa
34,nivaasa_sthaana
35,mahala
36,chhata
37,havaaee_addaa
38,deevaara
39,kalaa
40,baagha
41,maheenaa
42,maheenaa
43,bodha
44,praapti
45,sevaka
46,mahaaraajaa
47,swatantrataa
48,ghaasa
49,aayojana
50,najaaraa
51,shrenee
52,jala
53,bhaaga
54,sthaana
55,bhoomi
56,chandana
57,roshanee
58,shiva
59,pakshee
60,hrudaya
61,samaadhaana
62,makabaraa
63,koharaa
64,sooraja
65,cheetala
66,`parvata
67,{peda?peda?aa}
68,pashchima
69,jangala
70,prachurataa
71,samudra
72,patthara
73,adhikataa
74,raajaa
75,nivaasa
76,aaja
77,masjida
78,{paudhapaudhaa}
79,prayoga
80,aavashyakataa
81,mukaabalaa
82,ruchi
83,patnee
84,vaataavarana
85,raakshasa
86,haathee
87,yaatraa
88,putra
89,moorti
90,udaaharana
91,maanaka
92,manoranjana
93,shaana
94,mahishaasura
95,jeevaashma
96,fitara
97,sahaaraa
98,suvidhaa
99,udyaana
100,aaraama
101,kaaveree
102,aasaanee
103,utpaadana
104,utsava
105,ullaasa
106,prayaasa
107,shahara
108,oo?chaaee
109,{ghaatiyaaghaatee}
110,kinaaraa
111,karnaataka
112,kalektara
113,udyoga
114,guanbada
115,sangeeta
116,sajaa
117,pareekshaa
118,lakada?ee
119,kaa?cha
120,kilaa
121,durgaa
122,hirana
123,nadee
124,machhalee
125,baila
126,raajadhaanee
127,pradooshana
128,raajasianhaasana
129,garmee
130,kaara
131,trena
132,charcha
133,gulaaba
134,ghantaa
135,dhaala
136,zaranaa
137,pattara
138,chaaya
139,bastee
140,aabohavaa
141,tamilanaadu
142,zeela
143,prajaati
144,sundarataa
145,meenaara
146,vyavasthaa
147,beecha
148,raastaa
149,shailee
150,krama
151,teanduaa
152,dakshina
153,dashaharaa
154,deepaavalee
155,dukaana
156,drushya
157,meharaaba
158,nrutya
159,kanpanee
160,sthaapatya
161,pakhavaada?aa
162,saaanbara
163,pathaara
164,raajamaarga
165,videsha
166,saira
167,varshaa
168,maanasoona
169,raamanavamee
170,prakaara
171,pradarshanee
172,swarga
173,udaaharana
174,baiangalora
175,vanyajeeva
176,bikree
177,krisamasa
178,ranga
179,desha
180,matakaa
181,naheean
182,maidaana
183,ghatanaasthala
184,paryataka
185,sanrakshaka
186,langoora
187,varsha
188,nandee
189,saatha
190,sangeetakaara
191,shaama
192,bhakti
193,sardee
194,baa?dha
195,bhaarata
196,kyaaree
197,moda?
198,bha?vara
199,favvaaraa
200,takaneeka
201,dahalaa
202,dooree
203,dauraana
204,patazada?
205,garva
206,basa
207,rakhaava
208,lokanrutya
209,sadee
210,sanskruti
211,bajata
212,kaaryakrama
213,ghaava
214,dillee
215,maarcha
216,falaka
217,apraila
218,feeta
219,praudyogikee
220,muanbaee
221,satarkataa
222,hindoo
223,shaasana
224,kilomeetara
225,chennaee
226,manjila
227,sitambara
228,vividhataa
229,klaba
230,sa?ftaveyara
231,santulana
232,aakarshana
233,aakarshana
234,meetara
235,aadhaara
236,sthaapanaa
237,sangraha
238,drushyaavalee
239,pikanika
240,mela
241,paudhaa
242,tala
243,hifaajata
244,ramajaana
245,dina
246,dina
247,utkarsha
248,pahu?chaa
249,farneechara
250,nakkaashee
251,ekada?
252,baata
253,kasbaa
254,golfa
255,aktoobara
256,maee
257,suranga
258,ganesha_chaturthee
259,burja
260,khatakhata
261,somanaatha
262,aangreja
263,uda?aana
264,sairagaaha
265,malaabaara
266,kuanja
267,manushya
268,maisoora
269,koyanbatoora
270,sianchaaee
271,baiangalora
272,maisoora
273,koyambatoora
274,neelagiri
275,premee
276,sevaa
277,dijaaina
278,subaha
279,haidaraabaada
280,dishaa
281,chitra
282,mausama
283,netavarka
284,havaaee_maarga
285,raicheta
286,hastashilpa
287,dipaartameanta
288,ootee
289,maisoora_pailesa
290,prakruti
291,naukaavihaara
292,eksapresa
