Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,sammana,8.0,3.8020833333333335,0.0,22,1,0,1,1.0,1.0,0.0,0.0025608195,0.0025608195,0.002019416081342097,0,0.0,0,0.07044910057460796
2,bhagavana,8.0,4.052083333333333,363.620117790706,45,2,2,4,4.0,2.0,2.0,0.005121639,0.005121639,0.004149334323437138,0,0.3333333333333333,1,0.0944467030924181
3,andhanukarana,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.040600673350458E-4,1,0.0,0,0.0
4,karara,8.0,3.6510416666666665,185.89404761904763,17,2,0,2,2.0,2.0,0.0,0.0038412292,0.0038412292,0.003610778614864805,0,0.0,0,0.1321548854807423
5,anubhava,8.0,4.09375,199.00000000000009,45,4,3,7,7.0,4.0,3.0,0.0076824585,0.0076824585,0.006223572583180103,0,0.5,5,0.12915699812180897
6,jnana,7.0,3.5729166666666665,538.3430287033228,45,12,3,15,15.0,12.0,3.0,0.016645327,0.016645327,0.013579291362645983,0,0.24242424242424243,16,0.24924841683732055
7,anumati,9.0,4.15625,0.0,22,1,1,2,2.0,1.0,1.0,0.0025608195,0.0025608195,0.0021917095752937857,0,0.0,0,0.026151056064065627
8,anumana,9.0,5.479166666666667,0.0,11,0,1,1,1.0,0.0,1.0,0.0025608195,0.0025608195,0.002199667652673462,0,0.0,0,0.006338752844936626
9,virodha,8.0,3.6927083333333335,558.2479933465225,17,5,1,6,6.0,5.0,1.0,0.0076824585,0.0076824585,0.00754138476150373,0,0.0,0,0.10650468069967213
10,agraha,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.040600673350458E-4,2,0.0,0,0.0
11,vyakhya,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,7.040600673350458E-4,3,0.0,0,0.0
12,anveshana,8.0,3.6927083333333335,0.0,4,2,2,4,4.0,2.0,2.0,0.0038412292,0.0038412292,0.0036072445678119337,0,1.0,1,0.14612344057811716
13,khoja,8.0,3.6927083333333335,0.0,4,2,1,3,3.0,2.0,1.0,0.0038412292,0.0038412292,0.0036072445678119337,0,1.0,1,0.14612344057811716
14,chintana,8.0,3.6875,191.0,4,2,2,4,4.0,2.0,2.0,0.0038412292,0.0038412292,0.0041848345909197525,0,0.0,0,0.13092830264134608
15,ghrina,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,7.040600673350458E-4,4,0.0,0,0.0
16,sandesha,9.0,5.145833333333333,0.0,45,0,1,1,1.0,0.0,1.0,0.0025608195,0.0025608195,0.0018150991453725392,0,0.0,0,0.017796784820569986
17,avishkara,8.0,3.6979166666666665,0.0,4,1,1,2,2.0,1.0,1.0,0.0025608195,0.0025608195,0.002074401484400151,0,0.0,0,0.1274247093338061
18,karya,7.0,2.703125,8471.962562978812,4,35,48,83,83.0,35.0,48.0,0.06658131,0.06658131,0.08217811967186056,0,0.001568627450980392,2,1.0
19,loga,8.0,4.067708333333333,643.2534511240393,45,2,4,6,12.0,4.0,8.0,0.0064020487,0.0064020487,0.00620347768285867,0,0.0,0,0.05101290820161379
20,vyakti,7.0,4.0625,1812.7897684015322,27,10,12,22,27.0,13.0,14.0,0.016645327,0.016645327,0.021330418501931233,0,0.0,0,0.07263208067302443
21,nama,8.0,3.6875,657.0183760683759,24,2,3,5,5.0,2.0,3.0,0.0064020487,0.0064020487,0.007361812965036319,0,0.0,0,0.08567890223977416
22,kshamata,7.0,3.65625,854.849103184397,11,2,6,8,8.0,2.0,6.0,0.010243278,0.010243278,0.011257647987245675,0,0.09523809523809523,2,0.07281580824850166
23,rakta,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,7.040600673350458E-4,5,0.0,0,0.0
