Id,Label
1,Shuroo
2,yaada
3,virodha
4,aparaadha
5,kaama
6,loga
7,vyakti
8,reedha?
9,shakti
10,mu?ha
11,ootaka
12,paada
13,haatha
14,koshikaa
15,tarjanee
16,roopa
17,ha?salee
18,pasalee
19,kooda
20,bhoomikaa
21,tareekaa
22,purusha
23,bhaavanaa
24,naaka
25,shaaanti
26,beemaaree
27,cheeja?
28,tantra
29,kahaa
30,gudaa
31,{aangaaangaa}
32,bhaaga
33,goda
34,{seeseenaa}
35,shareera
36,sthaana
37,u?galee
38,a?goothaa
39,rukaavata
40,peshee
41,falaka
42,kandhaa
43,buddha
44,kana
45,atyadhikataa
46,kshamataa
47,laabha
48,aadhaara
49,sanbhaavanaa
50,shotha
51,upayoga
52,aavashyakataa
53,vishvaasa
54,stree
55,baata
56,ichchhaa
57,shikaayata
58,abhyaasa
59,abhyaasa
60,prashikshana
61,kaarana
62,sudhaara
63,avadhi
64,udara
65,aaraama
66,sahaayataa
67,vaayu
68,prabhaava
69,kathinaaee
70,jeevana
71,koshisha
72,seekha
73,samasyaa
74,subaha
75,galaa
76,hathelee
77,sabra
78,surakshaa
79,fefada?aa
80,{lada?lada?kaa}
81,kapaata
82,keeta
83,lada?kee
84,dhoola
85,sira
86,golaa
87,dhyaana
88,ghutanaa
89,?kseejana
90,janghaa
91,jeevaanu
92,madhya
93,patha
94,vyaayaama
95,taranga
96,kheeancha
97,krama
98,gaisa
99,shvaasa
100,thodha?ee
101,mastishka
102,mastishka
103,jaldabaaja?ee
104,sekeanda
105,maamalaa
106,prakaara
107,prakruti
108,pravesha
109,dabaava
110,bachchaa
111,failaava
112,vruddhi
113,{baalabaalaa}
114,bhoola
115,naheean
116,vaja?na
117,minata
118,mudraa
119,yoga
120,kabja
121,saatha
122,parichaalana
123,shaama
124,sardee
125,swaasthya
126,padmaasana
127,palathee
128,paachana
129,bandha
130,baara
131,falaka
132,kursee
133,praanaayaama
134,vishaanu
135,gada?bada?ee
136,samaya
137,dina
138,paara
139,chakra
140,pahu?cha
141,tairaakee
142,ta?nsila
143,dhaarana
144,yogee
145,shvaasanalee
146,ora
147,manogranthi
148,{sosotaa}
149,pahalee
