Source,Target, id, Weight
2,22,1,1
2,26,2,1
2,38,3,1
2,96,4,1
2,106,5,1
2,107,6,1
2,127,7,1
2,144,8,1
2,151,9,1
2,156,10,1
7,75,11,1
7,171,12,1
8,14,13,1
8,37,14,1
8,39,15,1
8,45,16,1
8,60,17,1
8,67,18,1
8,71,19,1
8,75,20,1
8,77,21,1
8,86,22,1
8,87,23,1
8,88,24,1
8,103,25,1
8,112,26,1
8,121,27,1
8,122,28,1
8,126,29,1
8,131,30,1
8,150,31,1
8,178,32,1
8,180,33,1
8,181,34,1
8,182,35,1
8,183,36,1
8,184,37,1
8,189,38,1
9,10,39,2
9,135,40,1
9,191,41,1
10,9,42,2
10,36,43,1
10,51,44,1
10,69,45,1
10,79,46,1
10,134,47,1
10,135,48,1
10,140,49,1
10,191,50,1
11,70,51,1
11,91,52,1
11,173,53,1
11,176,54,1
11,186,55,1
14,8,56,1
19,20,57,1
19,21,58,1
19,28,59,1
19,29,60,1
19,50,61,1
19,55,62,1
19,57,63,1
19,59,64,1
19,60,65,1
19,62,66,1
19,68,67,1
19,70,68,1
19,81,69,1
19,83,70,1
19,101,71,1
19,109,72,1
19,116,73,1
19,117,74,1
19,125,75,1
19,138,76,1
19,154,77,1
19,159,78,1
19,169,79,1
19,173,80,1
21,19,81,1
21,166,82,1
22,2,83,1
22,43,84,1
22,110,85,1
22,177,86,1
23,74,87,1
23,81,88,1
25,31,89,1
25,57,90,1
25,185,91,1
26,2,92,1
28,19,93,1
28,115,94,1
28,152,95,1
28,157,96,1
28,166,97,1
29,19,98,1
29,166,99,1
31,25,100,1
32,7,101,1
33,34,102,2
34,33,103,2
34,172,104,2
35,126,105,1
35,133,106,1
36,10,107,1
37,8,108,1
37,114,109,1
38,2,110,1
39,8,111,1
43,22,112,1
45,8,113,1
47,44,114,1
47,45,115,1
48,171,116,1
48,172,117,1
50,19,118,1
50,166,119,1
50,169,120,1
51,10,121,1
55,19,122,1
55,166,123,1
57,19,124,1
57,25,125,1
57,166,126,1
59,19,127,1
59,82,128,1
59,166,129,1
67,171,130,1
67,172,131,1
68,19,132,1
68,81,133,1
68,166,134,1
69,10,135,1
70,11,136,1
71,8,137,1
73,35,138,1
74,23,139,1
77,8,140,1
79,10,141,1
80,20,142,1
81,19,143,1
81,166,144,1
82,59,145,1
82,60,146,1
83,19,147,1
83,166,148,1
87,8,149,1
90,67,150,1
90,118,151,1
91,11,152,1
96,2,153,1
101,19,154,1
101,166,155,1
103,8,156,1
103,88,157,1
107,2,158,1
107,144,159,2
109,19,160,1
109,166,161,1
112,8,162,1
112,178,163,1
114,37,164,1
115,28,165,1
116,19,166,1
116,166,167,1
117,8,168,1
117,136,169,1
118,19,170,1
118,81,171,1
118,90,172,1
118,158,173,1
118,171,174,1
118,172,175,1
120,19,176,1
120,132,177,1
120,185,178,1
120,187,179,1
121,8,180,1
122,8,181,1
125,19,182,1
125,166,183,1
126,8,184,1
127,2,185,1
131,8,186,1
132,120,187,1
134,10,188,1
135,10,189,1
136,8,190,1
136,117,191,1
138,19,192,1
138,166,193,1
140,10,194,1
142,139,195,1
143,106,196,1
144,2,197,1
144,107,198,2
144,128,199,1
150,8,200,1
151,2,201,1
152,28,202,1
153,7,203,1
154,19,204,1
154,166,205,1
156,2,206,1
157,28,207,1
158,67,208,1
158,118,209,1
159,19,210,1
159,166,211,1
166,19,212,1
166,20,213,1
166,21,214,1
166,28,215,1
166,29,216,1
166,50,217,1
166,55,218,1
166,57,219,1
166,59,220,1
166,60,221,1
166,62,222,1
166,68,223,1
166,70,224,1
166,81,225,1
166,83,226,1
166,101,227,1
166,109,228,1
166,116,229,1
166,117,230,1
166,125,231,1
166,138,232,1
166,154,233,1
166,159,234,1
166,169,235,1
166,173,236,1
169,19,237,1
169,166,238,1
171,25,239,1
171,48,240,1
171,50,241,1
171,67,242,1
171,81,243,1
171,90,244,1
171,118,245,1
171,145,246,1
171,152,247,1
171,153,248,1
171,172,249,1
172,34,250,2
172,67,251,1
172,118,252,1
173,19,253,1
173,166,254,1
176,67,255,1
177,12,256,1
177,22,257,1
178,8,258,1
181,8,259,1
182,8,260,1
183,8,261,1
184,8,262,1
185,120,263,1
186,11,264,1
187,120,265,1
191,10,266,1
