Id,Label
1,Vitaamina
2,aahaara
3,saamanjasya
4,praaranbha
5,dara
6,yaada
7,anubhava
8,kaama
9,loga
10,vyakti
11,shakti
12,rakta
13,{ghataaghataana}
14,gunaa
15,ootaka
16,doodha
17,faayadaa
18,laala
19,avasthaa
20,aanta
21,mitra
22,padaartha
23,jaanavara
24,bhoomikaa
25,maatraa
26,namaka
27,taiyaaree
28,roga
29,sheeghrataa
30,tantra
31,kamee
32,darda
33,maheenaa
34,saptaaha
35,kahaa
36,visheshagna
37,shrama
38,khaanaa
39,upayoga
40,nishkarsha
41,gruha
42,paanee
43,eeandhana
44,aanga
45,bhaaga
46,shareera
47,kshetra
48,raatri
49,graama
50,mrutyu
51,arthee
52,maa?
53,aa?kha
54,aashcharya
55,mahatva
56,pratibandha
57,adhikataa
58,hrudaya
59,aavashyakataa
60,apekshaa
61,vishvaasa
62,dhvansa
63,kaarana
64,aadata
65,kaarana
66,sudhaara
67,avadhi
68,paristhiti
69,vaignaanika
70,drushti
71,aakalana
72,aaankada?aa
73,aadesha
74,maanava
75,aaraama
76,bhraaanti
77,sahaayataa
78,vaayu
79,chikitsaka
80,prabhaava
81,jeevana
82,maa?ga
83,aasaanee
84,prathaa
85,davaa
86,pratikriyaa
87,prayatna
88,upabhoga
89,samasyaa
90,subaha
91,oorjaa
92,ausata
93,truti
94,chamatkaara
95,yakruta
96,naashtaa
97,kaarbohaaidreta
98,lada?kee
99,dibbaa
100,hraasa
101,khataraa
102,{khaanakhaanaa}
103,kharcha
104,eshiyaa
105,tvachaa
106,chaavala
107,cheenee
108,nalikaa
109,mukti
110,jeebha
111,jalayaana
112,vidhi
113,tanaava
114,vyaayaama
115,bukhaara
116,gaisa
117,pyaasa
118,samayaavadhi
119,mastishka
120,dhaaranaa
121,niyantrana
122,nireekshana
123,marusthala
124,patrikaa
125,zurree
126,salaaha
127,poshaahaara
128,gunaa
129,vahana
130,prakaara
131,prachaara
132,udaaharana
133,suzaava
134,shishu
135,beemaara
136,bhookha
137,desha
138,bhinnataa
139,bhoja
140,majadoora
141,naheean
142,madya
143,vaja?na
144,mithaaee
145,minata
146,yojanaa
147,yooesa
148,upavaasa
149,sandeha
150,saatha
151,pathyaahaara
152,sardee
153,thanda
154,swaasthya
155,vasaa
156,daliyaa
157,dasta
158,dauraana
159,kamaja?oree
160,paachana
161,aayurveda
162,spanda
163,afreekaa
164,saavadhaanee
165,poteshiyama
166,gati
167,tathya
168,vrukka
169,samaadhi
170,reshaa
171,samaya
172,dina
173,ja?ora
174,paaunda
175,dauraa
176,pahu?cha
177,khanija
178,nuskhaa
179,aadhaa
180,anupaalana
181,chapeta
182,pareekshana
183,dhaarana
184,aaghaata
185,sankhyaa
186,ichchhaashakti
187,dishaa
188,sodiyama
189,pahalaa
190,dara
191,rogee
192,gula
