Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,4.0,2.161290322580645,10.12354909135832,3,0,7,7,7.0,0.0,7.0,0.005277045,0.005277045,0.005966366846924272,0,0.23809523809523808,5,0.13176798723565772
2,S2,4.0,2.78494623655914,0.0,6,0,1,1,1.0,0.0,1.0,0.0013192613,0.0013192613,0.002154168106163569,0,0.0,0,0.03165679983449257
3,S3,3.0,1.956989247311828,20.198052758128956,6,0,10,10,10.0,0.0,10.0,0.0072559365,0.0072559365,0.007534093429638052,0,0.37777777777777777,17,0.31054877157632765
4,S4,3.0,1.7741935483870968,112.23458865634561,3,0,28,28,28.0,0.0,28.0,0.019129287,0.019129287,0.017970667953786282,0,0.1984126984126984,75,0.5804238173975191
5,S5,3.0,2.182795698924731,1.411407620685718,6,0,9,9,9.0,0.0,9.0,0.006596306,0.006596306,0.006589417180541894,0,0.6944444444444444,25,0.28766807129713123
6,S6,3.0,1.956989247311828,36.72815392462925,3,1,17,18,18.0,1.0,17.0,0.012532981,0.012532981,0.012410456835351039,0,0.2679738562091503,41,0.3181178284693028
7,S7,4.0,2.967741935483871,0.0,5,0,1,1,1.0,0.0,1.0,0.0013192613,0.0013192613,0.002288646096597428,0,0.0,0,0.014200711958638347
8,S8,3.0,2.2903225806451615,8.764491073831644,3,0,6,6,6.0,0.0,6.0,0.0046174144,0.0046174144,0.005473502880834399,0,0.13333333333333333,2,0.09497825169370995
9,S9,4.0,2.161290322580645,1.869715169688437,6,0,7,7,7.0,0.0,7.0,0.005277045,0.005277045,0.0054474788329582,0,0.38095238095238093,8,0.2385046239064397
10,S10,3.0,2.2903225806451615,8.764491073831644,3,0,6,6,6.0,0.0,6.0,0.0046174144,0.0046174144,0.005473502880834399,0,0.13333333333333333,2,0.09497825169370995
11,S11,3.0,1.967741935483871,14.654593109497661,3,2,9,11,11.0,2.0,9.0,0.007915568,0.007915568,0.008015637593577978,0,0.2545454545454545,14,0.23627387894629207
12,S12,3.0,2.139784946236559,11.188819691555864,5,1,9,10,10.0,1.0,9.0,0.0072559365,0.0072559365,0.007531115132056038,0,0.17777777777777778,8,0.21815256122331722
13,S13,3.0,1.978494623655914,133.47464519451233,5,4,10,14,14.0,4.0,10.0,0.0098944595,0.0098944595,0.011657791218867893,0,0.17582417582417584,16,0.2830562677544877
14,S14,3.0,1.7741935483870968,86.62527570235022,5,0,23,23,23.0,0.0,23.0,0.015831135,0.015831135,0.015115645879234777,0,0.3438735177865613,87,0.5739497638314173
15,S15,3.0,2.172043010752688,3.371710235465548,4,0,8,8,8.0,0.0,8.0,0.0059366752,0.0059366752,0.006169803133859916,0,0.17857142857142858,5,0.20897730529762357
16,S16,4.0,2.096774193548387,6.512297915746645,6,0,11,11,11.0,0.0,11.0,0.007915568,0.007915568,0.0077364507623831425,0,0.34545454545454546,19,0.33107699408384483
17,S17,3.0,1.89247311827957,30.982400857551674,3,2,14,16,16.0,2.0,14.0,0.011213721,0.011213721,0.010866527296416122,0,0.2,24,0.3605176625059225
18,S18,4.0,2.032258064516129,16.90836517781612,6,1,12,13,13.0,1.0,12.0,0.009234829,0.009234829,0.008954460394536711,0,0.2692307692307692,21,0.3597817701563852
19,S19,3.0,1.7634408602150538,105.96198898658614,3,4,23,27,27.0,4.0,23.0,0.018469658,0.018469658,0.017595584291567344,0,0.2905982905982906,102,0.5418195856760634
20,S20,3.0,1.956989247311828,12.860944351995851,4,0,11,11,11.0,0.0,11.0,0.007915568,0.007915568,0.008037702891070636,0,0.3090909090909091,17,0.2935002623504051
21,S21,3.0,1.7849462365591398,72.48630571231358,3,4,19,23,23.0,4.0,19.0,0.015831135,0.015831135,0.015025263030195088,0,0.25296442687747034,64,0.5258792205279045
22,S22,3.0,1.956989247311828,18.916901935956766,3,3,8,11,11.0,3.0,8.0,0.007915568,0.007915568,0.008057930486904015,0,0.23636363636363636,13,0.2563744746568504
23,S23,3.0,1.946236559139785,46.45357933870987,6,4,15,19,19.0,4.0,15.0,0.013192612,0.013192612,0.012802916727382629,0,0.23976608187134502,41,0.41114225651655273
24,S24,3.0,1.8709677419354838,55.78116184720498,6,5,19,24,24.0,5.0,19.0,0.016490765,0.016490765,0.015433025915045482,0,0.18115942028985507,50,0.543509535931523
25,S25,3.0,2.086021505376344,9.803682284794363,6,5,6,11,11.0,5.0,6.0,0.007915568,0.007915568,0.0078431410909714,0,0.43636363636363634,24,0.3220838198228929
26,S26,3.0,1.6774193548387097,180.55629091036505,4,6,25,31,31.0,6.0,25.0,0.02110818,0.02110818,0.01984504613606666,0,0.26021505376344084,121,0.7361934808867857
27,S27,3.0,1.935483870967742,23.246850924928058,5,1,14,15,15.0,1.0,14.0,0.01055409,0.01055409,0.010222917404787263,0,0.3619047619047619,38,0.39436782958898353
28,S28,3.0,2.4408602150537635,4.018761376604513,3,5,0,5,5.0,5.0,0.0,0.003957784,0.003957784,0.00488825096218771,0,0.1,1,0.08149080837664217
29,S29,4.0,2.3118279569892475,7.4810942453711355,3,5,5,10,10.0,5.0,5.0,0.0072559365,0.0072559365,0.00753018930499479,0,0.17777777777777778,8,0.17334927992647303
30,S30,3.0,1.89247311827957,19.745440177966266,5,8,5,13,13.0,8.0,5.0,0.009234829,0.009234829,0.009056304374028355,0,0.3717948717948718,29,0.3530555206935535
31,S31,3.0,1.5913978494623655,158.59867678904263,6,10,29,39,39.0,10.0,29.0,0.026385223,0.026385223,0.024331560141900625,0,0.2739541160593792,203,0.8945187055436178
