id,Label
1,prarambha
2,anubhava
3,anumati
4,sandesha
5,kama
6,vyakti
7,merudanda
8,kshamata
9,rakta
10,paira
11,banha
12,kuhani
13,chehara
14,haddi
15,sthiti
16,gatividhi
17,upachara
18,bistara
19,matra
20,samaya
21,dama
22,kankha
23,sandhishotha
24,gatishilata
25,pindali
26,roga
27,samuha
28,pranali
29,tuta
30,pida?a
31,mahina
32,saptaha
33,pradana
34,svatantrata
35,upayoga
36,pani
37,kshetra
38,rata
39,mansapeshi
40,kandha
41,kampakampi
42,ankha
43,akramana
44,variyata
45,labha
46,sahara
47,prayoga
48,avashyakata
49,apeksha
50,vishvasa
51,artha
52,ichchha
53,uddeshya
54,prashikshana
55,karana
56,sudhara
57,apurti
58,janma
59,samaya
60,vatavarana
61,ayu
62,nipunata
63,udara
64,arama
65,arama
66,sahayata
67,chikitsaka
68,prabhava
69,janakari
70,asani
71,utpada
72,sudhara
73,prayatna
74,sikha
75,subaha
76,ushma
77,urja
78,parshva
79,baisakhi
80,dhairya
81,vikriti
82,lakada?i
83,parivara
84,gadda
85,kara
86,gola
87,dhyana
88,ghanta
89,ghutana
90,vahika
91,aksijana
92,chhutakara
93,teja?i
94,tarika
95,takiya
96,tana
97,vyayama
98,tapamana
99,shvasa
100,pakshaghata
101,nirikshana
102,niyantrana
103,vriddhi
104,punaravritti
105,rogi
106,atmavishvasa
107,vajana
108,minata
109,sigareta
110,satha
111,shama
112,gala
113,svasthya
114,apa
115,saikila
116,antara
117,nitamba
118,punaravartana
119,protsahana
120,gati
121,bara
122,kursi
123,kilo
124,kimi
125,gati
126,santulana
127,sharira
128,giravata
129,sankirnata
130,phada?ka
131,bencha
132,samaya
133,tanava
134,samaya
135,pahuncha
136,pahuncha
137,apurti
138,lakshana
139,sandhi
140,sankuchana
141,ora
142,prakara
143,eda?i
144,kshana
145,duri
146,sadasya
147,antargrahana
