source,target,id,weight
2,3,1,1
2,33,2,1
2,91,3,1
2,111,4,1
2,127,5,1
2,146,6,1
3,2,7,1
3,25,8,1
3,42,9,1
3,55,10,1
3,111,11,1
3,113,12,1
3,114,13,1
3,119,14,1
3,125,15,1
3,127,16,1
3,137,17,1
3,145,18,1
3,150,19,1
3,157,20,1
3,179,21,1
3,181,22,1
3,198,23,1
3,205,24,1
3,227,25,1
4,160,26,1
6,28,27,1
6,77,28,1
6,137,29,1
8,14,30,1
8,23,31,1
8,24,32,1
8,31,33,1
8,39,34,1
8,42,35,1
8,43,36,1
8,55,37,1
8,57,38,1
8,63,39,1
8,64,40,1
8,65,41,1
8,66,42,1
8,77,43,1
8,78,44,1
8,79,45,1
8,85,46,1
8,110,47,1
8,117,48,1
8,123,49,1
8,124,50,1
8,131,51,1
8,132,52,1
8,162,53,1
8,174,54,1
8,177,55,1
8,184,56,1
8,193,57,1
8,218,58,1
8,223,59,1
8,233,60,1
8,240,61,1
9,10,62,2
9,143,63,1
9,187,64,1
10,9,65,2
10,27,66,1
10,67,67,1
10,75,68,1
10,80,69,1
10,116,70,2
10,143,71,1
12,25,72,1
14,8,73,1
14,23,74,1
15,125,75,2
15,133,76,1
20,35,77,1
20,65,78,1
20,66,79,1
20,75,80,1
20,86,81,1
20,99,82,1
20,102,83,1
20,104,84,1
20,121,85,1
20,151,86,1
20,160,87,1
20,164,88,1
20,168,89,1
20,183,90,1
20,184,91,1
20,201,92,1
20,203,93,1
20,204,94,1
20,213,95,1
20,233,96,1
20,240,97,1
22,70,98,1
22,181,99,2
23,8,100,1
23,14,101,1
23,24,102,1
23,31,103,1
23,39,104,1
23,42,105,1
23,43,106,1
23,55,107,1
23,57,108,1
23,63,109,1
23,64,110,1
23,65,111,1
23,66,112,1
23,77,113,1
23,78,114,1
23,79,115,1
23,85,116,1
23,110,117,1
23,117,118,1
23,123,119,1
23,124,120,1
23,131,121,1
23,132,122,1
23,162,123,1
23,174,124,1
23,177,125,1
23,184,126,1
23,193,127,1
23,218,128,1
23,223,129,1
23,233,130,1
23,240,131,1
24,8,132,1
24,23,133,1
24,48,134,1
25,3,135,1
25,12,136,1
25,133,137,1
25,195,138,1
25,208,139,1
26,38,140,1
26,197,141,1
27,10,142,1
28,26,143,1
28,47,144,1
28,71,145,1
28,124,146,1
28,161,147,1
28,188,148,1
28,229,149,1
29,85,150,1
31,8,151,1
31,23,152,1
33,2,153,1
35,20,154,1
35,54,155,1
35,62,156,1
35,70,157,1
35,92,158,1
35,99,159,1
35,126,160,1
35,156,161,1
35,212,162,1
35,213,163,1
35,214,164,1
35,216,165,1
38,26,166,1
38,87,167,1
39,8,168,1
39,23,169,1
39,50,170,1
39,225,171,1
40,6,172,1
40,186,173,1
41,153,174,2
42,3,175,1
43,8,176,1
43,23,177,1
44,109,178,2
44,127,179,2
47,124,180,1
48,24,181,1
50,39,182,1
54,35,183,1
55,8,184,1
55,23,185,1
56,210,186,1
58,102,187,1
59,210,188,1
62,35,189,1
63,140,190,1
63,221,191,1
64,8,192,1
64,23,193,1
67,10,194,1
71,124,195,1
72,193,196,1
78,8,197,1
78,23,198,1
79,8,199,1
79,23,200,1
80,10,201,1
81,22,202,1
85,8,203,1
85,23,204,1
85,29,205,1
86,20,206,1
87,38,207,1
87,197,208,1
89,23,209,1
90,210,210,1
91,2,211,1
92,35,212,1
98,99,213,1
99,20,214,1
102,20,215,1
104,20,216,1
109,44,217,2
109,133,218,1
110,8,219,1
110,23,220,1
111,2,221,1
113,3,222,1
113,150,223,2
114,3,224,1
114,150,225,2
116,10,226,2
116,187,227,1
117,8,228,1
117,23,229,1
119,3,230,1
121,20,231,1
123,8,232,1
123,23,233,1
124,28,234,1
124,47,235,1
125,3,236,1
125,15,237,2
126,35,238,1
127,3,239,1
127,44,240,2
131,8,241,1
131,23,242,1
132,8,243,1
132,23,244,1
133,15,245,1
133,25,246,1
133,109,247,1
133,137,248,1
133,148,249,1
133,152,250,1
134,210,251,1
135,187,252,1
137,15,253,1
142,122,254,1
142,152,255,1
143,10,256,1
144,8,257,1
145,3,258,1
146,2,259,1
148,133,260,1
148,188,261,2
149,111,262,1
150,3,263,1
150,113,264,2
150,114,265,2
153,41,266,2
153,124,267,1
156,35,268,1
157,3,269,1
158,210,270,1
160,4,271,1
160,20,272,1
161,28,273,1
161,47,274,1
164,20,275,1
168,20,276,1
170,178,277,1
174,8,278,1
174,23,279,1
175,210,280,1
177,8,281,1
177,23,282,1
179,3,283,1
181,3,284,1
181,22,285,2
183,20,286,1
184,8,287,1
184,23,288,1
187,116,289,1
188,148,290,2
193,72,291,1
195,25,292,1
197,26,293,1
197,87,294,1
198,3,295,1
201,20,296,1
203,20,297,1
205,3,298,1
208,13,299,1
208,25,300,1
210,134,301,1
212,35,302,1
213,35,303,1
214,35,304,1
216,35,305,1
217,178,306,1
218,8,307,1
218,23,308,1
220,137,309,1
220,139,310,1
220,222,311,1
223,8,312,1
223,23,313,1
225,39,314,1
227,3,315,1
229,124,316,1
232,210,317,1
233,20,318,1
240,20,319,1
