Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,vitamina,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.419152767542289E-4,0,0.0,0,0.0
2,anaja,10.0,4.428571428571429,395.5,58,5,6,11,11.0,5.0,6.0,0.012891345,0.012891345,0.014387025140780652,1,0.13333333333333333,2,0.056586227190551855
3,ahara,9.0,3.518796992481203,3552.673534559415,58,16,19,35,35.0,16.0,19.0,0.03683241,0.03683241,0.040336634147534904,1,0.023391812865497075,4,0.18663913568792398
4,anupata,11.0,5.601503759398496,0.0,84,1,1,2,2.0,1.0,1.0,0.0036832413,0.0036832413,0.0033391717782089827,1,0.0,0,0.007365801447852959
5,yada,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.419152767542289E-4,2,0.0,0,0.0
6,anubhava,9.0,3.819548872180451,724.9384867526046,5,1,3,4,4.0,1.0,3.0,0.009208103,0.009208103,0.008203541270443102,1,0.0,0,0.05625401601945375
7,prarambha,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.419152767542289E-4,3,0.0,0,0.0
8,kama,7.0,2.9022556390977443,2904.7970222295,33,22,32,54,54.0,22.0,32.0,0.062615104,0.062615104,0.05387167028040797,1,0.058712121212121215,31,0.9999999999999998
9,loga,12.0,6.315789473684211,131.0,3,1,3,4,4.0,1.0,3.0,0.0073664826,0.0073664826,0.007593738676970514,1,0.3333333333333333,1,0.015358528236065847
10,vyakti,11.0,5.360902255639098,1019.5,3,6,7,13,13.0,6.0,7.0,0.014732965,0.014732965,0.017518145143052846,1,0.047619047619047616,1,0.028754994603186576
11,lauha,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,9.419152767542289E-4,4,0.0,0,0.0
12,ranga,11.0,5.330827067669173,0.0,80,1,1,2,2.0,1.0,1.0,0.0036832413,0.0036832413,0.0030377299378577796,1,0.0,0,0.009746148166041422
13,rakta,12.0,6.30827067669173,0.0,80,1,0,1,1.0,1.0,0.0,0.0036832413,0.0036832413,0.0034957373191295757,1,0.0,0,0.0035429471068600844
14,guna,8.0,3.8796992481203008,0.0,33,2,2,4,4.0,2.0,2.0,0.005524862,0.005524862,0.0037167496015186544,1,1.0,1,0.23044261938876828
15,dudha,11.0,5.007518796992481,14.166666666666668,5,3,2,5,5.0,3.0,2.0,0.0073664826,0.0073664826,0.006562857087358136,1,0.3333333333333333,1,0.02671503401708324
