id,Label
1,prarambha
2,dara
3,jnana
4,anubhava
5,samarthana
6,virodha
7,sankalpana
8,prarambha
9,karya
10,loga
11,vyakti
12,bhinna
13,upasthi
14,kshamata
15,mukha
16,rakta
17,utaka
18,koshika
19,asthi
20,sthiti
21,chikitsa
22,sanketa
23,padartha
24,tarika
25,matra
26,purusha
27,yoni
28,samaya
29,nirmana
30,anusarana
31,shanti
32,madhumeha
33,anuvarti
34,lekha
35,asamanyata
36,bimari
37,avadhi
38,tantra
39,kami
40,sahi
41,kaha
42,punja
43,prakriya
44,maha
45,pradana
46,sanjnana
47,bata
48,prasthana
49,prayoga
50,nishkarsha
51,{angaanga}
52,bhaga
53,chhati
54,sharira
55,shalya_chikitsa
56,prani
57,parinama
58,prakasha
59,mansapeshi
60,mauta
61,sanyojana
62,ajnana
63,lokachara
64,oshtha
65,ankha
66,chitra
67,pratibimba
68,agnyashaya
69,vilamba
70,sahitya
71,adhikansha
72,adhikara
73,malika
74,vartamana
75,sambhavana
76,adhyayana
77,parivartana
78,avashyakata
79,tulana
80,vishvasa
81,mahila
82,vinasha
83,artha
84,pragati
85,karana
86,upakarana
87,sanyoga
88,ayu
89,?avahelana
90,astitva
91,jilli
92,pravesha
93,akriti
94,manava
95,udaharana
96,tarka
97,udara
98,sahara
99,nivedana
100,pratyasha
101,pratiksha
102,sahayata
103,chikitsaka
104,prabhava
105,sahajata
106,shishna
107,riti
108,aushadhi
109,upasthiti
110,stana
111,samasya
112,kathorata
113,varnana
114,mashina
115,phephada?a
116,yakrita
117,kashta
118,vivarana
119,garbhashaya
120,ganana
121,mahatva
122,granthi
123,tvacha
124,udgama
125,shakkara
126,chetavani
127,shoka
128,nali
129,pashu
130,janasankhya
131,yuvavastha
132,jancha
133,jivana
134,jivanu
135,vidhi
136,maleriya
137,bukhara
138,avadhi
139,roga_nidana
140,gambhirata
141,kainsara
142,arbuda
143,parata
144,vyakhya
145,samanarthaka
146,pittashaya
147,mamala
148,prakara
149,prakriti
150,sakshya
151,prastava
152,vistara
153,punaravritti
154,rogi
155,desha
156,nahim
157,vichara
158,mutra
159,upayogita
160,sambandha
161,lekhaka
162,rasayana
163,varshom
164,vibhajana
165,shreni
166,sankramana
167,dhamani
168,satha
169,vastavikata
170,sukshmadarshi
171,svasthya
172,vitarana
173,karyavahi
174,vasa
175,takanika
176,avalokana
177,daurana
178,mapana
179,pachana
180,bardashta
181,shleshma
182,sthulata
183,shabda
184,lasika
185,vikirana
186,vinyasa
187,shabdavali
188,avatu
189,asthimajja
190,junda
191,dahalija
192,bara
193,protina
194,prayogashala
195,prasarana
196,vijnana
197,drishti
198,kriya
199,malashaya
200,ghatava
201,sankirnata
202,sanchalana
203,unmulana
204,shveta
205,pata
206,vikasa
207,parakashtha
208,roga_vijnana
209,teraha
210,pahachana
211,shvasa
212,ghava
213,athahattara
214,asvikara
215,{jinajina}
216,ja?eraksa
217,parikshana
218,inglainda
219,velsa
220,phransisi
221,harmona
222,lakshana
223,parakhanali
224,shvasanali
225,vishesha
226,rogavijnani
227,ativada
228,hala
229,jivita
230,pratinidhitva
231,abhilekhana
232,sthana
233,jaisa
234,sankhya
235,sanyojana
236,ora
237,purahstha
238,uttarajivita
239,samaya
240,kuchha
