Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,vitamina,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013233347833699887,0,0.0,0,0.0
2,yada,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013233347833699887,1,0.0,0,0.0
3,ehasasa,8.0,4.98019801980198,100.0,23,2,2,4,4.0,2.0,2.0,0.0062761507,0.0062761507,0.008479737343111766,2,0.0,0,0.009158544269517878
4,kama,5.0,2.623762376237624,1100.4833333333336,5,20,27,47,47.0,20.0,27.0,0.058577407,0.058577407,0.05417753693096866,2,0.08262108262108261,29,0.9808059534117387
5,loga,7.0,4.207920792079208,158.49761904761914,27,1,4,5,5.0,1.0,4.0,0.010460251,0.010460251,0.010320723672482037,2,0.5,3,0.04200845985719082
6,vyakti,8.0,4.594059405940594,504.2023809523814,27,5,8,13,13.0,5.0,8.0,0.018828452,0.018828452,0.02222846038148994,2,0.14285714285714285,4,0.04871704511456121
7,shakti,6.0,3.485148514851485,68.91666666666666,26,1,4,5,5.0,1.0,4.0,0.010460251,0.010460251,0.009596205611710443,2,0.6666666666666666,4,0.08925193149254888
8,rakta,9.0,5.574257425742574,0.0,26,1,0,1,1.0,1.0,0.0,0.0041841003,0.0041841003,0.0040425919581255545,2,0.0,0,0.007430611307025158
9,takata,6.0,3.0495049504950495,427.4738095238093,26,4,3,7,7.0,4.0,3.0,0.014644352,0.014644352,0.013223270220229491,2,0.3333333333333333,5,0.23094875948092589
10,sarvanga,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013233347833699887,3,0.0,0,0.0
11,koshika,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013233347833699887,4,0.0,0,0.0
12,sthiti,6.0,2.5742574257425743,1020.8452380952378,54,15,21,36,36.0,15.0,21.0,0.048117153,0.048117153,0.044757421617758926,2,0.09523809523809523,22,0.6086179119156934
13,kuda,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013233347833699887,5,0.0,0,0.0
