Source,Target, id, Weight
1,6,1,2
1,10,2,2
1,22,3,2
1,86,4,1
2,9,5,2
2,17,6,2
2,25,7,4
2,27,8,2
2,40,9,2
2,44,10,4
2,51,11,1
2,54,12,2
2,58,13,2
2,87,14,2
2,97,15,2
3,11,16,1
3,14,17,1
3,25,18,1
3,26,19,1
3,29,20,1
3,40,21,1
3,44,22,2
3,49,23,1
3,58,24,1
3,71,25,1
3,75,26,1
3,92,27,2
3,96,28,1
4,11,29,1
4,14,30,1
4,25,31,1
4,26,32,1
4,29,33,1
4,40,34,1
4,44,35,2
4,49,36,1
4,58,37,1
4,71,38,1
4,75,39,1
4,92,40,2
4,96,41,1
5,50,42,1
6,7,43,1
6,11,44,2
6,15,45,1
6,16,46,1
6,17,47,3
6,19,48,1
6,20,49,1
6,21,50,1
6,22,51,2
6,23,52,2
6,26,53,3
6,29,54,2
6,40,55,2
6,41,56,2
6,42,57,1
6,43,58,2
6,45,59,5
6,49,60,1
6,52,61,1
6,56,62,1
6,57,63,1
6,62,64,2
6,63,65,1
6,65,66,4
6,66,67,4
6,70,68,1
6,73,69,1
6,76,70,1
6,77,71,2
6,83,72,1
6,84,73,1
6,86,74,1
6,87,75,2
6,88,76,2
6,92,77,1
6,93,78,1
7,10,79,1
7,11,80,1
7,16,81,1
7,18,82,1
7,22,83,3
7,29,84,2
7,45,85,1
7,49,86,2
7,58,87,1
7,59,88,1
7,62,89,1
7,66,90,1
7,92,91,1
7,93,92,1
8,11,93,1
8,17,94,1
8,21,95,1
8,29,96,2
8,35,97,1
8,41,98,1
8,45,99,1
8,49,100,3
8,52,101,1
8,68,102,1
8,70,103,1
8,73,104,1
8,77,105,2
8,88,106,1
8,92,107,1
8,93,108,1
9,11,109,1
9,14,110,3
9,17,111,3
9,25,112,3
9,26,113,3
9,29,114,2
9,40,115,3
9,43,116,2
9,44,117,8
9,49,118,1
9,52,119,1
9,54,120,2
9,57,121,1
9,58,122,3
9,70,123,1
9,71,124,3
9,73,125,1
9,75,126,3
9,77,127,1
9,84,128,2
9,88,129,1
9,92,130,4
9,96,131,3
10,11,132,1
10,12,133,1
10,13,134,1
10,15,135,1
10,16,136,1
10,17,137,2
10,18,138,1
10,19,139,2
10,20,140,1
10,21,141,2
