Source,Target, id, Weight
1,5,1,1
1,14,2,1
1,40,3,1
1,41,4,1
1,42,5,1
1,43,6,1
1,49,7,1
1,69,8,1
1,74,9,1
2,6,10,1
2,28,11,1
2,29,12,1
2,33,13,1
2,40,14,2
2,58,15,1
2,60,16,2
2,63,17,1
2,71,18,2
2,73,19,1
2,87,20,1
2,88,21,1
2,92,22,1
3,35,23,1
3,45,24,1
3,50,25,1
3,52,26,1
3,59,27,1
3,61,28,1
3,65,29,2
3,81,30,1
3,82,31,3
4,54,32,1
4,57,33,2
4,58,34,1
5,7,35,1
5,10,36,2
5,12,37,2
5,14,38,2
5,18,39,2
5,19,40,1
5,20,41,2
5,21,42,1
5,22,43,2
5,24,44,1
5,25,45,2
5,26,46,1
5,31,47,1
5,32,48,1
5,33,49,5
5,35,50,1
5,37,51,2
5,40,52,1
5,41,53,1
5,42,54,2
5,43,55,1
5,45,56,1
5,46,57,1
5,49,58,1
5,50,59,1
5,51,60,1
5,52,61,1
5,53,62,1
5,56,63,1
5,57,64,1
5,58,65,1
5,60,66,1
5,61,67,1
5,63,68,1
5,65,69,2
5,69,70,1
5,71,71,1
5,72,72,1
5,73,73,1
5,74,74,1
5,75,75,1
5,79,76,1
5,82,77,1
5,85,78,1
5,87,79,2
5,88,80,1
5,91,81,1
5,93,82,1
5,94,83,2
6,22,84,1
6,35,85,2
6,45,86,2
6,50,87,2
6,52,88,2
6,59,89,2
6,61,90,2
6,73,91,1
6,81,92,2
6,82,93,2
7,10,94,3
7,12,95,2
7,14,96,2
7,18,97,2
7,19,98,2
7,20,99,2
7,21,100,1
7,22,101,2
7,24,102,1
7,25,103,2
7,26,104,1
7,32,105,1
7,33,106,5
7,35,107,1
7,37,108,2
7,42,109,1
7,45,110,1
7,46,111,1
7,49,112,1
7,50,113,1
7,51,114,2
7,52,115,1
7,53,116,1
7,56,117,1
7,57,118,1
7,58,119,1
7,60,120,1
7,61,121,1
7,63,122,1
7,65,123,2
7,71,124,1
7,72,125,1
7,73,126,1
7,75,127,1
7,79,128,1
7,85,129,1
7,87,130,2
7,88,131,1
7,91,132,1
7,93,133,1
7,94,134,2
8,35,135,2
8,45,136,2
8,50,137,2
8,52,138,2
8,59,139,2
8,61,140,2
8,81,141,2
8,82,142,3
9,10,143,1
9,11,144,1
9,16,145,1
9,19,146,2
9,35,147,2
9,40,148,1
9,41,149,1
9,42,150,1
9,43,151,1
9,45,152,2
9,50,153,2
9,51,154,1
9,52,155,2
9,59,156,2
9,61,157,2
9,69,158,1
9,81,159,2
9,82,160,2
10,12,161,1
10,15,162,2
10,20,163,1
10,29,164,2
10,30,165,2
10,33,166,2
10,36,167,2
10,48,168,1
10,65,169,1
10,80,170,1
11,69,171,1
12,14,172,1
12,15,173,2
12,20,174,1
12,29,175,2
12,30,176,2
12,31,177,1
12,33,178,3
12,36,179,2
12,48,180,1
12,49,181,1
12,65,182,1
12,71,183,1
12,80,184,1
13,28,185,1
13,29,186,1
13,33,187,1
13,40,188,2
13,58,189,1
13,60,190,2
13,63,191,1
13,71,192,2
13,73,193,1
13,87,194,1
13,88,195,1
13,92,196,1
14,18,197,2
14,19,198,1
14,20,199,2
14,21,200,1
14,22,201,2
14,24,202,1
14,25,203,2
14,26,204,1
14,31,205,2
14,32,206,1
14,33,207,5
14,35,208,2
14,37,209,2
14,42,210,1
14,45,211,2
14,46,212,1
14,49,213,1
14,50,214,2
14,51,215,1
14,52,216,2
14,53,217,1
14,56,218,1
14,57,219,1
14,58,220,1
14,59,221,1
14,60,222,1
14,61,223,2
14,63,224,1
14,65,225,2
14,71,226,1
14,72,227,1
14,73,228,1
14,75,229,1
14,79,230,1
14,81,231,1
14,82,232,1
14,85,233,1
14,87,234,2
14,88,235,1
14,91,236,1
14,93,237,1
14,94,238,2
15,35,239,2
15,36,240,1
15,45,241,2
15,50,242,2
15,52,243,2
15,59,244,2
15,61,245,2
15,71,246,1
15,80,247,1
15,81,248,2
15,82,249,2
15,90,250,2
16,35,251,1
16,45,252,1
16,50,253,1
16,52,254,1
16,59,255,1
16,61,256,1
16,81,257,1
16,82,258,1
18,31,259,2
18,35,260,1
18,45,261,1
18,49,262,2
18,50,263,1
18,52,264,1
18,59,265,1
18,61,266,1
18,71,267,1
18,81,268,1
18,82,269,1
19,35,270,2
19,45,271,1
19,50,272,1
19,52,273,1
19,59,274,1
19,61,275,1
19,81,276,1
19,82,277,1
20,27,278,2
20,30,279,1
20,31,280,1
20,35,281,1
20,45,282,1
20,48,283,2
20,49,284,1
20,50,285,1
20,52,286,1
20,55,287,1
20,59,288,1
20,61,289,4
20,74,290,2
20,81,291,1
20,82,292,1
20,90,293,1
22,28,294,1
22,29,295,1
22,31,296,1
22,33,297,1
22,35,298,1
22,40,299,2
22,45,300,1
22,49,301,1
22,50,302,1
22,52,303,1
22,58,304,1
22,59,305,1
22,60,306,2
22,61,307,1
22,63,308,1
22,71,309,2
22,73,310,2
22,81,311,1
22,82,312,1
22,87,313,1
22,88,314,1
22,92,315,1
23,35,316,2
23,45,317,2
23,50,318,2
23,52,319,2
23,59,320,2
23,61,321,2
23,81,322,2
23,82,323,2
25,31,324,3
25,49,325,2
25,71,326,1
25,78,327,1
25,93,328,1
26,31,329,1
26,49,330,1
27,35,331,1
27,44,332,2
27,45,333,1
27,50,334,1
27,52,335,1
27,55,336,2
27,59,337,1
27,61,338,3
27,81,339,1
