Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,3.0,2.134831460674157,14.012037024813539,2,0,9,9,9.0,0.0,9.0,0.0065616798,0.0065616798,0.00791686624333637,0,0.3055555555555556,11,0.1758166634711693
2,S2,3.0,2.202247191011236,5.244675982365763,7,0,13,13,13.0,0.0,13.0,0.009186352,0.009186352,0.008681221219991332,0,0.6538461538461539,51,0.2934012576445984
3,S3,3.0,2.258426966292135,0.25305250305250304,0,0,9,9,9.0,0.0,9.0,0.0065616798,0.0065616798,0.006330292253742177,0,0.9166666666666666,33,0.3080666235468034
4,S4,4.0,2.707865168539326,0.7248646484672869,7,0,3,3,3.0,0.0,3.0,0.002624672,0.002624672,0.003761413930097692,0,0.3333333333333333,1,0.03366061093132404
5,S5,3.0,1.449438202247191,460.16200766524986,2,1,49,50,50.0,1.0,49.0,0.033464566,0.033464566,0.033419656213803176,0,0.26448979591836735,324,0.9178669675567787
6,S6,3.0,2.1797752808988764,2.8857351367318547,0,1,10,11,11.0,1.0,10.0,0.007874016,0.007874016,0.0073853054584682425,0,0.8181818181818182,45,0.3561765605067469
7,S7,3.0,1.5617977528089888,204.05820518520042,2,1,41,42,42.0,1.0,41.0,0.028215224,0.028215224,0.027568376651501407,0,0.27177700348432055,234,0.7981927707446406
8,S8,3.0,2.303370786516854,0.027777777777777776,0,0,8,8,8.0,0.0,8.0,0.005905512,0.005905512,0.005799995298102972,0,0.9642857142857143,27,0.2850630595505857
9,S9,3.0,2.0112359550561796,82.41768510505985,0,0,18,18,18.0,0.0,18.0,0.012467192,0.012467192,0.013223366517828863,0,0.45098039215686275,69,0.401158679397566
10,S10,3.0,2.033707865168539,22.377417495222996,4,3,10,13,13.0,3.0,10.0,0.009186352,0.009186352,0.009238348659113767,0,0.3974358974358974,31,0.26898267669278814
11,S11,4.0,2.752808988764045,0.0,0,1,1,2,2.0,1.0,1.0,0.001968504,0.001968504,0.002894839550777382,0,1.0,1,0.031322109375748995
12,S12,3.0,1.9775280898876404,29.228470144354766,4,3,13,16,16.0,3.0,13.0,0.011154856,0.011154856,0.010845254376715864,0,0.49166666666666664,59,0.37976895542747224
