Source,Target,id,Weight
7,7,1,1
7,9,2,1
7,25,3,1
7,33,4,1
7,45,5,1
7,59,6,1
7,73,7,1
7,121,8,1
7,146,9,1
7,179,10,1
7,194,11,1
7,266,12,1
7,267,13,1
7,278,14,1
7,311,15,1
7,336,16,1
29,29,17,1
29,123,18,1
29,135,19,1
29,207,20,1
29,253,21,1
29,306,22,1
29,313,23,1
29,333,24,1
34,58,25,1
34,66,26,1
34,79,27,1
34,99,28,1
34,124,29,1
34,131,30,1
34,141,31,1
34,186,32,1
34,196,33,1
34,216,34,1
34,242,35,1
34,295,36,1
34,296,37,1
34,320,38,1
36,29,39,1
36,123,40,1
36,135,41,1
36,207,42,1
36,253,43,1
36,306,44,1
36,313,45,1
36,333,46,1
50,7,47,1
50,9,48,1
50,25,49,1
50,33,50,1
50,45,51,1
50,59,52,1
50,73,53,1
50,121,54,1
50,146,55,1
50,179,56,1
50,194,57,1
50,266,58,1
50,267,59,1
50,278,60,1
50,311,61,1
50,336,62,1
52,229,63,1
68,65,64,1
68,75,65,1
68,113,66,1
68,213,67,1
76,32,68,1
76,168,69,1
76,243,70,1
79,170,71,1
79,277,72,1
79,283,73,1
79,291,74,1
79,325,75,1
80,83,76,1
94,247,77,1
94,256,78,1
103,7,79,1
103,9,80,1
103,25,81,1
103,33,82,1
103,45,83,1
103,59,84,1
103,73,85,1
103,121,86,1
103,146,87,1
103,155,88,1
103,179,89,1
103,194,90,1
103,266,91,1
103,267,92,1
103,278,93,1
103,311,94,1
103,336,95,1
120,37,96,1
120,176,97,1
120,275,98,1
131,37,99,1
131,50,100,1
131,107,101,1
131,176,102,1
131,257,103,1
131,275,104,1
135,29,105,1
135,123,106,1
135,135,107,1
135,207,108,1
135,253,109,1
135,306,110,1
135,313,111,1
135,333,112,1
137,80,113,2
137,292,114,2
139,139,115,1
150,18,116,1
157,113,117,1
157,213,118,1
162,58,119,1
162,66,120,1
162,79,121,1
162,99,122,1
162,124,123,1
162,131,124,1
162,141,125,1
162,186,126,1
162,196,127,1
162,216,128,1
162,242,129,1
162,295,130,1
162,296,131,1
162,320,132,1
164,301,133,1
178,27,134,1
178,170,135,1
178,277,136,1
178,283,137,1
178,291,138,1
178,325,139,1
182,247,140,1
182,256,141,1
200,160,142,2
205,58,143,1
205,66,144,1
205,79,145,1
205,99,146,1
205,124,147,1
205,131,148,1
205,141,149,1
205,186,150,1
205,196,151,1
205,216,152,1
205,242,153,1
205,295,154,1
205,296,155,1
205,320,156,1
206,209,157,1
207,130,158,1
230,148,159,1
230,280,160,1
246,327,161,1
247,27,162,1
247,170,163,1
247,277,164,1
247,283,165,1
247,291,166,1
247,325,167,1
253,42,168,1
253,44,169,1
270,191,170,1
270,321,171,1
277,0,172,1
277,23,173,1
277,39,174,1
277,69,175,1
277,240,176,1
277,273,177,2
283,70,178,1
283,160,179,1
283,170,180,1
283,277,181,1
283,283,182,1
283,291,183,1
283,325,184,1
283,326,185,1
284,250,186,1
285,285,187,1
287,29,188,1
287,135,189,1
287,207,190,1
287,253,191,1
287,306,192,1
287,313,193,1
287,333,194,1
289,19,195,1
289,26,196,1
289,78,197,1
289,106,198,1
289,241,199,1
289,271,200,1
295,80,201,2
298,155,202,1
299,80,203,2
299,292,204,2
301,301,205,1
305,129,206,1
308,169,207,1
309,217,208,1
315,77,209,1
315,105,210,1
316,329,211,1
321,183,212,1
326,58,213,1
326,66,214,1
326,79,215,1
326,99,216,1
326,124,217,1
326,131,218,1
326,141,219,1
326,186,220,1
326,196,221,1
326,216,222,1
326,242,223,1
326,295,224,1
326,296,225,1
326,320,226,1
327,327,227,1
334,218,228,1
338,140,229,1
338,217,230,1
338,256,231,1
