Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,4.0,2.402173913043478,0.0,4,0,3,3,3.0,0.0,3.0,0.0031520883,0.0031520883,0.0036341642379232614,0,1.0,3,0.08410313180043115
2,S2,3.0,1.9782608695652173,76.97809687658976,2,0,15,15,15.0,0.0,15.0,0.012608353,0.012608353,0.012488673742551899,0,0.37142857142857144,39,0.3827480247359939
3,S3,4.0,2.8260869565217392,0.26785714285714285,5,0,2,2,2.0,0.0,2.0,0.0023640662,0.0023640662,0.0031290372632776777,0,0.0,0,0.03431250362329602
4,S4,4.0,2.1956521739130435,0.0,4,0,6,6,6.0,0.0,6.0,0.005516154,0.005516154,0.005506130316486926,0,1.0,15,0.2496015264878194
5,S5,3.0,1.7608695652173914,99.16109286041387,11,0,28,28,28.0,0.0,28.0,0.02285264,0.02285264,0.02054619471623897,0,0.35714285714285715,135,0.6636056616666328
6,S6,4.0,2.7934782608695654,1.1459225743638157,3,0,2,2,2.0,0.0,2.0,0.0023640662,0.0023640662,0.003122302141020248,0,0.0,0,0.030772305756108266
7,S7,3.0,1.8804347826086956,46.92727659285332,11,0,25,25,25.0,0.0,25.0,0.020488573,0.020488573,0.0183712180607226,0,0.3433333333333333,103,0.5853715995827343
8,S8,3.0,1.7934782608695652,118.98644984887062,11,2,27,29,29.0,2.0,27.0,0.023640662,0.023640662,0.02135823268805081,0,0.43842364532019706,178,0.6992093385126608
9,S9,4.0,2.2065217391304346,91.0,10,0,4,4,4.0,0.0,4.0,0.00394011,0.00394011,0.00598214847820756,0,0.5,3,0.1369315395257761
10,S10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0015948962960900045,1,0.0,0,0.0
11,S11,3.0,2.0869565217391304,76.62629759228238,2,0,14,14,14.0,0.0,14.0,0.011820331,0.011820331,0.011797820878757734,0,0.31868131868131866,29,0.30364569560763466
12,S12,4.0,2.0760869565217392,99.61178237674496,2,0,12,12,12.0,0.0,12.0,0.010244287,0.010244287,0.010973069805761425,0,0.5606060606060606,37,0.35945633057899595
13,S13,4.0,2.0217391304347827,74.40235961587697,2,0,14,14,14.0,0.0,14.0,0.011820331,0.011820331,0.011773248382037022,0,0.3626373626373626,33,0.30448262793121333
14,S14,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0015948962960900045,2,0.0,0,0.0
15,S15,3.0,2.152173913043478,98.93305984278638,4,2,10,12,12.0,2.0,10.0,0.010244287,0.010244287,0.01140147071382416,0,0.3181818181818182,21,0.25215655261913844
16,S16,4.0,2.25,46.31406958785932,4,1,6,7,7.0,1.0,6.0,0.0063041765,0.0063041765,0.007017467084089274,0,0.2857142857142857,6,0.181523896351598
17,S17,4.0,2.130434782608696,9.75169172212717,4,2,8,10,10.0,2.0,8.0,0.008668243,0.008668243,0.008294184055864563,0,0.5555555555555556,25,0.28721015906463226
18,S18,4.0,2.282608695652174,6.885629951722948,3,0,6,6,6.0,0.0,6.0,0.005516154,0.005516154,0.0058818901581235775,0,0.6,9,0.1395680063948415
19,S19,4.0,2.467391304347826,11.772423731633873,3,1,8,9,9.0,1.0,8.0,0.00788022,0.00788022,0.00859763937413971,0,0.3611111111111111,13,0.09856985105131165
20,S20,4.0,2.2934782608695654,18.251294478646695,4,1,5,6,6.0,1.0,5.0,0.005516154,0.005516154,0.00601701446169357,0,0.6666666666666666,10,0.18283304882564275
21,S21,4.0,1.9130434782608696,99.12346050480767,3,4,17,21,21.0,4.0,17.0,0.017336486,0.017336486,0.01642173863961192,0,0.36666666666666664,77,0.49308647424748636
22,S22,3.0,2.0217391304347827,29.197871146070394,2,7,9,16,16.0,7.0,9.0,0.013396375,0.013396375,0.012318247335269037,0,0.3416666666666667,41,0.3839757937619395
23,S23,4.0,2.858695652173913,14.930146568304462,4,1,3,4,4.0,1.0,3.0,0.00394011,0.00394011,0.005115171034586342,0,0.0,0,0.03880157625131799
24,S24,4.0,2.902173913043478,0.0,2,0,1,1,1.0,0.0,1.0,0.0015760441,0.0015760441,0.0022774523597853865,0,0.0,0,0.026673605886444008
25,S25,4.0,2.1956521739130435,18.079618195560144,2,4,6,10,10.0,4.0,6.0,0.008668243,0.008668243,0.008595966310787975,0,0.24444444444444444,11,0.18463287826112199
26,S26,4.0,2.847826086956522,0.16666666666666666,2,1,1,2,2.0,1.0,1.0,0.0023640662,0.0023640662,0.0030543424238013437,0,0.0,0,0.02585897597970415
27,S27,5.0,3.391304347826087,0.0,8,0,1,1,1.0,0.0,1.0,0.0015760441,0.0015760441,0.0026974017491301757,0,0.0,0,0.004571161947962415
28,S28,4.0,2.782608695652174,14.159786111558512,3,1,3,4,4.0,1.0,3.0,0.00394011,0.00394011,0.005508117865916737,0,0.0,0,0.026213931616939544
29,S29,3.0,2.1630434782608696,9.075352752242598,11,3,7,10,10.0,3.0,7.0,0.008668243,0.008668243,0.008131519087960027,0,0.4,18,0.27775779348402474
30,S30,4.0,2.2717391304347827,3.998126450768425,2,3,5,8,8.0,3.0,5.0,0.0070921984,0.0070921984,0.006950813414064511,0,0.42857142857142855,12,0.20182731642707774
31,S31,4.0,1.9130434782608696,50.976035649530395,2,4,17,21,21.0,4.0,17.0,0.017336486,0.017336486,0.015940771159157353,0,0.40476190476190477,85,0.5158728832649466
32,S32,4.0,2.1847826086956523,7.762505780269472,4,3,6,9,9.0,3.0,6.0,0.00788022,0.00788022,0.007804423188967749,0,0.5555555555555556,20,0.24158923619254102
33,S33,4.0,2.4456521739130435,0.0,4,0,4,4,4.0,0.0,4.0,0.00394011,0.00394011,0.004206750967302713,0,1.0,6,0.15988112668262078
34,S34,4.0,2.4456521739130435,0.0,4,0,4,4,4.0,0.0,4.0,0.00394011,0.00394011,0.004206750967302713,0,1.0,6,0.15988112668262078
35,S35,3.0,1.9891304347826086,17.103821450342124,11,3,11,14,14.0,3.0,11.0,0.011820331,0.011820331,0.010743373759172736,0,0.43956043956043955,40,0.4376389201666454
