id,Label
1,vitamina
2,dhanya
3,ahara
4,anupata
5,anubhava
6,dhyana
7,prarambha
8,kama
9,loga
10,vyakti
11,ridha?
12,rakta
13,{ghataghatana}
14,paira
15,dudha
16,asamarthata
17,pachaka
18,haddi
19,avastha
20,phala
21,karya
22,upachara
23,dravya
24,chadara
25,bistara
26,kambala
27,upaya
28,matra
29,samaya
30,bhavana
31,kana
32,anusarana
33,lavana
34,pareshani
35,roga
36,{masalamasala}
37,teja?i
38,tantra
39,{danadana}
40,abhava
41,prakriya
42,kala
43,pida?a
44,saptaha
45,sadhana
46,bhojana
47,ghara
48,pani
49,{sisina}
50,sharira
51,antarala
52,dina
53,angura
54,rata
55,parinama
56,katuta
57,badha
58,avashoshana
59,chinta
60,shora
61,udasinata
62,ankha
63,pitta
64,ajavaina
65,apacha
66,achara
67,vidvesha
68,akramana
69,adhyaya
70,asthirata
71,krodha
72,sujana
73,parivartana
74,prayoga
75,avashyakata
76,apeksha
77,shauka
78,abhyasa
79,adata
80,snana
81,karana
82,sudhara
83,sima
84,pathari
85,sanyoga
86,paristhiti
87,unra
88,nipunata
89,varga
90,vishrama
91,bhranti
92,sahayata
93,prabhava
94,sankata
95,kathinai
96,ayu
97,utpada
98,utpadana
99,prayasa
100,mahamari
101,samasya
102,kantha
103,piliya
104,yakrita
105,nashta
106,vikara
107,kela
108,vyagrata
109,kitanashaka
110,mahattva
111,bhranti
112,gajara
113,gaisa
114,goli
115,ghanta
116,ghanta
117,gala
118,tvacha
119,kapa
120,chaya
121,chaya
122,shakkara
123,vahika
124,ada?u
125,mukti
126,jibha
127,paddhati
128,maleriya
129,tanava
130,vyayama
131,sabji
132,jvara
133,tapamana
134,krama
135,avadhi
136,dahi
137,dala
138,mastishka
139,tantrika
140,nidra
141,gaharai
142,avasada
143,anidra_roga
144,peya
145,taraha
146,prakriti
147,pravesha
148,rasa
149,vriddhi
150,rogi
151,bhukha
152,khana
153,nahim
154,madira
155,anta
156,mithai
157,mutra
158,sambandha
159,ka?pha?i
160,varsha
161,upavasa
162,sona
163,koshthabaddhata
164,shahada
165,satha
166,santara
167,seba
168,svasthya
169,michali
170,paryavarana
171,thakana
172,ganna
173,chukandara
174,chhida?kava
175,baghara
176,takanika
177,daurana
178,nashapati
179,durbalata
180,nibu
181,pachana
182,palaka
183,phalahara
184,shleshma
185,shabda
186,taiphaida
187,nimoniya
188,salada
189,parichayaka
190,jalana
191,bara
192,protina
193,poteshiyama
194,paraheja
195,sanyojaka
196,sevana
197,poshana
198,mamala
199,vrikka
200,niyama
201,pana
202,gunavatta
203,vishanu
204,gada?bada?i
205,srota
206,lavana
207,aunsa
208,khujalahata
209,pila
210,thosa
211,roka
212,anannasa
213,anidra
214,enima
215,rasa
216,raktachapa
217,raktalpata
218,dushana
219,lakshana
220,pravaha
221,ka?pha?i
222,kailshiyama
223,subaha
224,avarodha
225,rangata
226,tarapha?
227,{sosota}
228,triptophena
229,jinka
230,maignishiyama
231,paitarna
232,anuprayoga
233,tukada?a
234,linena
235,rangadravya
