Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,4.0,1.608695652173913,335.2510244086782,6,0,41,41,41.0,0.0,41.0,0.030412745,0.030412745,0.028200971683046763,0,0.28780487804878047,236,0.971276429079225
2,S2,5.0,2.532608695652174,0.0,6,1,2,3,3.0,1.0,2.0,0.0028964519,0.0028964519,0.003458136294492662,0,1.0,3,0.09469867951590653
3,S3,4.0,2.2065217391304346,116.07816117786106,8,0,9,9,9.0,0.0,9.0,0.0072411294,0.0072411294,0.009460682434562911,0,0.25,9,0.17599065508610717
4,S4,4.0,2.4456521739130435,0.2919691009609298,1,0,4,4,4.0,0.0,4.0,0.0036205647,0.0036205647,0.0041525665905511435,0,0.5,3,0.09772981060300075
5,S5,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0015948962960900049,1,0.0,0,0.0
6,S6,3.0,1.684782608695652,284.1151573889964,1,1,34,35,35.0,1.0,34.0,0.026068067,0.026068067,0.0246512962855109,0,0.3025210084033613,180,0.8389631951679675
7,S7,3.0,2.010869565217391,48.52297432784826,1,2,13,15,15.0,2.0,13.0,0.011585807,0.011585807,0.011770474021891108,0,0.34285714285714286,36,0.3102810945824294
8,S8,3.0,2.0543478260869565,24.23232709332408,1,2,11,13,13.0,2.0,11.0,0.010137581,0.010137581,0.010112635403466743,0,0.4358974358974359,34,0.3143730922167235
9,S9,4.0,2.1630434782608696,13.31664950252435,6,1,11,12,12.0,1.0,11.0,0.009413469,0.009413469,0.008791421045444631,0,0.22727272727272727,15,0.35806712403309887
10,S10,4.0,2.0,25.605283673979855,1,2,11,13,13.0,2.0,11.0,0.010137581,0.010137581,0.010021614249728769,0,0.47435897435897434,37,0.3495608230791214
11,S11,3.0,1.9021739130434783,94.87491282906853,8,3,20,23,23.0,3.0,20.0,0.01737871,0.01737871,0.016128503823029425,0,0.3241106719367589,82,0.5700834670468914
12,S12,4.0,2.3260869565217392,1.8362747474577972,1,0,5,5,5.0,0.0,5.0,0.0043446776,0.0043446776,0.004883748437415043,0,0.7,7,0.13474708607148195
13,S13,4.0,2.108695652173913,19.130132896022733,4,1,9,10,10.0,1.0,9.0,0.0079652425,0.0079652425,0.007979533885851427,0,0.4888888888888889,22,0.3438529326284587
14,S14,4.0,1.7608695652173914,263.48600926249793,6,3,27,30,30.0,3.0,27.0,0.022447502,0.022447502,0.021807059678060653,0,0.3793103448275862,165,0.7893925996117972
15,S15,4.0,2.9239130434782608,0.0,1,0,1,1,1.0,0.0,1.0,0.0014482259,0.0014482259,0.0023148540672786534,0,0.0,0,0.01722307064439894
16,S16,4.0,2.0,2.658301568812509,6,1,15,16,16.0,1.0,15.0,0.01230992,0.01230992,0.010918056534804434,0,0.725,87,0.5803504575220971
17,S17,4.0,1.7826086956521738,105.00721699843031,6,7,24,31,31.0,7.0,24.0,0.023171615,0.023171615,0.021078744790792706,0,0.443010752688172,206,0.8230854420165372
18,S18,5.0,2.3043478260869565,10.877848701780996,6,2,11,13,13.0,2.0,11.0,0.010137581,0.010137581,0.009638629801066735,0,0.47435897435897434,37,0.3328820067819001
19,S19,4.0,1.891304347826087,36.99617909565946,6,7,15,22,22.0,7.0,15.0,0.016654598,0.016654598,0.014935711848540173,0,0.3203463203463203,74,0.6154721920739633
20,S20,5.0,2.7282608695652173,0.3429639804639804,6,1,1,2,2.0,1.0,1.0,0.0021723388,0.0021723388,0.0031431196061968225,0,0.0,0,0.042082862962777426
