Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,anaja,9.0,4.283687943262412,141.16666666666669,0,3,4,7,7.0,3.0,4.0,0.008460237,0.008460237,0.009018912383044753,0,0.3333333333333333,2,0.15282518384144397
2,ahara,8.0,3.3333333333333335,2985.6925063564768,0,19,23,42,42.0,19.0,23.0,0.040609136,0.040609136,0.0485668345447538,0,0.011857707509881422,3,0.6191036213132529
3,anupata,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.354536967845166E-4,1,0.0,0,0.0
4,anubhuti,9.0,5.531914893617022,0.0,16,1,1,2,2.0,1.0,1.0,0.0033840947,0.0033840947,0.0026748063036988587,0,0.0,0,0.011316611915646544
5,manobhava,8.0,4.624113475177305,395.8107142857143,26,6,8,14,14.0,6.0,8.0,0.015228426,0.015228426,0.014162336530308423,0,0.03571428571428571,1,0.11648356298642529
6,prarambha,10.0,5.602836879432624,0.0,3,1,0,1,1.0,1.0,0.0,0.0033840947,0.0033840947,0.002564975434647082,0,0.0,0,0.031853984809674316
7,kama,6.0,3.049645390070922,4387.018246353538,2,18,24,42,42.0,18.0,24.0,0.04568528,0.04568528,0.058108203622240326,0,0.003076923076923077,1,0.6092095426583203
8,loga,9.0,4.780141843971631,140.25,3,0,3,3,3.0,0.0,3.0,0.0067681894,0.0067681894,0.006661093261569666,0,0.0,0,0.0538728881355551
9,shakti,8.0,4.01418439716312,140.0,11,0,2,2,2.0,0.0,2.0,0.005076142,0.005076142,0.005156327188688024,0,0.0,0,0.09019963689204429
10,mukha,9.0,5.0,0.0,11,1,1,2,2.0,1.0,1.0,0.0033840947,0.0033840947,0.002736175144855082,0,0.0,0,0.025445218535658745
11,rakta,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,9.354536967845166E-4,2,0.0,0,0.0
