Sentence , Sentance ,id, Relations Weight
S1 , S6 ,1,1
S1 , S39 ,2,1
S1 , S43 ,3,1
S1 , S48 ,4,2
S1 , S49 ,5,4
S1 , S50 ,6,1
S1 , S85 ,7,3
S2 , S47 ,8,2
S3 , S13 ,9,1
S3 , S28 ,10,1
S3 , S31 ,11,1
S3 , S51 ,12,1
S3 , S59 ,13,1
S3 , S66 ,14,1
S3 , S84 ,15,1
S3 , S85 ,16,1
S3 , S86 ,17,1
S3 , S97 ,18,1
S4 , S11 ,19,4
S4 , S17 ,20,3
S4 , S19 ,21,2
S4 , S21 ,22,2
S4 , S22 ,23,2
S4 , S23 ,24,1
S4 , S24 ,25,1
S4 , S25 ,26,2
S4 , S26 ,27,2
S4 , S30 ,28,4
S4 , S31 ,29,1
S4 , S36 ,30,2
S4 , S46 ,31,2
S4 , S63 ,32,4
S4 , S64 ,33,2
S4 , S66 ,34,2
S4 , S70 ,35,1
S4 , S72 ,36,2
S4 , S73 ,37,1
S4 , S74 ,38,2
S4 , S80 ,39,1
S4 , S81 ,40,1
S4 , S86 ,41,1
S4 , S87 ,42,1
S4 , S90 ,43,2
S4 , S96 ,44,1
S4 , S97 ,45,2
S4 , S98 ,46,1
S5 , S25 ,47,2
S5 , S26 ,48,1
S5 , S30 ,49,1
S5 , S31 ,50,2
S5 , S51 ,51,2
S5 , S59 ,52,2
S5 , S84 ,53,2
S5 , S86 ,54,2
S5 , S90 ,55,1
S6 , S11 ,56,4
S6 , S12 ,57,1
S6 , S17 ,58,2
S6 , S18 ,59,1
S6 , S19 ,60,2
S6 , S21 ,61,2
S6 , S22 ,62,2
S6 , S30 ,63,1
S6 , S36 ,64,2
S6 , S43 ,65,1
S6 , S48 ,66,1
S6 , S51 ,67,1
S6 , S62 ,68,1
S6 , S63 ,69,4
S6 , S64 ,70,1
S6 , S66 ,71,2
S6 , S74 ,72,2
S7 , S13 ,73,1
S8 , S13 ,74,3
S8 , S28 ,75,1
S8 , S39 ,76,2
S8 , S43 ,77,2
S8 , S66 ,78,1
S8 , S97 ,79,1
S9 , S31 ,80,1
S9 , S39 ,81,1
S9 , S43 ,82,1
S9 , S51 ,83,1
S9 , S59 ,84,1
S9 , S84 ,85,1
S9 , S86 ,86,1
S10 , S13 ,87,1
S10 , S28 ,88,1
S10 , S39 ,89,1
S10 , S43 ,90,1
S10 , S66 ,91,1
S10 , S97 ,92,1
S11 , S19 ,93,4
S11 , S29 ,94,4
S11 , S39 ,95,1
S11 , S41 ,96,4
S11 , S43 ,97,5
S11 , S51 ,98,1
S11 , S52 ,99,1
S11 , S62 ,100,4
S11 , S78 ,101,1
S12 , S39 ,102,1
S12 , S43 ,103,1
S12 , S75 ,104,1
S12 , S78 ,105,1
S12 , S79 ,106,1
S12 , S81 ,107,1
S12 , S87 ,108,1
S12 , S94 ,109,1
S12 , S95 ,110,1
S13 , S25 ,111,2
S13 , S26 ,112,1
S13 , S30 ,113,1
S13 , S75 ,114,1
S13 , S78 ,115,1
S13 , S79 ,116,1
S13 , S81 ,117,1
S13 , S85 ,118,2
S13 , S94 ,119,1
S13 , S95 ,120,1
S14 , S23 ,121,1
S14 , S24 ,122,3
S14 , S27 ,123,1
S14 , S31 ,124,1
S14 , S39 ,125,1
S14 , S40 ,126,1
S14 , S43 ,127,1
S14 , S47 ,128,1
S14 , S51 ,129,2
S14 , S59 ,130,2
S14 , S65 ,131,2
S14 , S71 ,132,1
S14 , S75 ,133,1
S14 , S78 ,134,1
S14 , S83 ,135,3
S14 , S84 ,136,1
S14 , S85 ,137,1
S14 , S86 ,138,1
S14 , S89 ,139,1
S14 , S91 ,140,1
S14 , S94 ,141,1
S14 , S96 ,142,1
S14 , S97 ,143,1
S15 , S35 ,144,1
S15 , S37 ,145,2
S15 , S76 ,146,1
S15 , S77 ,147,1
S15 , S78 ,148,1
S15 , S79 ,149,2
S15 , S80 ,150,1
S15 , S85 ,151,1
S16 , S23 ,152,1
S16 , S24 ,153,2
S16 , S31 ,154,1
S16 , S39 ,155,1
S16 , S40 ,156,1
S16 , S43 ,157,1
S16 , S47 ,158,1
S16 , S51 ,159,1
S16 , S59 ,160,1
S16 , S84 ,161,1
S16 , S86 ,162,1
S17 , S19 ,163,2
S17 , S29 ,164,2
S17 , S35 ,165,1
S17 , S37 ,166,2
S17 , S41 ,167,2
S17 , S43 ,168,2
S17 , S44 ,169,1
S17 , S62 ,170,2
S17 , S76 ,171,1
S17 , S77 ,172,1
S17 , S78 ,173,1
S17 , S79 ,174,2
S17 , S80 ,175,1
S17 , S85 ,176,1
S18 , S23 ,177,1
S18 , S24 ,178,2
S18 , S31 ,179,1
S18 , S39 ,180,1
S18 , S40 ,181,1
S18 , S43 ,182,1
S18 , S47 ,183,1
S18 , S51 ,184,1
S18 , S55 ,185,1
S18 , S59 ,186,1
S18 , S84 ,187,1
S18 , S86 ,188,1
S19 , S21 ,189,2
S19 , S22 ,190,2
S19 , S29 ,191,2
S19 , S36 ,192,2
S19 , S41 ,193,2
S19 , S43 ,194,2
S19 , S44 ,195,2
S19 , S46 ,196,1
S19 , S52 ,197,4
S19 , S62 ,198,2
S19 , S63 ,199,4
S19 , S66 ,200,2
S19 , S74 ,201,2
S19 , S75 ,202,2
S19 , S76 ,203,2
S19 , S77 ,204,2
S19 , S78 ,205,3
S19 , S79 ,206,5
S19 , S80 ,207,2
S19 , S81 ,208,1
S19 , S85 ,209,1
S19 , S94 ,210,1
S19 , S95 ,211,1
S20 , S21 ,212,1
S20 , S24 ,213,1
S20 , S26 ,214,1
S20 , S51 ,215,1
S20 , S53 ,216,1
S20 , S54 ,217,1
S20 , S59 ,218,1
S20 , S68 ,219,1
S20 , S75 ,220,1
S20 , S85 ,221,1
S20 , S94 ,222,1
S21 , S29 ,223,2
S21 , S30 ,224,1
S21 , S35 ,225,1
S21 , S37 ,226,2
S21 , S41 ,227,2
S21 , S43 ,228,3
S21 , S47 ,229,1
S21 , S48 ,230,1
S21 , S51 ,231,1
S21 , S59 ,232,1
S21 , S62 ,233,3
S21 , S64 ,234,1
S21 , S68 ,235,2
S21 , S76 ,236,1
S21 , S77 ,237,1
S21 , S78 ,238,1
S21 , S79 ,239,2
S21 , S80 ,240,1
S21 , S85 ,241,1
S22 , S29 ,242,2
S22 , S41 ,243,2
S22 , S43 ,244,2
S22 , S47 ,245,1
S22 , S59 ,246,1
S22 , S62 ,247,2
S22 , S68 ,248,2
S22 , S85 ,249,3
S23 , S25 ,250,4
S23 , S26 ,251,4
S23 , S28 ,252,1
S23 , S30 ,253,2
S23 , S33 ,254,1
S23 , S42 ,255,1
S23 , S44 ,256,1
S23 , S47 ,257,1
S23 , S58 ,258,1
S23 , S66 ,259,1
S23 , S73 ,260,1
S23 , S86 ,261,2
S23 , S92 ,262,1
S23 , S97 ,263,1
S23 , S98 ,264,1
S24 , S25 ,265,2
S24 , S26 ,266,4
S24 , S33 ,267,2
S24 , S35 ,268,1
S24 , S37 ,269,2
S24 , S42 ,270,2
S24 , S44 ,271,1
S24 , S47 ,272,2
S24 , S52 ,273,1
S24 , S58 ,274,2
S24 , S73 ,275,2
S24 , S76 ,276,1
S24 , S77 ,277,1
S24 , S78 ,278,1
S24 , S79 ,279,2
S24 , S80 ,280,1
S24 , S86 ,281,4
S24 , S92 ,282,2
S24 , S98 ,283,2
S25 , S31 ,284,2
S25 , S51 ,285,2
S25 , S59 ,286,2
S25 , S84 ,287,2
S25 , S86 ,288,2
S25 , S90 ,289,1
S26 , S28 ,290,1
S26 , S30 ,291,1
S26 , S31 ,292,3
S26 , S35 ,293,2
S26 , S37 ,294,4
S26 , S39 ,295,2
S26 , S40 ,296,2
S26 , S43 ,297,2
S26 , S47 ,298,3
S26 , S51 ,299,3
S26 , S56 ,300,1
S26 , S59 ,301,3
S26 , S63 ,302,1
S26 , S64 ,303,1
S26 , S76 ,304,2
