Sentence , Sentance ,id, Relations Weight
S1 , S3 ,1,1
S1 , S6 ,2,1
S1 , S10 ,3,2
S1 , S11 ,4,1
S1 , S12 ,5,1
S1 , S13 ,6,1
S1 , S14 ,7,1
S1 , S15 ,8,2
S1 , S17 ,9,2
S1 , S18 ,10,1
S1 , S19 ,11,1
S1 , S22 ,12,1
S1 , S32 ,13,1
S1 , S41 ,14,1
S1 , S42 ,15,2
S1 , S43 ,16,1
S1 , S44 ,17,3
S1 , S45 ,18,1
S1 , S46 ,19,1
S1 , S47 ,20,2
S1 , S48 ,21,1
S1 , S51 ,22,1
S1 , S57 ,23,2
S1 , S60 ,24,1
S1 , S63 ,25,1
S1 , S64 ,26,1
S1 , S70 ,27,1
S1 , S74 ,28,1
S1 , S76 ,29,1
S1 , S82 ,30,1
S1 , S84 ,31,1
S1 , S86 ,32,1
S1 , S87 ,33,2
S1 , S90 ,34,1
S1 , S91 ,35,1
S1 , S94 ,36,1
S1 , S95 ,37,2
S1 , S98 ,38,1
S2 , S43 ,39,1
S2 , S46 ,40,1
S2 , S51 ,41,1
S2 , S98 ,42,3
S3 , S15 ,43,1
S3 , S23 ,44,1
S3 , S28 ,45,1
S3 , S34 ,46,2
S3 , S41 ,47,1
S3 , S45 ,48,1
S3 , S53 ,49,3
S3 , S56 ,50,1
S3 , S65 ,51,1
S3 , S68 ,52,1
S3 , S70 ,53,1
S3 , S76 ,54,1
S3 , S83 ,55,1
S3 , S97 ,56,1
S3 , S98 ,57,1
S4 , S98 ,58,1
S5 , S43 ,59,1
S5 , S51 ,60,1
S6 , S9 ,61,1
S6 , S10 ,62,2
S6 , S16 ,63,1
S6 , S21 ,64,1
S6 , S55 ,65,1
S6 , S57 ,66,1
S6 , S76 ,67,2
S6 , S78 ,68,1
S7 , S16 ,69,1
S7 , S55 ,70,1
S7 , S57 ,71,1
S7 , S76 ,72,2
S7 , S78 ,73,1
S7 , S98 ,74,1
S8 , S10 ,75,1
S9 , S10 ,76,5
S9 , S11 ,77,1
S9 , S14 ,78,1
S9 , S17 ,79,1
S9 , S22 ,80,1
S9 , S41 ,81,1
S9 , S42 ,82,2
S9 , S43 ,83,1
S9 , S44 ,84,3
S9 , S45 ,85,1
S9 , S46 ,86,1
S9 , S47 ,87,2
S9 , S48 ,88,1
S9 , S51 ,89,1
S9 , S57 ,90,2
S9 , S60 ,91,1
S9 , S63 ,92,1
S9 , S64 ,93,1
S9 , S70 ,94,1
S9 , S74 ,95,1
S9 , S76 ,96,1
S9 , S82 ,97,1
S9 , S84 ,98,1
S9 , S86 ,99,1
S9 , S87 ,100,2
S9 , S90 ,101,1
S9 , S91 ,102,1
S9 , S94 ,103,1
S9 , S95 ,104,2
S10 , S11 ,105,2
S10 , S14 ,106,3
S10 , S16 ,107,1
S10 , S17 ,108,2
S10 , S20 ,109,1
S10 , S21 ,110,1
S10 , S22 ,111,2
S10 , S24 ,112,1
S10 , S25 ,113,1
S10 , S37 ,114,1
S10 , S41 ,115,3
S10 , S42 ,116,4
S10 , S43 ,117,3
S10 , S44 ,118,6
S10 , S45 ,119,2
S10 , S46 ,120,2
S10 , S47 ,121,4
S10 , S48 ,122,2
S10 , S51 ,123,3
S10 , S57 ,124,4
S10 , S60 ,125,3
S10 , S61 ,126,1
S10 , S63 ,127,2
S10 , S64 ,128,2
S10 , S70 ,129,3
S10 , S74 ,130,2
S10 , S76 ,131,2
S10 , S82 ,132,2
S10 , S84 ,133,2
S10 , S86 ,134,3
S10 , S87 ,135,4
S10 , S90 ,136,2
S10 , S91 ,137,2
S10 , S94 ,138,2
S10 , S95 ,139,4
S11 , S21 ,140,1
S11 , S36 ,141,1
S11 , S60 ,142,1
S11 , S62 ,143,1
S11 , S63 ,144,1
S12 , S20 ,145,1
S12 , S82 ,146,1
S13 , S82 ,147,1
S14 , S21 ,148,1
S15 , S82 ,149,2
S16 , S43 ,150,1
S16 , S51 ,151,1
S16 , S76 ,152,1
S17 , S21 ,153,1
S17 , S82 ,154,1
S18 , S43 ,155,2
S18 , S51 ,156,2
S18 , S82 ,157,1
S19 , S26 ,158,1
S19 , S43 ,159,1
S19 , S46 ,160,2
S19 , S47 ,161,2
S19 , S51 ,162,1
S19 , S81 ,163,2
S19 , S82 ,164,3
S20 , S33 ,165,1
S20 , S34 ,166,1
S20 , S35 ,167,1
S20 , S43 ,168,1
S20 , S45 ,169,1
S20 , S51 ,170,1
S20 , S70 ,171,1
S21 , S22 ,172,1
S21 , S41 ,173,1
S21 , S42 ,174,2
S21 , S43 ,175,1
S21 , S44 ,176,3
S21 , S45 ,177,1
S21 , S46 ,178,1
S21 , S47 ,179,2
S21 , S48 ,180,1
S21 , S51 ,181,1
S21 , S57 ,182,2
S21 , S60 ,183,1
S21 , S63 ,184,1
S21 , S64 ,185,1
S21 , S70 ,186,1
S21 , S74 ,187,1
S21 , S76 ,188,1
S21 , S82 ,189,1
S21 , S84 ,190,1
S21 , S86 ,191,1
S21 , S87 ,192,2
S21 , S90 ,193,1
S21 , S91 ,194,1
S21 , S94 ,195,1
S21 , S95 ,196,2
S23 , S25 ,197,1
S23 , S34 ,198,2
S23 , S53 ,199,2
S23 , S63 ,200,1
S23 , S79 ,201,1
S24 , S43 ,202,1
S24 , S51 ,203,1
S25 , S28 ,204,1
S25 , S34 ,205,2
S25 , S41 ,206,1
S25 , S45 ,207,1
S25 , S53 ,208,3
S25 , S56 ,209,1
S25 , S65 ,210,1
S25 , S70 ,211,1
S25 , S76 ,212,1
S25 , S83 ,213,1
S25 , S97 ,214,1
S27 , S48 ,215,1
S27 , S51 ,216,1
S27 , S76 ,217,1
S27 , S87 ,218,1
S27 , S88 ,219,1
S28 , S74 ,220,1
S30 , S43 ,221,1
S30 , S51 ,222,1
S31 , S39 ,223,1
S31 , S43 ,224,1
S31 , S51 ,225,1
S31 , S63 ,226,1
S32 , S43 ,227,1
S32 , S51 ,228,1
S32 , S82 ,229,1
S33 , S43 ,230,1
S33 , S51 ,231,1
S34 , S43 ,232,1
S34 , S51 ,233,1
S35 , S43 ,234,1
S35 , S51 ,235,1
S37 , S43 ,236,1
S37 , S48 ,237,1
S37 , S51 ,238,2
S37 , S76 ,239,1
S37 , S87 ,240,1
S37 , S88 ,241,1
S38 , S43 ,242,1
S38 , S51 ,243,1
S39 , S51 ,244,1
S39 , S63 ,245,1
S42 , S55 ,246,1
S42 , S57 ,247,1
S42 , S76 ,248,2
S42 , S78 ,249,1
S43 , S44 ,250,2
S43 , S46 ,251,2
S43 , S47 ,252,3
S43 , S48 ,253,1
S43 , S51 ,254,1
S43 , S53 ,255,1
S43 , S56 ,256,1
S43 , S58 ,257,1
S43 , S61 ,258,1
S43 , S64 ,259,2
S43 , S68 ,260,1
S43 , S70 ,261,1
S43 , S75 ,262,1
S43 , S81 ,263,1
S43 , S82 ,264,1
S43 , S85 ,265,1
S43 , S86 ,266,1
S43 , S92 ,267,1
S43 , S93 ,268,1
S43 , S96 ,269,1
S43 , S97 ,270,1
S43 , S98 ,271,1
S45 , S63 ,272,1
S46 , S51 ,273,1
S46 , S70 ,274,1
S47 , S51 ,275,2
S47 , S85 ,276,1
S47 , S93 ,277,1
S48 , S51 ,278,2
S48 , S63 ,279,1
S48 , S76 ,280,1
S48 , S80 ,281,1
S48 , S87 ,282,1
S49 , S85 ,283,1
S49 , S93 ,284,1
S51 , S53 ,285,1
S51 , S56 ,286,1
S51 , S58 ,287,1
S51 , S61 ,288,1
S51 , S63 ,289,1
S51 , S64 ,290,2
S51 , S68 ,291,1
S51 , S70 ,292,1
S51 , S75 ,293,1
S51 , S76 ,294,1
S51 , S81 ,295,2
S51 , S82 ,296,2
S51 , S85 ,297,1
S51 , S86 ,298,1
S51 , S87 ,299,1
S51 , S88 ,300,1
S51 , S92 ,301,1
S51 , S93 ,302,1
S51 , S96 ,303,1
S51 , S97 ,304,1
S51 , S98 ,305,1
S52 , S78 ,306,1
S52 , S81 ,307,1
S52 , S82 ,308,1
S54 , S81 ,309,1
S54 , S82 ,310,1
S55 , S74 ,311,1
S55 , S78 ,312,2
S56 , S74 ,313,1
S56 , S79 ,314,1
S57 , S74 ,315,1
S57 , S78 ,316,2
S57 , S81 ,317,1
S57 , S82 ,318,1
S58 , S81 ,319,1
S58 , S82 ,320,1
S60 , S81 ,321,1
S60 , S82 ,322,1
S61 , S66 ,323,1
S61 , S76 ,324,2
S61 , S88 ,325,1
S61 , S89 ,326,1
S62 , S66 ,327,1
S62 , S76 ,328,2
S62 , S88 ,329,1
S62 , S89 ,330,1
S65 , S79 ,331,1
S66 , S71 ,332,2
S66 , S86 ,333,1
S70 , S76 ,334,2
S70 , S78 ,335,1
S71 , S76 ,336,3
S71 , S88 ,337,2
S71 , S89 ,338,2
S72 , S81 ,339,1
S72 , S82 ,340,1
S74 , S78 ,341,1
S74 , S98 ,342,1
S75 , S81 ,343,1
S75 , S82 ,344,1
S76 , S79 ,345,1
S76 , S80 ,346,1
S76 , S86 ,347,2
S76 , S88 ,348,1
S76 , S89 ,349,1
S76 , S91 ,350,1
S76 , S95 ,351,1
S78 , S98 ,352,2
S79 , S83 ,353,1
S79 , S97 ,354,1
S82 , S98 ,355,1
S86 , S88 ,356,1
S86 , S89 ,357,1
