Sentence , Sentance ,id, Relations Weight
S15 , S25 ,328,1
S15 , S30 ,329,2
S15 , S31 ,330,3
S15 , S34 ,331,1
S15 , S37 ,332,4
S15 , S38 ,333,1
S15 , S40 ,334,1
S15 , S41 ,335,2
S15 , S44 ,336,1
S15 , S45 ,337,3
S15 , S49 ,338,1
S15 , S51 ,339,2
S15 , S56 ,340,2
S15 , S57 ,341,2
S15 , S60 ,342,1
S15 , S63 ,343,1
S15 , S64 ,344,1
S15 , S66 ,345,1
S15 , S69 ,346,1
S15 , S73 ,347,2
S15 , S75 ,348,1
S15 , S77 ,349,1
S15 , S84 ,350,1
S15 , S86 ,351,2
S15 , S87 ,352,2
S15 , S89 ,353,1
S15 , S92 ,354,1
S16 , S24 ,355,1
S16 , S25 ,356,1
S16 , S37 ,357,2
S16 , S38 ,358,2
S16 , S44 ,359,1
S16 , S45 ,360,1
S16 , S49 ,361,2
S16 , S51 ,362,2
S16 , S54 ,363,1
S16 , S57 ,364,1
S16 , S85 ,365,1
S16 , S88 ,366,1
S16 , S89 ,367,1
S16 , S91 ,368,2
S16 , S97 ,369,1
S17 , S18 ,370,1
S17 , S19 ,371,1
S17 , S75 ,372,1
S17 , S84 ,373,1
S17 , S87 ,374,1
S17 , S92 ,375,1
S18 , S56 ,376,2
S18 , S67 ,377,2
S19 , S21 ,378,1
S20 , S36 ,379,1
S20 , S37 ,380,1
S20 , S40 ,381,1
S20 , S49 ,382,2
S20 , S51 ,383,2
S20 , S52 ,384,1
S20 , S56 ,385,2
S20 , S59 ,386,1
S20 , S74 ,387,1
S20 , S91 ,388,2
S21 , S25 ,389,1
S21 , S37 ,390,2
S21 , S39 ,391,1
S21 , S40 ,392,1
S21 , S52 ,393,1
S21 , S54 ,394,1
S21 , S56 ,395,1
S21 , S59 ,396,1
S21 , S88 ,397,1
S22 , S57 ,398,1
S23 , S37 ,399,1
S23 , S56 ,400,1
S24 , S25 ,401,1
S24 , S29 ,402,1
S24 , S33 ,403,1
S24 , S35 ,404,1
S24 , S37 ,405,2
S24 , S38 ,406,2
S24 , S44 ,407,1
S24 , S45 ,408,1
S24 , S46 ,409,2
S24 , S49 ,410,2
S24 , S50 ,411,2
S24 , S51 ,412,2
S24 , S54 ,413,1
S24 , S56 ,414,1
S24 , S57 ,415,2
S24 , S58 ,416,1
S24 , S65 ,417,2
S24 , S85 ,418,1
S24 , S88 ,419,1
S24 , S89 ,420,1
S24 , S90 ,421,1
S24 , S91 ,422,2
S24 , S92 ,423,1
S24 , S97 ,424,1
S25 , S30 ,425,2
S25 , S31 ,426,3
S25 , S33 ,427,1
S25 , S34 ,428,1
S25 , S37 ,429,4
S25 , S38 ,430,1
S25 , S40 ,431,1
S25 , S41 ,432,2
S25 , S44 ,433,1
S25 , S45 ,434,3
S25 , S49 ,435,1
S25 , S51 ,436,2
S25 , S56 ,437,2
S25 , S57 ,438,2
S25 , S60 ,439,1
S25 , S63 ,440,1
S25 , S64 ,441,1
S25 , S66 ,442,1
S25 , S69 ,443,1
S25 , S73 ,444,2
S25 , S75 ,445,1
S25 , S77 ,446,1
S25 , S84 ,447,1
S25 , S86 ,448,2
S25 , S87 ,449,2
S25 , S89 ,450,1
S25 , S92 ,451,1
S26 , S57 ,452,1
S27 , S75 ,453,2
S28 , S40 ,454,1
S28 , S48 ,455,2
S28 , S49 ,456,4
S28 , S50 ,457,1
S28 , S51 ,458,3
S28 , S52 ,459,1
S28 , S56 ,460,1
S28 , S59 ,461,1
S28 , S65 ,462,1
S28 , S75 ,463,2
S28 , S84 ,464,1
S28 , S91 ,465,3
S29 , S30 ,466,2
S29 , S31 ,467,1
S29 , S39 ,468,1
S29 , S48 ,469,2
S29 , S49 ,470,1
S29 , S56 ,471,1
S29 , S57 ,472,2
S29 , S60 ,473,1
S29 , S64 ,474,1
S29 , S83 ,475,1
S29 , S84 ,476,1
S29 , S94 ,477,1
S29 , S95 ,478,1
S30 , S37 ,479,4
S30 , S40 ,480,1
S30 , S43 ,481,1
S30 , S45 ,482,2
S30 , S46 ,483,2
S30 , S49 ,484,1
S30 , S51 ,485,1
S30 , S52 ,486,1
S30 , S54 ,487,2
S30 , S56 ,488,3
S30 , S57 ,489,1
S30 , S58 ,490,2
S30 , S59 ,491,1
S30 , S72 ,492,2
S30 , S88 ,493,2
S30 , S91 ,494,1
S30 , S92 ,495,1
S30 , S97 ,496,2
S31 , S32 ,497,2
S31 , S37 ,498,4
S31 , S40 ,499,1
S31 , S44 ,500,1
S31 , S45 ,501,2
S31 , S46 ,502,1
S31 , S49 ,503,1
S31 , S52 ,504,1
S31 , S54 ,505,2
S31 , S56 ,506,2
S31 , S57 ,507,1
S31 , S58 ,508,1
S31 , S59 ,509,1
S31 , S60 ,510,1
S31 , S79 ,511,1
S31 , S84 ,512,1
S31 , S87 ,513,1
S31 , S88 ,514,2
S32 , S35 ,515,2
S32 , S37 ,516,4
S32 , S43 ,517,1
S32 , S45 ,518,4
S32 , S54 ,519,2
S32 , S56 ,520,2
S32 , S57 ,521,2
S32 , S60 ,522,3
S32 , S64 ,523,2
S32 , S68 ,524,1
S32 , S70 ,525,1
S32 , S73 ,526,1
S32 , S88 ,527,2
S32 , S89 ,528,1
S32 , S91 ,529,2
S33 , S34 ,530,1
S33 , S45 ,531,1
S33 , S49 ,532,3
S33 , S51 ,533,2
S33 , S57 ,534,3
S33 , S63 ,535,2
S33 , S91 ,536,2
S33 , S93 ,537,1
S33 , S94 ,538,1
S34 , S37 ,539,2
S34 , S54 ,540,1
S34 , S88 ,541,1
S35 , S40 ,542,1
S35 , S48 ,543,2
S35 , S49 ,544,2
S35 , S51 ,545,1
S35 , S52 ,546,1
S35 , S56 ,547,1
S35 , S59 ,548,1
S35 , S84 ,549,1
S35 , S91 ,550,1
S35 , S94 ,551,1
S35 , S95 ,552,1
S36 , S39 ,553,1
S36 , S40 ,554,3
S36 , S52 ,555,3
S36 , S56 ,556,3
S36 , S59 ,557,3
S37 , S38 ,558,2
S37 , S40 ,559,2
S37 , S41 ,560,4
S37 , S44 ,561,2
S37 , S45 ,562,6
S37 , S46 ,563,1
S37 , S48 ,564,2
S37 , S49 ,565,3
S37 , S51 ,566,6
S37 , S54 ,567,3
S37 , S56 ,568,5
S37 , S57 ,569,4
S37 , S58 ,570,1
S37 , S60 ,571,2
S37 , S63 ,572,2
S37 , S64 ,573,2
S37 , S66 ,574,2
S37 , S68 ,575,2
S37 , S69 ,576,2
S37 , S71 ,577,2
S37 , S73 ,578,4
S37 , S75 ,579,2
S37 , S77 ,580,2
S37 , S84 ,581,3
S37 , S86 ,582,4
S37 , S87 ,583,4
S37 , S88 ,584,3
S37 , S89 ,585,2
S37 , S92 ,586,2
S37 , S94 ,587,1
S37 , S95 ,588,1
S38 , S44 ,589,3
S38 , S45 ,590,1
S38 , S54 ,591,1
S38 , S57 ,592,2
S38 , S63 ,593,2
S38 , S66 ,594,2
S38 , S73 ,595,2
S38 , S77 ,596,2
S38 , S85 ,597,1
S38 , S87 ,598,2
S38 , S88 ,599,1
S38 , S89 ,600,1
S38 , S97 ,601,1
S39 , S40 ,602,1
S39 , S46 ,603,1
S39 , S49 ,604,1
S39 , S51 ,605,2
S39 , S52 ,606,1
S39 , S56 ,607,2
S39 , S58 ,608,1
S39 , S59 ,609,1
S39 , S91 ,610,1
S40 , S44 ,611,1
S40 , S47 ,612,3
S40 , S48 ,613,1
S40 , S51 ,614,2
S40 , S52 ,615,2
S40 , S53 ,616,1
S40 , S54 ,617,3
S40 , S57 ,618,1
S40 , S59 ,619,2
S40 , S60 ,620,1
S40 , S61 ,621,1
S40 , S62 ,622,1
S40 , S63 ,623,2
S40 , S64 ,624,2
S40 , S68 ,625,2
S40 , S70 ,626,1
S40 , S71 ,627,1
S40 , S72 ,628,1
S40 , S73 ,629,2
S40 , S78 ,630,1
S40 , S88 ,631,1
S40 , S93 ,632,1
S41 , S54 ,633,2
S41 , S88 ,634,2
S42 , S67 ,635,2
S43 , S46 ,636,1
S43 , S49 ,637,2
S43 , S51 ,638,2
S43 , S56 ,639,1
S43 , S58 ,640,1
S43 , S91 ,641,2
S44 , S45 ,642,3
S44 , S52 ,643,1
S44 , S54 ,644,1
S44 , S56 ,645,1
S44 , S57 ,646,1
S44 , S59 ,647,1
S44 , S63 ,648,1
S44 , S66 ,649,1
S44 , S73 ,650,1
S44 , S77 ,651,1
S44 , S85 ,652,1
S44 , S87 ,653,1
S44 , S88 ,654,1
S44 , S89 ,655,1
S44 , S97 ,656,1
S45 , S48 ,657,2
S45 , S49 ,658,1
S45 , S54 ,659,3
S45 , S57 ,660,2
S45 , S59 ,661,2
S45 , S63 ,662,1
S45 , S66 ,663,1
S45 , S73 ,664,1
S45 , S74 ,665,2
S45 , S77 ,666,1
S45 , S79 ,667,2
S45 , S84 ,668,1
S45 , S87 ,669,1
S45 , S88 ,670,3
S45 , S94 ,671,1
S45 , S95 ,672,1
S46 , S49 ,673,1
S46 , S51 ,674,1
S46 , S91 ,675,1
S47 , S52 ,676,3
S47 , S56 ,677,3
S47 , S57 ,678,1
S47 , S59 ,679,3
S47 , S71 ,680,1
S47 , S72 ,681,1
S48 , S49 ,682,2
S48 , S51 ,683,8
S48 , S52 ,684,1
S48 , S53 ,685,2
S48 , S54 ,686,2
S48 , S56 ,687,3
S48 , S57 ,688,4
S48 , S58 ,689,2
S48 , S59 ,690,3
S48 , S60 ,691,2
S48 , S64 ,692,2
S48 , S68 ,693,4
S48 , S70 ,694,2
S48 , S71 ,695,2
S48 , S72 ,696,2
S48 , S73 ,697,2
S48 , S91 ,698,2
S48 , S94 ,699,4
S48 , S95 ,700,2
S48 , S97 ,701,2
S49 , S50 ,702,1
S49 , S51 ,703,4
S49 , S52 ,704,1
S49 , S53 ,705,4
S49 , S54 ,706,3
S49 , S56 ,707,4
S49 , S57 ,708,5
S49 , S58 ,709,4
S49 , S59 ,710,1
S49 , S60 ,711,2
S49 , S61 ,712,1
S49 , S64 ,713,1
S49 , S65 ,714,2
S49 , S68 ,715,2
S49 , S70 ,716,1
S49 , S71 ,717,1
S49 , S72 ,718,2
S49 , S73 ,719,1
S49 , S75 ,720,1
S49 , S76 ,721,1
S49 , S83 ,722,1
S49 , S84 ,723,2
S49 , S86 ,724,2
S49 , S87 ,725,1
S49 , S88 ,726,2
S49 , S89 ,727,2
S49 , S90 ,728,2
S49 , S91 ,729,2
S49 , S92 ,730,2
S49 , S94 ,731,3
S49 , S95 ,732,1
S49 , S97 ,733,3
S51 , S52 ,734,3
S51 , S53 ,735,3
S51 , S54 ,736,2
S51 , S56 ,737,6
S51 , S57 ,738,3
S51 , S58 ,739,3
S51 , S59 ,740,2
S51 , S60 ,741,1
S51 , S61 ,742,1
S51 , S65 ,743,2
S51 , S72 ,744,2
S51 , S75 ,745,1
S51 , S76 ,746,1
S51 , S83 ,747,1
S51 , S84 ,748,2
S51 , S86 ,749,2
S51 , S87 ,750,1
S51 , S88 ,751,2
S51 , S89 ,752,2
S51 , S90 ,753,2
S51 , S91 ,754,1
S51 , S92 ,755,2
S51 , S94 ,756,1
S51 , S97 ,757,3
S52 , S56 ,758,3
S52 , S59 ,759,4
S52 , S61 ,760,1
S52 , S63 ,761,1
S52 , S64 ,762,1
S52 , S68 ,763,2
S52 , S70 ,764,1
S52 , S73 ,765,2
S52 , S91 ,766,1
S52 , S93 ,767,1
S53 , S56 ,768,1
S53 , S59 ,769,1
S53 , S91 ,770,2
S54 , S56 ,771,2
S54 , S57 ,772,3
S54 , S60 ,773,3
S54 , S63 ,774,1
S54 , S64 ,775,3
S54 , S66 ,776,1
S54 , S69 ,777,1
S54 , S71 ,778,1
S54 , S73 ,779,2
S54 , S75 ,780,1
S54 , S77 ,781,1
S54 , S84 ,782,1
S54 , S86 ,783,2
S54 , S87 ,784,2
S54 , S89 ,785,1
S54 , S91 ,786,1
S54 , S92 ,787,1
S56 , S57 ,788,3
S56 , S58 ,789,3
S56 , S59 ,790,4
S56 , S61 ,791,3
S56 , S62 ,792,1
S56 , S63 ,793,2
S56 , S64 ,794,1
S56 , S68 ,795,5
S56 , S70 ,796,1
S56 , S71 ,797,1
S56 , S72 ,798,2
S56 , S73 ,799,3
S56 , S75 ,800,1
S56 , S78 ,801,2
S56 , S83 ,802,1
S56 , S86 ,803,2
S56 , S88 ,804,2
S56 , S91 ,805,1
S56 , S93 ,806,1
S56 , S94 ,807,1
S57 , S59 ,808,1
S57 , S72 ,809,1
S57 , S91 ,810,3
S57 , S92 ,811,3
S57 , S96 ,812,2
S57 , S97 ,813,3
S58 , S72 ,814,1
S58 , S91 ,815,1
S58 , S97 ,816,1
S59 , S60 ,817,1
S59 , S61 ,818,2
S59 , S62 ,819,1
S59 , S63 ,820,3
S59 , S64 ,821,3
S59 , S68 ,822,2
S59 , S70 ,823,2
S59 , S71 ,824,1
S59 , S72 ,825,2
S59 , S73 ,826,2
S59 , S78 ,827,1
S59 , S93 ,828,2
S59 , S97 ,829,1
S60 , S63 ,830,1
S60 , S73 ,831,1
S60 , S84 ,832,1
S60 , S88 ,833,1
S60 , S89 ,834,1
S60 , S91 ,835,1
S60 , S94 ,836,2
S60 , S95 ,837,1
S61 , S72 ,838,1
S61 , S91 ,839,1
S61 , S97 ,840,1
S63 , S64 ,841,1
S63 , S85 ,842,1
S63 , S88 ,843,3
S63 , S89 ,844,1
S63 , S94 ,845,1
S63 , S97 ,846,1
S64 , S73 ,847,1
S64 , S84 ,848,1
S64 , S88 ,849,1
S64 , S89 ,850,1
S64 , S90 ,851,1
S64 , S94 ,852,3
S64 , S95 ,853,1
S65 , S91 ,854,1
S66 , S85 ,855,1
S66 , S88 ,856,1
S66 , S89 ,857,1
S66 , S97 ,858,1
S67 , S82 ,859,4
S68 , S70 ,860,1
S68 , S72 ,861,2
S68 , S84 ,862,1
S68 , S87 ,863,1
S68 , S93 ,864,1
S68 , S97 ,865,2
S69 , S88 ,866,1
S70 , S72 ,867,1
S70 , S97 ,868,1
S71 , S72 ,869,2
S71 , S97 ,870,2
S72 , S84 ,871,1
S72 , S94 ,872,1
S72 , S95 ,873,1
S73 , S85 ,874,1
S73 , S88 ,875,1
S73 , S89 ,876,1
S73 , S93 ,877,1
S73 , S97 ,878,2
S75 , S86 ,879,2
S75 , S88 ,880,1
S76 , S91 ,881,1
S77 , S85 ,882,1
S77 , S88 ,883,1
S77 , S89 ,884,1
S77 , S97 ,885,1
S84 , S86 ,886,2
S84 , S88 ,887,1
S84 , S92 ,888,4
S84 , S93 ,889,1
S84 , S94 ,890,3
S84 , S95 ,891,1
S84 , S97 ,892,1
S85 , S87 ,893,1
S86 , S87 ,894,2
S86 , S88 ,895,2
S86 , S92 ,896,2
S87 , S88 ,897,2
S87 , S89 ,898,1
S87 , S91 ,899,1
S87 , S97 ,900,1
S88 , S89 ,901,1
S88 , S92 ,902,1
S88 , S93 ,903,2
S89 , S91 ,904,2
S89 , S92 ,905,2
S89 , S94 ,906,2
S89 , S96 ,907,2
S89 , S97 ,908,2
S90 , S91 ,909,2
S91 , S92 ,910,2
S91 , S94 ,911,1
S91 , S97 ,912,2
S92 , S93 ,913,1
S92 , S94 ,914,1
S92 , S96 ,915,1
S92 , S97 ,916,1
S93 , S94 ,917,2
S93 , S95 ,918,4
S94 , S95 ,919,1
S94 , S96 ,920,1
S94 , S97 ,921,1
S95 , S97 ,922,1
