Sentence , Sentance ,id, Relations Weight
S1 , S22 ,1,1
S1 , S63 ,2,1
S1 , S72 ,3,1
S1 , S73 ,4,1
S1 , S75 ,5,1
S1 , S77 ,6,1
S1 , S78 ,7,1
S1 , S79 ,8,1
S1 , S92 ,9,1
S2 , S8 ,10,1
S2 , S83 ,11,1
S3 , S9 ,12,1
S3 , S18 ,13,1
S3 , S26 ,14,1
S3 , S34 ,15,1
S3 , S38 ,16,1
S3 , S43 ,17,1
S3 , S47 ,18,2
S3 , S53 ,19,1
S3 , S63 ,20,1
S3 , S77 ,21,1
S5 , S8 ,22,2
S5 , S18 ,23,1
S5 , S19 ,24,1
S5 , S37 ,25,1
S5 , S38 ,26,1
S5 , S43 ,27,1
S5 , S47 ,28,1
S5 , S53 ,29,1
S5 , S60 ,30,1
S5 , S63 ,31,1
S5 , S64 ,32,1
S5 , S72 ,33,1
S5 , S75 ,34,1
S5 , S77 ,35,1
S5 , S78 ,36,1
S5 , S79 ,37,1
S5 , S83 ,38,2
S6 , S9 ,39,1
S6 , S18 ,40,1
S6 , S26 ,41,1
S6 , S43 ,42,1
S6 , S47 ,43,2
S6 , S53 ,44,1
S6 , S63 ,45,1
S6 , S77 ,46,1
S7 , S8 ,47,1
S7 , S22 ,48,1
S7 , S73 ,49,1
S7 , S83 ,50,1
S7 , S92 ,51,1
S8 , S10 ,52,1
S8 , S11 ,53,1
S8 , S14 ,54,1
S8 , S15 ,55,1
S8 , S20 ,56,1
S8 , S21 ,57,3
S8 , S23 ,58,1
S8 , S24 ,59,1
S8 , S29 ,60,2
S8 , S35 ,61,1
S8 , S37 ,62,1
S8 , S38 ,63,2
S8 , S39 ,64,1
S8 , S40 ,65,1
S8 , S41 ,66,1
S8 , S44 ,67,1
S8 , S45 ,68,1
S8 , S53 ,69,2
S8 , S59 ,70,1
S8 , S61 ,71,1
S8 , S65 ,72,1
S8 , S67 ,73,4
S8 , S68 ,74,2
S8 , S69 ,75,1
S8 , S70 ,76,1
S8 , S71 ,77,3
S8 , S73 ,78,1
S8 , S74 ,79,1
S8 , S80 ,80,3
S8 , S81 ,81,1
S8 , S83 ,82,3
S8 , S88 ,83,1
S8 , S92 ,84,1
S8 , S93 ,85,2
S8 , S94 ,86,5
S9 , S13 ,87,1
S9 , S15 ,88,2
S9 , S16 ,89,1
S9 , S18 ,90,1
S9 , S21 ,91,1
S9 , S26 ,92,1
S9 , S31 ,93,1
S9 , S33 ,94,1
S9 , S35 ,95,2
S9 , S37 ,96,3
S9 , S38 ,97,1
S9 , S43 ,98,2
S9 , S47 ,99,2
S9 , S48 ,100,1
S9 , S53 ,101,1
S9 , S63 ,102,1
S9 , S64 ,103,1
S9 , S65 ,104,2
S9 , S67 ,105,1
S9 , S69 ,106,1
S9 , S70 ,107,3
S9 , S71 ,108,1
S9 , S73 ,109,1
S9 , S75 ,110,2
S9 , S77 ,111,2
S9 , S81 ,112,1
S9 , S82 ,113,1
S9 , S83 ,114,1
S9 , S85 ,115,1
S9 , S86 ,116,1
S9 , S87 ,117,1
S9 , S88 ,118,2
S9 , S89 ,119,3
S9 , S90 ,120,1
S9 , S91 ,121,1
S9 , S92 ,122,1
S9 , S93 ,123,1
S9 , S94 ,124,1
S10 , S38 ,125,1
S10 , S83 ,126,1
S11 , S36 ,127,1
S11 , S83 ,128,1
S12 , S13 ,129,1
S12 , S31 ,130,1
S12 , S69 ,131,1
S12 , S88 ,132,1
S13 , S18 ,133,1
S13 , S26 ,134,1
S13 , S31 ,135,1
S13 , S43 ,136,1
S13 , S47 ,137,2
S13 , S53 ,138,1
S13 , S63 ,139,1
S13 , S69 ,140,1
S13 , S77 ,141,1
S13 , S88 ,142,1
S14 , S18 ,143,1
S14 , S19 ,144,1
S14 , S37 ,145,1
