Sentence , Sentance ,id, Relations Weight
S1 , S2 ,1,1
S1 , S5 ,2,1
S1 , S6 ,3,3
S1 , S7 ,4,1
S1 , S8 ,5,1
S1 , S10 ,6,3
S1 , S11 ,7,1
S1 , S12 ,8,1
S1 , S16 ,9,1
S1 , S18 ,10,1
S1 , S19 ,11,1
S1 , S20 ,12,9
S1 , S21 ,13,3
S1 , S38 ,14,1
S1 , S50 ,15,1
S1 , S51 ,16,1
S1 , S52 ,17,3
S1 , S53 ,18,1
S1 , S56 ,19,1
S1 , S57 ,20,1
S1 , S58 ,21,1
S1 , S59 ,22,1
S1 , S60 ,23,1
S1 , S61 ,24,1
S1 , S63 ,25,4
S1 , S64 ,26,5
S1 , S65 ,27,2
S1 , S66 ,28,1
S1 , S68 ,29,1
S1 , S71 ,30,1
S1 , S81 ,31,1
S1 , S85 ,32,1
S1 , S96 ,33,1
S1 , S98 ,34,1
S2 , S3 ,35,1
S2 , S4 ,36,1
S2 , S5 ,37,1
S2 , S11 ,38,2
S2 , S14 ,39,1
S2 , S17 ,40,1
S2 , S19 ,41,1
S2 , S30 ,42,3
S2 , S34 ,43,2
S2 , S37 ,44,1
S2 , S38 ,45,1
S2 , S40 ,46,2
S2 , S45 ,47,1
S2 , S46 ,48,1
S2 , S47 ,49,1
S2 , S48 ,50,1
S2 , S49 ,51,1
S2 , S50 ,52,5
S2 , S51 ,53,2
S2 , S52 ,54,1
S2 , S53 ,55,4
S2 , S54 ,56,2
S2 , S55 ,57,1
S2 , S57 ,58,1
S2 , S60 ,59,1
S2 , S63 ,60,4
S2 , S68 ,61,1
S2 , S72 ,62,1
S2 , S73 ,63,1
S2 , S74 ,64,2
S2 , S75 ,65,1
S2 , S76 ,66,1
S2 , S77 ,67,1
S2 , S78 ,68,1
S2 , S79 ,69,1
S2 , S81 ,70,1
S2 , S82 ,71,1
S2 , S83 ,72,1
S2 , S84 ,73,2
S2 , S85 ,74,2
S2 , S89 ,75,1
S2 , S91 ,76,1
S2 , S95 ,77,1
S2 , S96 ,78,2
S3 , S5 ,79,1
S3 , S6 ,80,3
S3 , S7 ,81,1
S3 , S8 ,82,1
S3 , S10 ,83,3
S3 , S11 ,84,1
S3 , S12 ,85,1
S3 , S16 ,86,1
S3 , S18 ,87,1
S3 , S19 ,88,1
S3 , S20 ,89,9
S3 , S21 ,90,3
S3 , S30 ,91,1
S3 , S34 ,92,1
S3 , S52 ,93,3
S3 , S53 ,94,1
S3 , S56 ,95,1
S3 , S57 ,96,1
S3 , S58 ,97,1
S3 , S59 ,98,1
S3 , S60 ,99,1
S3 , S61 ,100,1
S3 , S63 ,101,3
S3 , S64 ,102,5
S3 , S65 ,103,2
S3 , S66 ,104,1
S3 , S68 ,105,1
S3 , S81 ,106,1
S3 , S98 ,107,1
S4 , S5 ,108,1
S4 , S6 ,109,3
S4 , S7 ,110,1
S4 , S8 ,111,1
S4 , S10 ,112,3
S4 , S11 ,113,1
S4 , S12 ,114,1
S4 , S16 ,115,1
S4 , S18 ,116,1
S4 , S19 ,117,1
S4 , S20 ,118,9
S4 , S21 ,119,3
S4 , S30 ,120,1
S4 , S34 ,121,1
S4 , S40 ,122,1
S4 , S46 ,123,1
S4 , S50 ,124,1
S4 , S52 ,125,3
S4 , S53 ,126,1
S4 , S56 ,127,1
S4 , S57 ,128,1
S4 , S58 ,129,1
S4 , S59 ,130,1
S4 , S60 ,131,1
S4 , S61 ,132,1
S4 , S63 ,133,3
S4 , S64 ,134,5
S4 , S65 ,135,2
S4 , S66 ,136,1
S4 , S68 ,137,1
S4 , S81 ,138,1
S4 , S98 ,139,1
S5 , S6 ,140,3
S5 , S7 ,141,2
S5 , S8 ,142,4
S5 , S10 ,143,3
S5 , S11 ,144,1
S5 , S12 ,145,2
S5 , S16 ,146,1
S5 , S18 ,147,1
S5 , S19 ,148,2
S5 , S20 ,149,10
S5 , S21 ,150,3
S5 , S30 ,151,2
S5 , S34 ,152,2
S5 , S38 ,153,1
S5 , S46 ,154,1
S5 , S50 ,155,1
S5 , S51 ,156,2
S5 , S52 ,157,4
S5 , S53 ,158,2
S5 , S56 ,159,1
S5 , S57 ,160,1
S5 , S58 ,161,3
S5 , S59 ,162,3
S5 , S60 ,163,2
S5 , S61 ,164,1
S5 , S63 ,165,8
S5 , S64 ,166,5
S5 , S65 ,167,2
S5 , S66 ,168,1
S5 , S68 ,169,1
S5 , S75 ,170,1
S5 , S81 ,171,2
S5 , S85 ,172,2
S5 , S96 ,173,1
S5 , S98 ,174,1
S6 , S7 ,175,2
S6 , S8 ,176,6
S6 , S19 ,177,3
S6 , S51 ,178,3
S6 , S52 ,179,3
S6 , S60 ,180,3
S6 , S63 ,181,6
S6 , S85 ,182,3
S7 , S8 ,183,1
S7 , S10 ,184,1
S7 , S19 ,185,1
S7 , S51 ,186,1
S7 , S52 ,187,1
S7 , S60 ,188,1
