Sentence , Sentance ,id, Relations Weight
S1 , S26 ,1,1
S1 , S39 ,2,1
S1 , S72 ,3,1
S1 , S73 ,4,1
S1 , S74 ,5,1
S2 , S19 ,6,2
S2 , S22 ,7,2
S2 , S32 ,8,2
S2 , S39 ,9,1
S2 , S53 ,10,1
S2 , S54 ,11,1
S2 , S57 ,12,1
S2 , S62 ,13,2
S2 , S67 ,14,2
S2 , S74 ,15,1
S2 , S75 ,16,1
S3 , S22 ,17,2
S3 , S25 ,18,1
S3 , S42 ,19,1
S3 , S59 ,20,1
S3 , S62 ,21,1
S3 , S63 ,22,1
S3 , S77 ,23,1
S3 , S87 ,24,1
S4 , S60 ,25,1
S4 , S81 ,26,1
S5 , S10 ,27,1
S5 , S16 ,28,1
S5 , S19 ,29,2
S5 , S22 ,30,2
S5 , S29 ,31,2
S5 , S31 ,32,1
S5 , S32 ,33,2
S5 , S47 ,34,1
S5 , S54 ,35,1
S5 , S62 ,36,2
S5 , S67 ,37,2
S5 , S71 ,38,1
S5 , S74 ,39,2
S5 , S86 ,40,1
S6 , S19 ,41,1
S6 , S22 ,42,3
S6 , S24 ,43,1
S6 , S27 ,44,1
S6 , S32 ,45,3
S6 , S37 ,46,2
S6 , S38 ,47,1
S6 , S52 ,48,1
S6 , S53 ,49,3
S6 , S54 ,50,3
S6 , S57 ,51,3
S6 , S62 ,52,3
S6 , S67 ,53,3
S6 , S72 ,54,2
S6 , S73 ,55,2
S6 , S75 ,56,3
S6 , S89 ,57,1
S7 , S10 ,58,4
S7 , S22 ,59,3
S7 , S25 ,60,3
S7 , S27 ,61,3
S7 , S28 ,62,2
S7 , S29 ,63,1
S7 , S30 ,64,2
S7 , S31 ,65,1
S7 , S34 ,66,1
S7 , S35 ,67,1
S7 , S38 ,68,1
S7 , S39 ,69,2
S7 , S46 ,70,1
S7 , S47 ,71,1
S7 , S53 ,72,2
S7 , S54 ,73,3
S7 , S57 ,74,2
S7 , S62 ,75,3
S7 , S63 ,76,4
S7 , S71 ,77,1
S7 , S72 ,78,1
S7 , S75 ,79,2
S7 , S77 ,80,1
S7 , S78 ,81,2
S7 , S79 ,82,1
S7 , S86 ,83,1
S7 , S87 ,84,3
S8 , S19 ,85,2
S8 , S22 ,86,1
S8 , S25 ,87,1
S8 , S26 ,88,1
S8 , S32 ,89,1
S8 , S39 ,90,1
S8 , S47 ,91,1
S8 , S62 ,92,2
S8 , S63 ,93,1
S8 , S67 ,94,1
S8 , S74 ,95,2
S8 , S87 ,96,1
S9 , S19 ,97,1
S9 , S26 ,98,1
S9 , S74 ,99,1
S10 , S16 ,100,1
S10 , S19 ,101,1
S10 , S22 ,102,3
S10 , S27 ,103,3
S10 , S31 ,104,1
S10 , S42 ,105,1
S10 , S47 ,106,1
S10 , S71 ,107,1
S10 , S74 ,108,1
S10 , S78 ,109,2
S10 , S86 ,110,1
S11 , S13 ,111,1
S11 , S19 ,112,1
S11 , S22 ,113,4
S11 , S32 ,114,4
S11 , S36 ,115,2
S11 , S39 ,116,1
S11 , S47 ,117,5
S11 , S62 ,118,4
S11 , S67 ,119,4
S11 , S74 ,120,1
S11 , S75 ,121,2
S11 , S98 ,122,1
S12 , S16 ,123,1
S12 , S19 ,124,1
S12 , S39 ,125,1
S12 , S42 ,126,1
S12 , S47 ,127,1
S12 , S74 ,128,1
S13 , S19 ,129,1
S13 , S22 ,130,2
S13 , S26 ,131,1
S13 , S27 ,132,2
S13 , S29 ,133,2
S13 , S32 ,134,2
S13 , S36 ,135,3
S13 , S39 ,136,1
S13 , S47 ,137,5
S13 , S52 ,138,1
S13 , S53 ,139,2
S13 , S54 ,140,2
S13 , S56 ,141,1
S13 , S57 ,142,2
S13 , S60 ,143,1
S13 , S62 ,144,2
S13 , S66 ,145,1
S13 , S67 ,146,2
S13 , S70 ,147,1
S13 , S71 ,148,1
S13 , S72 ,149,1
S13 , S73 ,150,1
S13 , S74 ,151,2
S13 , S75 ,152,6
S13 , S76 ,153,1
S13 , S78 ,154,2
S13 , S81 ,155,1
S13 , S84 ,156,1
S13 , S89 ,157,1
S13 , S91 ,158,1
S13 , S98 ,159,1
S14 , S19 ,160,1
S14 , S53 ,161,1
S14 , S54 ,162,1
S14 , S57 ,163,1
S14 , S75 ,164,1
S15 , S39 ,165,1
S16 , S19 ,166,1
S16 , S39 ,167,1
S16 , S74 ,168,1
S17 , S19 ,169,1
S17 , S53 ,170,1
S17 , S54 ,171,1
S17 , S57 ,172,1
S17 , S75 ,173,1
S18 , S22 ,174,3
S18 , S29 ,175,1
S18 , S30 ,176,2
S18 , S32 ,177,3
S18 , S34 ,178,1
S18 , S36 ,179,2
S18 , S38 ,180,1
S18 , S47 ,181,4
S18 , S53 ,182,2
S18 , S54 ,183,2
S18 , S56 ,184,1
S18 , S57 ,185,2
S18 , S62 ,186,3
S18 , S67 ,187,3
S18 , S75 ,188,4
S18 , S77 ,189,1
S19 , S22 ,190,2
S19 , S29 ,191,1
S19 , S31 ,192,2
S19 , S32 ,193,2
S19 , S33 ,194,1
S19 , S34 ,195,3
S19 , S35 ,196,1
S19 , S40 ,197,1
S19 , S42 ,198,1
S19 , S43 ,199,2
S19 , S45 ,200,2
S19 , S46 ,201,1
S19 , S47 ,202,4
S19 , S50 ,203,2
S19 , S52 ,204,2
S19 , S54 ,205,1
S19 , S56 ,206,1
S19 , S60 ,207,1
S19 , S62 ,208,3
S19 , S65 ,209,1
S19 , S66 ,210,1
S19 , S67 ,211,2
S19 , S68 ,212,1
S19 , S69 ,213,2
S19 , S71 ,214,3
S19 , S72 ,215,2
S19 , S73 ,216,1
S19 , S74 ,217,3
S19 , S80 ,218,1
S19 , S82 ,219,1
S19 , S86 ,220,1
S19 , S87 ,221,3
S19 , S89 ,222,1
S19 , S90 ,223,2
S19 , S91 ,224,2
S19 , S95 ,225,1
S19 , S96 ,226,1
S19 , S98 ,227,1
S20 , S22 ,228,1
S20 , S32 ,229,1
S20 , S53 ,230,1
S20 , S54 ,231,1
S20 , S57 ,232,1
S20 , S60 ,233,1
S20 , S62 ,234,1
S20 , S67 ,235,1
S20 , S75 ,236,1
S20 , S81 ,237,1
S21 , S22 ,238,2
S21 , S27 ,239,1
S21 , S28 ,240,1
S21 , S32 ,241,2
S21 , S36 ,242,2
S21 , S39 ,243,2
S21 , S42 ,244,2
S21 , S47 ,245,4
S21 , S52 ,246,1
S21 , S53 ,247,1
S21 , S54 ,248,1
S21 , S57 ,249,1
S21 , S62 ,250,2
S21 , S63 ,251,1
S21 , S67 ,252,2
S21 , S75 ,253,3
S21 , S89 ,254,1
S22 , S25 ,255,3
S22 , S29 ,256,1
S22 , S30 ,257,2
S22 , S34 ,258,2
S22 , S35 ,259,2
S22 , S38 ,260,2
S22 , S52 ,261,2
S22 , S53 ,262,3
S22 , S54 ,263,4
S22 , S57 ,264,3
S22 , S62 ,265,5
S22 , S63 ,266,3
S22 , S64 ,267,1
S22 , S67 ,268,1
S22 , S70 ,269,3
S22 , S72 ,270,1
S22 , S74 ,271,1
S22 , S75 ,272,4
S22 , S76 ,273,5
S22 , S77 ,274,1
S22 , S78 ,275,2
S22 , S87 ,276,4
S22 , S96 ,277,3
S23 , S42 ,278,1
S24 , S25 ,279,1
S24 , S27 ,280,1
S24 , S37 ,281,2
S24 , S38 ,282,1
S24 , S39 ,283,1
S24 , S47 ,284,4
S24 , S52 ,285,1
S24 , S53 ,286,3
S24 , S54 ,287,3
S24 , S57 ,288,2
S24 , S58 ,289,1
S24 , S62 ,290,1
S24 , S63 ,291,1
S24 , S75 ,292,3
S24 , S87 ,293,1
S24 , S89 ,294,1
S25 , S39 ,295,1
S25 , S43 ,296,1
S25 , S47 ,297,2
S25 , S52 ,298,1
S25 , S53 ,299,1
S25 , S54 ,300,2
S25 , S55 ,301,1
S25 , S56 ,302,2
S25 , S58 ,303,1
S25 , S59 ,304,1
S25 , S63 ,305,1
S25 , S78 ,306,1
S25 , S81 ,307,1
S26 , S32 ,308,1
S26 , S38 ,309,1
S26 , S53 ,310,2
S26 , S54 ,311,2
S26 , S56 ,312,1
S26 , S57 ,313,2
S26 , S68 ,314,1
S26 , S70 ,315,2
S26 , S74 ,316,2
S26 , S75 ,317,2
S26 , S76 ,318,1
S26 , S78 ,319,1
S26 , S95 ,320,1
S26 , S97 ,321,2
S26 , S98 ,322,3
S27 , S33 ,323,1
S27 , S47 ,324,1
S27 , S76 ,325,1
S27 , S78 ,326,2
S28 , S53 ,327,1
S28 , S54 ,328,1
S28 , S57 ,329,1
S28 , S75 ,330,1
S29 , S35 ,331,1
S29 , S39 ,332,1
S29 , S43 ,333,1
S29 , S53 ,334,3
S29 , S54 ,335,4
S29 , S57 ,336,3
S29 , S62 ,337,1
S29 , S63 ,338,1
S29 , S65 ,339,1
S29 , S69 ,340,1
S29 , S74 ,341,2
S29 , S75 ,342,3
S29 , S80 ,343,1
S29 , S87 ,344,1
S30 , S32 ,345,1
S30 , S52 ,346,1
S30 , S87 ,347,1
S31 , S74 ,348,2
S32 , S34 ,349,1
S32 , S35 ,350,2
S32 , S38 ,351,1
S32 , S42 ,352,1
S32 , S52 ,353,2
S32 , S54 ,354,1
S32 , S60 ,355,1
S32 , S62 ,356,2
S32 , S64 ,357,1
S32 , S67 ,358,1
S32 , S70 ,359,3
S32 , S72 ,360,1
S32 , S74 ,361,1
S32 , S75 ,362,1
S32 , S76 ,363,5
S32 , S81 ,364,1
S32 , S87 ,365,1
S32 , S96 ,366,3
S33 , S39 ,367,1
S33 , S52 ,368,1
S33 , S53 ,369,2
S33 , S54 ,370,2
S33 , S57 ,371,2
S33 , S74 ,372,1
S33 , S75 ,373,2
S33 , S89 ,374,1
S34 , S39 ,375,1
S34 , S47 ,376,1
S34 , S62 ,377,2
S34 , S67 ,378,2
S34 , S74 ,379,3
S35 , S36 ,380,2
S35 , S39 ,381,1
S35 , S47 ,382,4
S35 , S62 ,383,3
S35 , S63 ,384,1
S35 , S67 ,385,2
S35 , S74 ,386,1
S35 , S75 ,387,2
S35 , S87 ,388,1
S36 , S56 ,389,1
S36 , S72 ,390,1
S36 , S73 ,391,1
S36 , S74 ,392,1
S37 , S47 ,393,2
