Sentence , Sentance ,id, Relations Weight
S1 , S21 ,1,1
S1 , S50 ,2,1
S1 , S51 ,3,1
S2 , S17 ,4,1
S2 , S20 ,5,1
S2 , S22 ,6,1
S2 , S25 ,7,1
S2 , S37 ,8,1
S2 , S38 ,9,2
S2 , S40 ,10,1
S2 , S41 ,11,1
S2 , S50 ,12,1
S2 , S52 ,13,1
S2 , S53 ,14,1
S2 , S63 ,15,1
S2 , S65 ,16,1
S2 , S79 ,17,1
S2 , S87 ,18,1
S3 , S44 ,19,1
S3 , S46 ,20,1
S4 , S37 ,21,1
S4 , S41 ,22,1
S4 , S50 ,23,1
S4 , S52 ,24,1
S4 , S53 ,25,1
S4 , S65 ,26,1
S5 , S8 ,27,1
S5 , S15 ,28,1
S5 , S22 ,29,1
S5 , S29 ,30,1
S5 , S35 ,31,1
S5 , S36 ,32,1
S5 , S37 ,33,1
S5 , S41 ,34,2
S5 , S44 ,35,1
S5 , S47 ,36,1
S5 , S48 ,37,2
S5 , S49 ,38,3
S5 , S50 ,39,2
S5 , S53 ,40,1
S5 , S55 ,41,1
S5 , S75 ,42,1
S5 , S81 ,43,1
S5 , S83 ,44,1
S5 , S87 ,45,1
S5 , S89 ,46,1
S5 , S90 ,47,1
S5 , S91 ,48,1
S5 , S92 ,49,2
S5 , S93 ,50,1
S5 , S94 ,51,3
S5 , S95 ,52,1
S5 , S96 ,53,1
S5 , S97 ,54,1
S6 , S15 ,55,1
S6 , S55 ,56,1
S7 , S8 ,57,1
S7 , S22 ,58,1
S7 , S29 ,59,1
S7 , S35 ,60,1
S7 , S36 ,61,1
S7 , S37 ,62,1
S7 , S41 ,63,1
S7 , S44 ,64,1
S7 , S47 ,65,1
S7 , S48 ,66,2
S7 , S49 ,67,3
S7 , S50 ,68,2
S7 , S75 ,69,1
S7 , S81 ,70,1
S7 , S83 ,71,1
S7 , S87 ,72,1
S7 , S89 ,73,1
S7 , S90 ,74,1
S7 , S91 ,75,1
S7 , S92 ,76,2
S7 , S93 ,77,1
S7 , S94 ,78,3
S7 , S95 ,79,1
S7 , S96 ,80,1
S7 , S97 ,81,1
S8 , S22 ,82,1
S8 , S29 ,83,1
S8 , S35 ,84,1
S8 , S36 ,85,1
S8 , S37 ,86,1
S8 , S41 ,87,1
S8 , S44 ,88,1
S8 , S47 ,89,1
S8 , S48 ,90,3
S8 , S49 ,91,3
S8 , S50 ,92,2
S8 , S53 ,93,1
S8 , S63 ,94,1
S8 , S75 ,95,1
S8 , S80 ,96,2
S8 , S81 ,97,1
S8 , S83 ,98,1
S8 , S87 ,99,1
S8 , S89 ,100,1
S8 , S90 ,101,1
S8 , S91 ,102,1
S8 , S92 ,103,3
S8 , S93 ,104,1
S8 , S94 ,105,3
S8 , S95 ,106,1
S8 , S96 ,107,1
S8 , S97 ,108,1
S9 , S41 ,109,2
S9 , S50 ,110,2
S9 , S53 ,111,2
S9 , S88 ,112,2
S11 , S16 ,113,1
S11 , S17 ,114,2
S11 , S22 ,115,2
S11 , S25 ,116,2
S11 , S28 ,117,1
S11 , S41 ,118,3
S11 , S48 ,119,1
S11 , S49 ,120,1
S11 , S53 ,121,5
S11 , S54 ,122,1
S11 , S63 ,123,2
S11 , S79 ,124,2
S11 , S87 ,125,2
S11 , S90 ,126,1
S12 , S37 ,127,1
S12 , S41 ,128,1
S12 , S43 ,129,2
S12 , S48 ,130,1
S12 , S49 ,131,1
S12 , S50 ,132,1
S12 , S52 ,133,1
S12 , S53 ,134,3
S12 , S54 ,135,1
S12 , S65 ,136,1
S12 , S76 ,137,1
S12 , S94 ,138,1
S13 , S21 ,139,1
S13 , S22 ,140,1
S13 , S25 ,141,3
S13 , S26 ,142,1
S13 , S31 ,143,2
S13 , S32 ,144,1
S13 , S48 ,145,1
S13 , S49 ,146,1
S13 , S50 ,147,1
S13 , S51 ,148,2
S13 , S53 ,149,2
S13 , S54 ,150,1
S13 , S62 ,151,2
S13 , S87 ,152,1
S15 , S23 ,153,1
S15 , S32 ,154,1
S15 , S37 ,155,1
S15 , S50 ,156,1
S15 , S52 ,157,1
S15 , S65 ,158,1
S15 , S77 ,159,1
S15 , S82 ,160,1
S15 , S85 ,161,1
S15 , S93 ,162,1
S16 , S37 ,163,1
S16 , S42 ,164,1
S16 , S50 ,165,1
S16 , S52 ,166,1
S16 , S59 ,167,1
S16 , S65 ,168,1
S17 , S21 ,169,1
S17 , S30 ,170,1
S17 , S31 ,171,1
S17 , S37 ,172,1
S17 , S50 ,173,1
S17 , S52 ,174,1
S17 , S63 ,175,1
S17 , S65 ,176,1
S18 , S19 ,177,1
S18 , S41 ,178,1
S18 , S53 ,179,1
S18 , S55 ,180,1
S18 , S58 ,181,1
S18 , S64 ,182,1
S19 , S21 ,183,1
