Sentence , Sentance ,id, Relations Weight
S2 , S7 ,1,1
S2 , S12 ,2,1
S2 , S15 ,3,1
S2 , S25 ,4,1
S2 , S27 ,5,1
S2 , S50 ,6,1
S2 , S58 ,7,1
S2 , S60 ,8,1
S2 , S61 ,9,1
S2 , S65 ,10,1
S2 , S75 ,11,1
S2 , S82 ,12,1
S3 , S4 ,13,2
S3 , S18 ,14,1
S3 , S19 ,15,1
S3 , S20 ,16,1
S3 , S29 ,17,1
S3 , S30 ,18,1
S3 , S31 ,19,1
S3 , S34 ,20,1
S3 , S36 ,21,1
S3 , S38 ,22,1
S3 , S49 ,23,1
S3 , S50 ,24,1
S3 , S51 ,25,1
S3 , S57 ,26,1
S3 , S65 ,27,1
S3 , S70 ,28,1
S3 , S76 ,29,1
S3 , S77 ,30,1
S3 , S78 ,31,1
S3 , S86 ,32,1
S3 , S88 ,33,2
S3 , S89 ,34,2
S3 , S91 ,35,1
S3 , S95 ,36,1
S4 , S7 ,37,2
S4 , S9 ,38,2
S4 , S13 ,39,1
S4 , S14 ,40,6
S4 , S15 ,41,3
S4 , S19 ,42,1
S4 , S22 ,43,1
S4 , S23 ,44,1
S4 , S25 ,45,1
S4 , S28 ,46,4
S4 , S29 ,47,1
S4 , S31 ,48,1
S4 , S32 ,49,2
S4 , S34 ,50,1
S4 , S35 ,51,3
S4 , S36 ,52,3
S4 , S37 ,53,4
S4 , S38 ,54,5
S4 , S39 ,55,2
S4 , S40 ,56,2
S4 , S47 ,57,1
S4 , S50 ,58,1
S4 , S54 ,59,2
S4 , S57 ,60,1
S4 , S58 ,61,1
S4 , S60 ,62,1
S4 , S61 ,63,1
S4 , S65 ,64,2
S4 , S70 ,65,1
S4 , S75 ,66,1
S4 , S80 ,67,2
S4 , S81 ,68,1
S4 , S82 ,69,1
S4 , S84 ,70,4
S4 , S86 ,71,2
S4 , S88 ,72,2
S4 , S91 ,73,1
S4 , S92 ,74,1
S4 , S93 ,75,1
S4 , S95 ,76,3
S4 , S96 ,77,4
S5 , S7 ,78,1
S5 , S12 ,79,1
S5 , S13 ,80,1
S5 , S44 ,81,1
S5 , S77 ,82,1
S5 , S93 ,83,1
S6 , S12 ,84,1
S7 , S9 ,85,2
S7 , S13 ,86,1
S7 , S14 ,87,1
S7 , S18 ,88,1
S7 , S19 ,89,2
S7 , S20 ,90,1
S7 , S21 ,91,1
S7 , S23 ,92,1
S7 , S25 ,93,1
S7 , S26 ,94,1
S7 , S27 ,95,1
S7 , S29 ,96,1
S7 , S30 ,97,2
S7 , S31 ,98,1
S7 , S34 ,99,2
S7 , S35 ,100,1
S7 , S36 ,101,2
S7 , S40 ,102,1
S7 , S41 ,103,1
S7 , S43 ,104,1
S7 , S44 ,105,1
S7 , S49 ,106,1
S7 , S50 ,107,1
S7 , S51 ,108,1
S7 , S52 ,109,1
S7 , S55 ,110,1
S7 , S57 ,111,1
S7 , S58 ,112,1
S7 , S61 ,113,1
S7 , S63 ,114,1
S7 , S65 ,115,3
S7 , S70 ,116,1
S7 , S75 ,117,1
S7 , S76 ,118,1
S7 , S77 ,119,2
S7 , S78 ,120,1
S7 , S79 ,121,1
