Sentence , Sentance ,id, Relations Weight
S2 , S8 ,1,1
S2 , S12 ,2,2
S2 , S13 ,3,1
S2 , S14 ,4,1
S2 , S50 ,5,1
S2 , S55 ,6,2
S2 , S56 ,7,1
S2 , S62 ,8,1
S2 , S67 ,9,1
S2 , S73 ,10,1
S2 , S77 ,11,2
S2 , S83 ,12,1
S2 , S90 ,13,1
S2 , S95 ,14,1
S3 , S37 ,15,1
S3 , S40 ,16,1
S3 , S53 ,17,1
S3 , S55 ,18,2
S3 , S63 ,19,1
S3 , S71 ,20,2
S3 , S74 ,21,1
S3 , S88 ,22,1
S3 , S92 ,23,1
S4 , S35 ,24,1
S4 , S62 ,25,1
S4 , S68 ,26,1
S5 , S35 ,27,1
S5 , S62 ,28,1
S5 , S68 ,29,1
S6 , S66 ,30,1
S7 , S9 ,31,1
S7 , S10 ,32,4
S7 , S17 ,33,1
S7 , S18 ,34,2
S7 , S21 ,35,1
S7 , S24 ,36,3
S7 , S27 ,37,1
S7 , S31 ,38,1
S7 , S38 ,39,1
S7 , S46 ,40,1
S7 , S49 ,41,3
S7 , S50 ,42,5
S7 , S52 ,43,1
S7 , S53 ,44,1
S7 , S56 ,45,2
S7 , S62 ,46,5
S7 , S66 ,47,1
S7 , S67 ,48,1
S7 , S73 ,49,1
S7 , S83 ,50,1
S7 , S91 ,51,1
S8 , S9 ,52,1
S8 , S10 ,53,1
S8 , S13 ,54,1
S8 , S50 ,55,1
S8 , S52 ,56,1
S8 , S61 ,57,1
S8 , S67 ,58,1
S8 , S70 ,59,1
S9 , S31 ,60,2
S9 , S56 ,61,1
S10 , S50 ,62,1
S10 , S56 ,63,1
S10 , S73 ,64,1
S10 , S83 ,65,1
S11 , S12 ,66,1
S11 , S13 ,67,3
S11 , S15 ,68,3
S11 , S19 ,69,2
S11 , S21 ,70,2
S11 , S33 ,71,1
S11 , S35 ,72,1
S11 , S37 ,73,1
S11 , S39 ,74,3
S11 , S40 ,75,1
S11 , S41 ,76,1
S11 , S44 ,77,1
S11 , S45 ,78,1
S11 , S53 ,79,2
S11 , S55 ,80,2
S11 , S62 ,81,1
S11 , S63 ,82,1
S11 , S68 ,83,1
S11 , S71 ,84,2
S11 , S74 ,85,1
S11 , S75 ,86,1
S11 , S81 ,87,1
S11 , S86 ,88,1
S11 , S88 ,89,4
S11 , S92 ,90,1
S12 , S13 ,91,1
S12 , S14 ,92,1
S12 , S27 ,93,2
S12 , S40 ,94,2
S12 , S45 ,95,1
S12 , S48 ,96,1
S12 , S49 ,97,2
S12 , S51 ,98,2
S12 , S52 ,99,4
S12 , S53 ,100,2
S12 , S54 ,101,1
S12 , S55 ,102,7
S12 , S62 ,103,1
S12 , S67 ,104,1
S12 , S71 ,105,4
S12 , S72 ,106,1
S12 , S73 ,107,1
S12 , S77 ,108,2
S12 , S86 ,109,1
S12 , S88 ,110,2
S12 , S90 ,111,1
S12 , S92 ,112,3
S12 , S95 ,113,1
S13 , S14 ,114,2
S13 , S15 ,115,1
S13 , S18 ,116,1
S13 , S19 ,117,2
S13 , S21 ,118,2
S13 , S22 ,119,1
S13 , S24 ,120,1
S13 , S27 ,121,1
S13 , S28 ,122,1
S13 , S29 ,123,1
S13 , S30 ,124,1
S13 , S32 ,125,1
S13 , S33 ,126,3
S13 , S37 ,127,1
S13 , S39 ,128,2
S13 , S40 ,129,1
S13 , S41 ,130,1
S13 , S44 ,131,1
S13 , S45 ,132,2
S13 , S49 ,133,1
S13 , S53 ,134,2
S13 , S54 ,135,1
S13 , S56 ,136,1
S13 , S63 ,137,1
S13 , S65 ,138,1
S13 , S74 ,139,1
S13 , S75 ,140,1
S13 , S81 ,141,1
S13 , S86 ,142,1
S13 , S88 ,143,2
S13 , S97 ,144,1
S14 , S18 ,145,2
S14 , S22 ,146,6
S14 , S24 ,147,1
S14 , S27 ,148,2
S14 , S28 ,149,2
S14 , S29 ,150,5
S14 , S30 ,151,2
S14 , S32 ,152,2
S14 , S33 ,153,2
S14 , S35 ,154,1
S14 , S37 ,155,1
S14 , S40 ,156,1
S14 , S45 ,157,2
S14 , S49 ,158,2
S14 , S51 ,159,1
S14 , S52 ,160,1
S14 , S53 ,161,2
S14 , S54 ,162,1
S14 , S62 ,163,3
S14 , S63 ,164,1
S14 , S65 ,165,1
S14 , S67 ,166,2
S14 , S68 ,167,1
S14 , S73 ,168,1
S14 , S74 ,169,1
S14 , S90 ,170,2
S14 , S95 ,171,2
S14 , S96 ,172,1
S14 , S97 ,173,1
S15 , S19 ,174,2
S15 , S21 ,175,2
S15 , S33 ,176,1
S15 , S37 ,177,1
S15 , S39 ,178,1
S15 , S41 ,179,1
S15 , S44 ,180,1
S15 , S45 ,181,1
S15 , S53 ,182,1
S15 , S63 ,183,1
S15 , S74 ,184,1
S15 , S75 ,185,1
S15 , S81 ,186,1
S15 , S86 ,187,1
S15 , S88 ,188,1
S16 , S17 ,189,1
S16 , S22 ,190,1
S16 , S66 ,191,1
S17 , S18 ,192,1
S17 , S24 ,193,1
S17 , S49 ,194,1
S17 , S50 ,195,1
S17 , S62 ,196,2
S18 , S21 ,197,1
S18 , S24 ,198,1
S18 , S31 ,199,1
S18 , S37 ,200,1
S18 , S38 ,201,1
S18 , S46 ,202,1
S18 , S49 ,203,1
S18 , S50 ,204,3
S18 , S52 ,205,1
S18 , S53 ,206,1
S18 , S56 ,207,2
S18 , S62 ,208,2
S18 , S63 ,209,1
S18 , S67 ,210,2
S18 , S73 ,211,1
S18 , S74 ,212,1
S18 , S83 ,213,1
S18 , S90 ,214,1
S18 , S91 ,215,1
S18 , S95 ,216,1
S18 , S96 ,217,1
S19 , S39 ,218,2
S19 , S51 ,219,1
S19 , S73 ,220,1
S19 , S88 ,221,2
S20 , S35 ,222,1
S20 , S45 ,223,1
S20 , S62 ,224,1
S20 , S68 ,225,1
S21 , S39 ,226,2
S21 , S88 ,227,2
S22 , S26 ,228,2
S22 , S27 ,229,2
S22 , S53 ,230,2
S22 , S62 ,231,1
S22 , S67 ,232,1
S22 , S70 ,233,2
S22 , S87 ,234,2
S22 , S88 ,235,2
S22 , S90 ,236,3
S22 , S95 ,237,1
S22 , S96 ,238,2
S24 , S31 ,239,1
S24 , S37 ,240,1
S24 , S38 ,241,1
S24 , S46 ,242,1
S24 , S49 ,243,1
S24 , S50 ,244,3
S24 , S52 ,245,1
S24 , S53 ,246,1
S24 , S56 ,247,2
S24 , S62 ,248,2
S24 , S63 ,249,1
S24 , S67 ,250,2
S24 , S73 ,251,1
S24 , S74 ,252,1
S24 , S83 ,253,1
S24 , S90 ,254,1
S24 , S91 ,255,1
S24 , S95 ,256,1
S25 , S50 ,257,1
S25 , S51 ,258,2
S26 , S29 ,259,2
S27 , S29 ,260,2
S27 , S45 ,261,1
S27 , S55 ,262,2
S27 , S62 ,263,1
S27 , S66 ,264,1
S27 , S67 ,265,1
S27 , S77 ,266,2
S27 , S88 ,267,1
S27 , S90 ,268,1
S27 , S95 ,269,1
S28 , S62 ,270,1
S28 , S67 ,271,1
S28 , S90 ,272,1
S28 , S95 ,273,1
S28 , S96 ,274,1
S29 , S35 ,275,1
S29 , S53 ,276,2
S29 , S62 ,277,1
S29 , S68 ,278,1
S29 , S70 ,279,2
S29 , S87 ,280,2
S29 , S88 ,281,2
S29 , S90 ,282,2
S29 , S96 ,283,1
S30 , S35 ,284,1
S30 , S62 ,285,2
S30 , S67 ,286,1
S30 , S68 ,287,1
S30 , S90 ,288,1
S30 , S95 ,289,1
S31 , S37 ,290,1
S31 , S63 ,291,1
S31 , S74 ,292,1
S32 , S62 ,293,1
S32 , S67 ,294,1
S32 , S90 ,295,1
S32 , S95 ,296,1
S33 , S39 ,297,1
S33 , S45 ,298,1
S33 , S49 ,299,1
S33 , S51 ,300,2
S33 , S52 ,301,1
S33 , S53 ,302,1
S33 , S62 ,303,2
S33 , S67 ,304,2
S33 , S73 ,305,2
S33 , S88 ,306,1
S33 , S90 ,307,2
S33 , S95 ,308,2
S35 , S36 ,309,1
S35 , S38 ,310,2
S35 , S40 ,311,1
S35 , S44 ,312,1
S35 , S45 ,313,3
S35 , S46 ,314,1
S35 , S47 ,315,1
S35 , S50 ,316,2
S35 , S55 ,317,1
S35 , S56 ,318,1
S35 , S59 ,319,1
S35 , S62 ,320,1
S35 , S63 ,321,1
S35 , S64 ,322,1
S35 , S66 ,323,1
S35 , S67 ,324,1
S35 , S68 ,325,1
S35 , S69 ,326,1
S35 , S70 ,327,1
S35 , S71 ,328,2
S35 , S83 ,329,2
S35 , S86 ,330,3
S35 , S88 ,331,1
S35 , S90 ,332,1
S35 , S92 ,333,1
S35 , S95 ,334,1
S36 , S62 ,335,1
S36 , S68 ,336,1
S36 , S77 ,337,2
S37 , S39 ,338,3
S37 , S46 ,339,1
S37 , S51 ,340,1
S37 , S53 ,341,1
S37 , S55 ,342,1
S37 , S59 ,343,2
S37 , S61 ,344,3
S37 , S62 ,345,2
S37 , S64 ,346,1
S37 , S65 ,347,1
S37 , S66 ,348,1
S37 , S67 ,349,1
S37 , S73 ,350,2
S37 , S74 ,351,1
S37 , S75 ,352,1
S37 , S78 ,353,2
S37 , S81 ,354,2
S37 , S82 ,355,3
S37 , S83 ,356,2
S37 , S84 ,357,2
S37 , S85 ,358,1
S37 , S86 ,359,1
S37 , S88 ,360,1
S37 , S93 ,361,1
S37 , S94 ,362,1
S37 , S95 ,363,1
S37 , S97 ,364,1
S38 , S50 ,365,1
S38 , S51 ,366,2
S38 , S62 ,367,2
S38 , S68 ,368,2
S39 , S41 ,369,1
S39 , S44 ,370,1
S39 , S45 ,371,1
S39 , S53 ,372,1
S39 , S63 ,373,2
S39 , S66 ,374,1
S39 , S74 ,375,2
S39 , S75 ,376,1
S39 , S81 ,377,1
S39 , S86 ,378,1
S39 , S88 ,379,2
S40 , S44 ,380,2
S40 , S45 ,381,3
S40 , S48 ,382,3
S40 , S49 ,383,1
S40 , S50 ,384,1
S40 , S51 ,385,9
S40 , S52 ,386,4
S40 , S53 ,387,1
S40 , S54 ,388,2
S40 , S55 ,389,10
S40 , S56 ,390,2
S40 , S62 ,391,1
S40 , S67 ,392,1
S40 , S69 ,393,1
S40 , S70 ,394,2
S40 , S71 ,395,9
S40 , S72 ,396,2
S40 , S73 ,397,3
S40 , S86 ,398,3
S40 , S88 ,399,4
S40 , S90 ,400,1
S40 , S92 ,401,3
S40 , S95 ,402,1
S41 , S88 ,403,1
S42 , S51 ,404,1
S42 , S73 ,405,1
S43 , S51 ,406,1
S43 , S57 ,407,2
S43 , S73 ,408,1
S43 , S82 ,409,1
S43 , S88 ,410,1
S44 , S45 ,411,1
S44 , S48 ,412,1
S44 , S51 ,413,2
S44 , S52 ,414,1
S44 , S53 ,415,1
S44 , S55 ,416,4
S44 , S71 ,417,4
S44 , S72 ,418,1
S44 , S73 ,419,1
S44 , S86 ,420,1
S44 , S87 ,421,1
S44 , S88 ,422,3
S44 , S92 ,423,2
S45 , S47 ,424,1
S45 , S49 ,425,1
S45 , S50 ,426,1
S45 , S51 ,427,3
S45 , S52 ,428,1
S45 , S53 ,429,1
S45 , S54 ,430,2
S45 , S55 ,431,4
S45 , S56 ,432,2
S45 , S62 ,433,3
S45 , S67 ,434,1
S45 , S68 ,435,2
S45 , S69 ,436,1
S45 , S70 ,437,1
S45 , S71 ,438,5
S45 , S88 ,439,2
S45 , S90 ,440,1
S45 , S92 ,441,1
