Sentence , Sentance ,id, Relations Weight
S2 , S5 ,1,4
S2 , S8 ,2,1
S2 , S13 ,3,1
S2 , S28 ,4,2
S2 , S30 ,5,6
S2 , S31 ,6,3
S2 , S32 ,7,1
S2 , S33 ,8,2
S2 , S37 ,9,1
S2 , S42 ,10,2
S2 , S44 ,11,1
S2 , S46 ,12,2
S2 , S47 ,13,1
S2 , S50 ,14,1
S2 , S52 ,15,3
S2 , S54 ,16,1
S2 , S55 ,17,3
S2 , S71 ,18,1
S2 , S78 ,19,6
S2 , S79 ,20,1
S2 , S80 ,21,3
S2 , S82 ,22,1
S2 , S86 ,23,3
S2 , S88 ,24,1
S2 , S92 ,25,3
S2 , S94 ,26,1
S2 , S95 ,27,1
S2 , S96 ,28,3
S3 , S5 ,29,1
S3 , S8 ,30,2
S3 , S28 ,31,2
S3 , S30 ,32,3
S3 , S31 ,33,1
S3 , S37 ,34,1
S3 , S42 ,35,2
S3 , S44 ,36,1
S3 , S46 ,37,2
S3 , S47 ,38,3
S3 , S50 ,39,1
S3 , S52 ,40,2
S3 , S54 ,41,1
S3 , S55 ,42,2
S3 , S71 ,43,1
S3 , S72 ,44,1
S3 , S78 ,45,5
S3 , S79 ,46,1
S3 , S80 ,47,1
S3 , S86 ,48,4
S3 , S88 ,49,1
S3 , S92 ,50,3
S3 , S94 ,51,1
S3 , S95 ,52,1
S3 , S96 ,53,1
S4 , S5 ,54,2
S4 , S9 ,55,1
S4 , S11 ,56,1
S4 , S13 ,57,2
S4 , S30 ,58,2
S4 , S47 ,59,2
S4 , S53 ,60,1
S4 , S55 ,61,3
S4 , S60 ,62,1
S4 , S61 ,63,4
S4 , S78 ,64,5
S4 , S80 ,65,1
S4 , S86 ,66,1
S4 , S95 ,67,1
S5 , S6 ,68,2
S5 , S7 ,69,1
S5 , S8 ,70,4
S5 , S9 ,71,2
S5 , S11 ,72,5
S5 , S13 ,73,7
S5 , S14 ,74,3
S5 , S15 ,75,2
S5 , S16 ,76,1
S5 , S17 ,77,4
S5 , S18 ,78,1
S5 , S19 ,79,2
S5 , S21 ,80,1
S5 , S22 ,81,1
S5 , S26 ,82,1
S5 , S27 ,83,6
S5 , S28 ,84,2
S5 , S29 ,85,2
S5 , S30 ,86,2
S5 , S31 ,87,2
S5 , S32 ,88,2
S5 , S33 ,89,2
S5 , S34 ,90,1
S5 , S35 ,91,1
S5 , S37 ,92,2
S5 , S38 ,93,1
S5 , S39 ,94,2
S5 , S40 ,95,1
S5 , S41 ,96,3
S5 , S42 ,97,6
S5 , S43 ,98,1
S5 , S44 ,99,2
S5 , S45 ,100,1
S5 , S46 ,101,6
S5 , S47 ,102,1
