Sentence , Sentance ,id, Relations Weight
S1 , S2 ,1,2
S1 , S4 ,2,1
S1 , S6 ,3,2
S1 , S7 ,4,1
S1 , S8 ,5,1
S1 , S9 ,6,2
S1 , S10 ,7,1
S1 , S11 ,8,2
S1 , S12 ,9,1
S1 , S13 ,10,2
S1 , S14 ,11,2
S1 , S16 ,12,1
S1 , S20 ,13,1
S1 , S25 ,14,1
S1 , S26 ,15,1
S1 , S32 ,16,1
S1 , S35 ,17,2
S1 , S41 ,18,1
S1 , S42 ,19,1
S1 , S43 ,20,1
S1 , S45 ,21,1
S1 , S46 ,22,1
S1 , S53 ,23,1
S1 , S58 ,24,1
S1 , S64 ,25,2
S1 , S65 ,26,1
S1 , S66 ,27,1
S1 , S68 ,28,1
S1 , S69 ,29,1
S1 , S75 ,30,1
S1 , S83 ,31,1
S1 , S90 ,32,1
S1 , S91 ,33,3
S1 , S93 ,34,2
S1 , S95 ,35,1
S2 , S7 ,36,1
S2 , S9 ,37,1
S2 , S11 ,38,1
S2 , S12 ,39,1
S2 , S13 ,40,1
S2 , S14 ,41,2
S2 , S17 ,42,1
S2 , S22 ,43,1
S2 , S35 ,44,1
S2 , S56 ,45,2
S2 , S60 ,46,1
S2 , S68 ,47,1
S2 , S83 ,48,2
S2 , S90 ,49,2
S3 , S4 ,50,1
S3 , S35 ,51,1
S4 , S23 ,52,2
S4 , S30 ,53,1
S4 , S35 ,54,1
S4 , S44 ,55,1
S4 , S60 ,56,1
S4 , S90 ,57,1
S6 , S14 ,58,2
S6 , S35 ,59,1
S6 , S56 ,60,2
S6 , S83 ,61,2
S7 , S9 ,62,1
S7 , S35 ,63,3
S7 , S42 ,64,2
S7 , S60 ,65,2
S7 , S70 ,66,1
S7 , S90 ,67,2
S7 , S94 ,68,2
S8 , S13 ,69,1
S8 , S14 ,70,1
S8 , S35 ,71,1
S8 , S38 ,72,1
S8 , S47 ,73,1
S8 , S50 ,74,1
S8 , S56 ,75,1
S8 , S60 ,76,1
S8 , S76 ,77,1
S8 , S77 ,78,1
S8 , S78 ,79,1
S8 , S83 ,80,1
S8 , S90 ,81,1
S9 , S13 ,82,1
S9 , S14 ,83,1
S9 , S22 ,84,2
S9 , S23 ,85,2
S9 , S26 ,86,1
S9 , S34 ,87,1
S9 , S35 ,88,1
S9 , S38 ,89,1
S9 , S40 ,90,1
S9 , S41 ,91,1
S9 , S42 ,92,1
S9 , S45 ,93,1
S9 , S46 ,94,4
S9 , S47 ,95,1
S9 , S50 ,96,1
S9 , S56 ,97,1
S9 , S60 ,98,1
S9 , S76 ,99,1
S9 , S77 ,100,2
S9 , S78 ,101,1
S9 , S83 ,102,1
S9 , S90 ,103,3
S9 , S91 ,104,1
S9 , S92 ,105,1
S10 , S13 ,106,1
S10 , S14 ,107,1
S10 , S18 ,108,1
S10 , S23 ,109,1
S10 , S25 ,110,1
S10 , S38 ,111,1
S10 , S45 ,112,1
S10 , S47 ,113,1
S10 , S50 ,114,1
S10 , S51 ,115,1
S10 , S53 ,116,1
S10 , S55 ,117,1
S10 , S56 ,118,1
S10 , S76 ,119,1
S10 , S77 ,120,1
S10 , S78 ,121,1
S10 , S83 ,122,1
S11 , S13 ,123,1
S11 , S14 ,124,2
S11 , S18 ,125,1
S11 , S23 ,126,1
S11 , S25 ,127,1
S11 , S38 ,128,1
S11 , S45 ,129,1
S11 , S47 ,130,1
S11 , S50 ,131,1
S11 , S51 ,132,1
S11 , S53 ,133,1
S11 , S55 ,134,1
S11 , S56 ,135,2
S11 , S76 ,136,1
S11 , S77 ,137,1
S11 , S78 ,138,1
S11 , S83 ,139,2
S12 , S14 ,140,1
S12 , S18 ,141,1
S12 , S23 ,142,1
S12 , S25 ,143,1
S12 , S45 ,144,1
S12 , S51 ,145,1
S12 , S53 ,146,1
S12 , S55 ,147,1
S12 , S56 ,148,1
S12 , S70 ,149,1
S12 , S71 ,150,1
S12 , S83 ,151,1
S13 , S14 ,152,2
S13 , S16 ,153,1
S13 , S18 ,154,1
S13 , S23 ,155,1
S13 , S25 ,156,1
S13 , S32 ,157,1
S13 , S34 ,158,2
S13 , S35 ,159,2
S13 , S37 ,160,1
S13 , S41 ,161,1
S13 , S42 ,162,1
S13 , S45 ,163,2
S13 , S46 ,164,1
S13 , S48 ,165,2
S13 , S51 ,166,1
S13 , S53 ,167,1
S13 , S55 ,168,1
S13 , S56 ,169,2
S13 , S58 ,170,1
S13 , S69 ,171,1
S13 , S83 ,172,2
S13 , S95 ,173,1
