id,Label
0,lAla
1,naukA
2,nRRitya
3,smAraka
4,viShNu
5,bhAratIya
6,jharanoM
7,pahA.DI
8,nartaka
9,ghATI
10,yuvAoM
11,sAla
12,IrAna
13,parI
14,yoginI
15,alavara
16,aDDA
17,abhyAraNya
18,sone
19,koDa
20,paridhAnoM
21,pUjA
22,sTeshana
23,daurAna
24,jIvana
25,sikkoM
26,disambara
27,mArga
28,mumbaI
29,jIta
30,shreNI
31,mahobA
32,ghAnA
33,sthAna
34,kAgaja
35,kShetraphala
36,nahIM
37,TaiksI
38,kinAre
39,sailAniyoM
40,rAjasthAna
41,bila
42,ADambarI
43,kasbA
44,samUha
45,mahInoM
46,jaMgaloM
47,Ashraya
48,vaMshajoM
49,bharatapura
50,mevA.Da
51,hA.cla
52,baksa
53,gavAhI
54,gheratI
55,kahAnI
56,laka.DabagghA
57,avasara
58,banavAI
59,yahAM
60,sajAvaTa
61,chata
62,ruci
63,naharoM
64,shekhI
65,jAnavara
66,pannA
67,rijarva
68,bastI
69,yAdagAra
70,vividhatA
71,shiva
72,sUara
73,pakShI
74,pulisa
75,cItala
76,sthala
77,sa.Daka
78,kena
79,pravAsI
80,bhaNDAraNa
81,vAmana
82,jAlI
83,jo.DatI
84,rela
85,vyakti
86,AgarA
87,darshakoM
88,bIkAnera
89,hissA
90,saMgrahAlaya
91,komalatA
92,vIratA
93,bahU
94,bhIma
95,shikAra
96,sAtha
97,sAsa
98,dUrI
99,nakkAshI
100,saMgraha
101,rUpa
102,logoM
103,kheta
104,bhopAla
105,battakha
106,hoTala
107,hiraNa
108,mugala
109,jhIla
110,dhabboM
111,rUpa
112,sAMsa
113,bhavyatA
114,A.cTo
115,bailoM
116,guNavattA
117,AsamAna
118,udayapura
119,rAjya
120,shIshoM
121,shakti
122,dila
123,vAhana
124,projekTa
125,marammata
126,nIlagAya
127,pahiyoM
128,AvAsa
129,auraMgAbAda
130,prayoga
131,saMsthApaka
132,Apa
133,Adara
134,samarthana
135,taraha
136,mITara
137,visheShatA
138,pakShI
139,anubhUti
140,vyavasthA
141,khela
142,bAMdha
143,dIvAroM
144,kavacoM
145,jabalapura
146,babUla
147,jodhapura
148,kalA
149,phUla
150,mAnava
151,pahale
152,saMkhyA
153,prajAtiyoM
154,registAna
155,senA
156,havAIaDDA
157,pAnI
158,tAlAboM
159,bIca
160,shAsana
161,saMrakShaNa
162,vanaspati
163,rAjapUta
164,patthara
165,kendroM
166,devatAoM
167,pArka
168,eka
169,shera
170,siMcAI
171,nIle
172,daragAha
173,pRRithvIrAja
174,maMdiroM
175,phoTo
176,dhAraNa
177,sevA
178,mAtA
179,minaTa
180,masjida
181,purANa
182,nadI
183,saMgama
184,shurUAta
185,parAkAShThA
186,dillI
187,pANDava
188,raMga
189,ajamera
190,paMkti
191,kRRiShNa
192,sArasoM
193,rikshe
194,vishva
195,AvAjeM
196,muslima
197,chattarapura
198,imArata
199,avasthA
200,mahaloM
201,ca.DhAiyoM
202,mITara
203,paddhati
204,pUrvajoM
205,coMca
206,paMkhoM
207,paharoM
208,shikAra
209,dishA
210,gvAliyara
211,raMga
212,shahara
213,saMta
214,tyauhAra
215,jugupsA
216,hAla
217,kilAbandI
218,praveshadvAra
219,dhyAna
220,eshiyA
221,sUraja
222,kolakAtA
223,khatarA
224,paka.Da
225,saphara
226,neTavarka
227,nAma
228,laMgUra
229,pratibhAoM
230,raMgabhUmi
231,apraila
232,subaha
233,janma
234,nevalA
235,suvidhAoM
236,jaina
237,prANI
238,dvIpoM
239,beTe
240,sthAnAntaraNa
241,tIja
242,cItA
243,phailAva
244,kShetra
245,Agamana
246,sAhI
247,mahAbhArata
248,rAjA
249,mahArAjA
250,cehare
251,mausama
252,hAthI
253,kilA
254,basa
255,desha
256,bharatapura
257,bArisha
258,sAMbara
259,mela
260,koTA
261,akabara
262,saira
263,samaya
264,udyAnoM
265,nandI
266,ghAToM
267,bhArata
268,mahobA
269,parata
270,rokakara
271,uttara
272,gujarAta
273,prArthanA
274,makabare
275,vishvanAtha
276,dinoM
277,sammAna
278,jUnAga.Dha
279,saptAha
280,vRRikShoM
281,topa
282,jela
283,khagolashAstrI
284,pradAna
285,shAsaka
286,dRRishya
287,mUrtiyoM
288,pashcima
289,relave
290,saMgamaramara
291,bagule
292,pAkistAna
293,bAdala
294,sevAoM
295,vArANasI
296,iMtajAra
297,kendra
298,sadI
299,stambha
300,sharaNa
301,havA
302,Adarsha
303,IsavI
304,sardI
305,ghanatva
306,rAjadhAnI
307,Aja
308,cIloM
309,matalaba
310,indra
311,tasvIra
312,raMgoM
313,sTeshanoM
314,loma.DI
315,shAMti
316,pradarshanoM
317,maidAna
318,mAlavA
319,khajurAho
320,sAiberiyA
321,sthAnoM
322,Ananda
323,cennaI
324,jayapura
325,pUMcha
326,ciMkArA
327,grIShma
328,samIpatA
329,patte
330,relaheDa
331,niyamoM
332,pashcima
