Source,Target, id, Weight
1,38,1,1
1,44,2,1
1,54,3,1
1,56,4,1
1,69,5,1
2,3,6,3
2,4,7,3
2,5,8,3
2,6,9,2
2,12,10,1
2,14,11,1
2,17,12,1
2,18,13,2
2,42,14,1
2,43,15,1
2,44,16,1
2,46,17,1
2,52,18,1
2,53,19,2
2,54,20,3
2,55,21,2
2,56,22,1
2,58,23,1
2,62,24,3
2,71,25,1
2,74,26,1
2,78,27,1
3,4,28,4
3,5,29,2
3,6,30,2
3,7,31,1
3,12,32,3
3,13,33,1
3,14,34,1
3,17,35,1
3,18,36,2
3,26,37,1
3,27,38,1
3,28,39,1
3,40,40,2
3,43,41,3
3,44,42,5
3,45,43,1
3,46,44,2
3,50,45,2
3,51,46,1
3,52,47,2
3,53,48,2
3,54,49,1
3,58,50,2
3,60,51,2
3,61,52,1
3,62,53,3
3,63,54,2
3,64,55,1
3,65,56,1
4,5,57,2
4,6,58,2
4,7,59,1
4,9,60,2
4,12,61,2
4,13,62,1
4,14,63,1
4,17,64,1
4,18,65,1
4,26,66,1
4,27,67,1
4,28,68,1
4,45,69,1
4,46,70,1
4,51,71,3
4,52,72,1
4,54,73,3
4,56,74,2
4,58,75,2
4,60,76,2
4,61,77,1
4,62,78,1
4,63,79,2
4,64,80,1
4,65,81,1
4,87,82,4
5,6,83,2
5,7,84,1
5,12,85,3
5,13,86,1
5,14,87,1
5,17,88,1
5,18,89,1
5,26,90,1
5,27,91,1
5,28,92,1
5,45,93,1
5,46,94,1
5,51,95,1
5,52,96,1
5,54,97,1
5,58,98,2
5,60,99,2
5,61,100,2
5,62,101,1
5,63,102,2
5,64,103,1
5,65,104,1
6,12,105,2
6,14,106,1
6,17,107,1
6,18,108,1
6,19,109,1
6,30,110,1
6,42,111,1
6,54,112,1
6,56,113,1
6,58,114,1
6,61,115,1
6,62,116,1
6,71,117,1
6,74,118,1
6,78,119,1
7,12,120,1
7,14,121,1
7,17,122,1
7,18,123,1
7,58,124,1
7,62,125,1
7,63,126,1
9,12,127,2
9,14,128,2
9,15,129,1
9,16,130,1
9,18,131,2
9,19,132,1
9,20,133,1
9,24,134,1
9,29,135,1
9,32,136,2
9,34,137,1
9,40,138,2
9,42,139,1
9,43,140,4
9,44,141,8
9,46,142,3
9,50,143,2
9,51,144,1
9,52,145,2
9,53,146,2
9,54,147,2
9,56,148,1
9,62,149,2
9,63,150,2
9,66,151,1
9,69,152,1
9,81,153,3
9,83,154,1
9,87,155,1
10,12,156,2
10,14,157,1
10,24,158,1
10,29,159,1
10,32,160,1
10,63,161,2
10,81,162,1
11,34,163,1
11,36,164,1
11,42,165,1
11,44,166,1
11,47,167,1
11,61,168,1
11,74,169,1
11,75,170,1
12,13,171,3
12,14,172,1
12,17,173,1
12,18,174,1
12,23,175,2
12,26,176,1
12,27,177,1
12,28,178,1
12,35,179,2
12,36,180,1
12,37,181,2
12,39,182,4
12,45,183,1
12,46,184,1
12,51,185,1
12,52,186,1
12,54,187,2
12,55,188,1
12,58,189,2
