id;Label
0;kIrti
1;pashcima
2;tIrthayAtriyoM
3;smAraka
4;savAriyoM
5;jharane
6;pahA.DI
7;samrATa_ashoka
8;pahu.nca
9;lAhaula
10;mahotsava
11;chora
12;khoja
13;dvAra
14;kaviyoM
15;yAtrA
16;pUjA
17;muskAna
18;jiMdagI
19;suMdaratA
20;rAstoM
21;harI
22;sikkha
23;iMDiyA_geTa
24;caukhaTa
25;nahIM
26;mo.DoM
27;kimI
28;paryaTakoM
29;rAjasthAna
30;TIle
31;golpha
32;ghAsa
33;tasvIreM
34;utsAha
35;kAlacakra
36;gAloM
37;bauddha_dharma
38;indraprastha
39;pyAra
40;kone
41;ghATiyoM
42;prArthanA
43;nIMva
44;putrI
45;bIca
46;premiyoM
47;mahAbhArata
48;jaMgaloM
49;Adarsha
50;Agosha
51;mahAmAyA
52;cAha
53;hetu
54;jAnavara
55;dAha_saMskAra
56;AshISha
57;varSha
58;mukhyAlaya
59;tala
60;paMcakulA
61;navaMbara
62;pakShiyoM
63;rAShTrapati
64;bhUmi
65;yAtriyoM
66;pramukhatA
67;bhaNDAra
68;dvIpa
69;uttara
70;tibbata
71;mirciyA.n
72;rela
73;prAraMbha
74;phaliyoM
75;vaibhava
76;paimAne
77;dillI
78;pratIka
79;rAjapUta
80;sAtha
81;saMgraha
82;Aja
83;shimalA
84;AkarShaNoM
85;himanada
86;vAyumArga
87;bilAsapura
88;preraNA
89;jhIloM
90;hanumAna
91;adaraka
92;bhavyatA
93;bhArata
94;vyAsa
95;AsamAna
96;chata
97;pAMDavoM
98;shIshA
99;siramaura
100;guphA
101;kalA
102;nakkAshI
103;kShetroM
104;devadAra
105;shahIdoM
106;AvAsa
107;bhA.Da
108;kalpanA
109;pAnI
110;saMdarbha
111;sammilana
112;bhAShAoM
113;visheShatA
114;dila
115;prakRRiti
116;mahAtmA_gA.ndhI
117;janasaMkhyA
118;bA.ndha
119;purAtatva
120;virAsata
121;camaka
122;nirmANa
123;byAsa
124;svAgata
125;nRRitya
126;prajAti
127;vikalpa
128;registAna
129;sammohana
130;darshana
131;rAjAoM
132;ha.DDiyoM
133;udayapura
134;maMDI
135;krama
136;amarAvatI
137;mahArAjAoM
138;kullU
139;shAhajahA.n
140;citrakAroM
141;patthara
142;saMskRRiti
143;daragAha
144;nAma
145;maMdiroM
146;kasbA
147;guMbada
148;yamunA
149;masjida
150;tribhuja
151;nadiyoM
152;caMbA
153;ajAyabaghara
154;lekhakoM
155;kAMga.DA
156;mugala
157;ghara
158;samudra
159;parivesha
160;phuTa
161;ora
162;saMsAra
163;kArya
164;dhvaniyoM
165;muslima
166;TamATara
167;melA
168;bhavana
169;hindU
170;mUrtiyA.n
171;mahaloM
172;mITara
173;sthAna
174;loga
175;TraikiMga
176;cI.Da
177;shAla
178;nagara
179;hastakalA
180;labAdoM
181;vishva_yuddha
182;rAhula
183;samaya
184;thAra
185;maMDI
186;dina
187;Ayojana
188;yuddha
189;kinnaura
190;saMkhyA
191;sAranAtha
192;himAcala
193;najara
194;DhaMga
195;coTI
196;himAlaya
197;dharmashAlA
198;beTA
199;barpha
200;maidAna
201;vistAra
202;ghATI
203;byAsa
204;begama
205;anubhava
206;bIca
207;arAvalI
208;AraMbha
209;mausama
210;U.ncAI
211;kiloM
212;rAShTra
213;vasaMta
214;pratinidhi
215;cinAba_nadI
216;mahAkAvya
217;suvidhA
218;saira
219;talahaTI
220;vATikA
221;bhArata
222;mishraNa
223;rAjya
224;vishvAsa
225;rivAjoM
226;cAya
227;gA.nva
228;sammAna
229;bhagavAna
230;pe.Da
231;pikanika
232;dRRishya
233;pradAna
234;maTara
235;kinAroM
236;sataluja
237;rAvI
238;pratimA
239;jile
240;kAMga.DA
241;darshana
242;vyutpatti
243;sthApatya
244;shatAbdI
245;havA
246;krikeTa
247;siddha
248;sardI
249;rAjadhAnI
250;khetoM
251;ApUrti
252;pahA.DoM
253;vastu
254;hatyA
255;pagaDaMDiyA.n
256;devI
257;shAMti
258;pradarshana
259;pramoda
260;khajurAho
261;sthala
262;AnaMda
263;manoraMjana
264;borDa
265;buddha
266;khaMbhoM
267;mArca
268;grIShma
269;cAMdanI_cauka
270;dhyAna
271;svataMtratA
272;ghATI
273;sUraja
