Source,Target, id, Weight
1,4,1,1
1,9,2,2
1,10,3,1
1,12,4,1
1,13,5,2
1,15,6,1
1,16,7,1
1,18,8,1
1,19,9,1
1,32,10,1
1,33,11,1
1,58,12,1
1,60,13,1
1,70,14,1
1,71,15,1
1,77,16,1
1,80,17,1
1,85,18,1
1,86,19,3
2,51,20,2
2,54,21,2
2,86,22,3
3,86,23,1
4,6,24,2
4,8,25,2
4,9,26,1
4,12,27,1
4,13,28,1
4,14,29,1
4,15,30,4
4,16,31,3
4,17,32,3
4,18,33,1
4,20,34,1
4,23,35,1
4,37,36,1
4,38,37,1
4,39,38,1
4,41,39,1
4,42,40,1
4,44,41,1
4,47,42,1
4,50,43,4
4,54,44,1
4,59,45,1
4,63,46,3
4,64,47,2
4,69,48,1
4,71,49,1
4,72,50,1
4,73,51,1
4,74,52,1
4,75,53,1
4,78,54,1
4,82,55,1
4,85,56,3
4,86,57,2
4,87,58,1
4,88,59,2
4,90,60,1
4,92,61,2
4,93,62,1
4,95,63,1
4,96,64,4
5,6,65,1
5,8,66,1
6,9,67,1
6,11,68,1
6,37,69,1
6,38,70,1
6,46,71,1
6,51,72,2
6,54,73,2
6,63,74,1
6,86,75,2
8,9,76,6
8,10,77,2
8,11,78,1
8,12,79,2
8,13,80,5
8,15,81,4
8,16,82,2
8,17,83,1
8,18,84,2
8,19,85,2
8,23,86,1
8,33,87,1
8,35,88,1
8,36,89,1
8,38,90,2
8,43,91,2
8,46,92,1
8,49,93,2
8,54,94,1
8,58,95,2
8,59,96,1
8,60,97,2
8,64,98,1
8,66,99,1
8,67,100,2
8,68,101,1
8,69,102,1
8,75,103,1
8,76,104,1
8,77,105,1
8,80,106,5
8,83,107,3
8,85,108,3
8,86,109,2
8,87,110,1
8,88,111,1
8,95,112,1
8,96,113,1
9,10,114,2
9,12,115,2
9,13,116,4
9,15,117,7
9,16,118,6
9,17,119,4
9,18,120,4
9,37,121,1
9,50,122,6
9,58,123,2
9,60,124,2
9,69,125,1
9,71,126,1
9,89,127,1
9,96,128,6
10,15,129,2
10,16,130,2
10,17,131,2
10,18,132,1
10,37,133,1
10,50,134,3
10,69,135,1
10,71,136,1
10,89,137,1
10,96,138,3
11,12,139,2
11,14,140,1
11,16,141,1
11,17,142,1
11,20,143,1
11,37,144,1
11,38,145,2
11,39,146,1
11,41,147,1
11,42,148,1
11,44,149,1
11,47,150,1
11,50,151,1
11,59,152,1
11,63,153,6
11,64,154,2
11,68,155,1
11,69,156,1
11,71,157,1
11,72,158,1
11,73,159,2
11,75,160,1
11,82,161,1
11,85,162,3
11,86,163,2
11,87,164,1
11,88,165,2
11,90,166,3
11,92,167,2
11,93,168,3
11,95,169,3
11,96,170,1
12,15,171,2
12,16,172,2
12,17,173,2
12,18,174,1
12,50,175,3
12,69,176,1
12,96,177,3
13,15,178,4
13,16,179,4
13,17,180,4
13,18,181,2
13,23,182,1
13,37,183,1
13,50,184,6
13,69,185,1
13,71,186,1
13,74,187,1
13,78,188,1
13,89,189,1
13,96,190,6
14,38,191,1
14,46,192,1
14,69,193,1
15,16,194,4
15,17,195,2
15,18,196,3
15,37,197,1
15,50,198,3
15,58,199,2
15,60,200,2
15,69,201,1
15,71,202,1
15,74,203,1
15,78,204,1
15,89,205,1
15,96,206,3
16,17,207,2
16,18,208,4
16,19,209,1
16,32,210,1
16,33,211,1
16,38,212,1
16,50,213,3
16,58,214,3
16,60,215,3
16,63,216,3
16,68,217,1
16,70,218,1
16,71,219,1
16,73,220,1
16,77,221,1
16,80,222,1
16,82,223,1
16,85,224,1
16,86,225,2
16,90,226,2
16,93,227,2
16,95,228,2
16,96,229,3
17,18,230,2
17,58,231,2
17,60,232,2
17,64,233,1
17,76,234,1
17,83,235,3
17,92,236,1
