id;Label
0;nIdaralaiNDa
1;vijayI
2;pariShada
3;shivira
4;gaMdagI
5;anta
6;DacoM
7;tAla
8;mArga
9;shreNiyoM
10;upasthiti
11;nahIM
12;ghAsa
13;phreMca
14;upekShA
15;logoM
16;pada
17;visheShAdhikAra
18;cunAvoM
19;khIMcate
20;bhUmi
21;yAtriyoM
22;AkramaNa
23;mahAdvIpa
24;tatvoM
25;svarUpa
26;AkarShaNoM
27;vana
28;hoTaloM
29;phUTa
30;AtmasamarpaNa
31;paka.Dane
32;ghara
33;jhaga.De
34;saphalatA
35;samarthana
36;viShaya
37;taraha
38;sthApanA
39;ehasAsa
40;prakRRiti
41;kaimpa
42;nirmANa
43;prajAti
44;registAna
45;AshvAsana
46;udyAna
47;saMskRRiti
48;spena
49;spainisha
50;ginI
51;saMgrahAlaya
52;bAra
53;makAnoM
54;bAgAna
55;praNAlI
56;sAmanA
57;dAvateM
58;mudrA
59;amejana
60;mUla
61;varShA
62;samajhaute
63;surakShA
64;jIvoM
65;janatA
66;pahalU
67;bIca
68;padArthoM
69;jIvoM
70;dRRi.DhatA
71;mishraNa
72;prAMtoM
73;vidroha
74;parvata
75;kAlAvadhi
76;perU
77;pradAna
78;saptAha
79;amarIkA
80;daladaleM
81;hastAMtaraNa
82;pradarshaniyoM
83;svadeshI
84;janma
85;premiyoM
86;nivAsI
87;kShetra
88;bAnagI
89;ka.DAI
90;khanija
91;jharane
92;samudra
93;sAla
94;caukI
95;kinAre
96;khojA
97;niyaMtraNa
98;jIvana
99;jIta
100;utsavoM
101;sainika
102;kadama
103;paryaTaka
104;abhiyAna
105;sUrInAma
106;bhAga
107;yUropa
108;jAti
109;vArtAoM
110;upanivesha
111;kAlonI
112;vhela
113;pIchA
114;aMgreja
115;phAla
116;pRRiShThabhUmiyoM
117;perisa
118;shreNiyAM
119;bhAgya
120;iMkA
121;gaMtavya
122;mauke
123;lAkhoM
124;saMyoga
125;bhaMDAroM
126;paristhitiyAM
127;parAgve
128;vikAsa
129;Adarsha
130;sAvadhAnI
131;disaMbara
132;prashAsana
133;netRRitva
134;svAgata
135;netA
136;rAjadhAnI
137;janma
138;nadI
139;samudrI
140;apIla
141;gulAmoM
142;samAja
143;kArya
144;sImAMta
145;sthiti
146;aMtarikSha
147;loga
148;anta
149;arthavyavasthA
150;shahara
151;samasyAeM
152;yAtrAoM
153;nAgarika
154;rakShaka
155;dvIpa
156;gotAkhorI
157;mishana
158;kShetra
159;lAbha
160;vAShpa
161;ApravAsI
162;UMcAI
163;paryaTana
164;bhAga
165;nIti
166;niyaMtraNa
167;viyanA
168;saMparka
169;udyoga
170;ghoShaNA
171;garIba
172;taTa
173;cilI
174;kendra
175;sahAyatA
176;Adesha
177;ja.Da
178;vaibhava
179;bArI
180;kaidI
181;baMdaragAha
182;svataMtratA
183;poteM
184;rAjanIti
185;saMbaMdha
186;pahA.DiyoM
187;guAnA
188;ikvADora
189;amarIkI
190;AdhunikatA
191;saMkaTa
192;carca
193;roka
194;vividhatA
195;samUha
196;daurAna
197;desha
198;bAdhA
199;pakShI
200;rAShTrapati
201;ashAMti
202;prayAsoM
203;nukasAna
204;videsha
205;saMgraha
206;dakhala
207;nAmakaraNa
208;uttarI
209;unmUlana
210;patana
211;janasaMkhyA
212;chavi
213;hissA
214;yUesa
215;kalA
216;bodha
217;krama
218;AraMbha
219;brAjIla
220;bhaviShya
221;ora
222;vishva
223;phrAMsa
224;Treka
225;laka.DI
226;gaNataMtroM
227;aDDA
228;pa.DosI
229;hariyAlI
230;Ashcarya
231;hAla
232;itihAsa
233;mAlikoM
234;shartoM
235;bhraShTAcAra
236;paryAvaraNa
237;vistAra
238;krAMtikArI
239;dharatI
240;avadhi
241;adhikAMsha
242;kabje
243;prabhusattA
244;pITha
245;lakShaNa
246;tAnAshAhI
247;bhArata
248;svAsthya
249;samaya
250;kRRiShi
251;dRRishya
252;pariNAma
253;shAsaka
254;dRRishya
255;sudhArane
256;sITeM
257;takhtA
258;parivartana
259;AyAta
260;muhAnoM
261;cAroM
262;sthAnoM
263;mazadUra
264;sthalAkRRiti
265;aMta
266;gha.DiyAla
267;samRRiddhi
268;bAta
269;virodhiyoM
270;inakAra
271;dala
272;dakShiNa
273;purAtatva
274;sonA
275;cunautI
276;senAeM
277;dashaka
278;briTena
279;briTisha
280;khaira
281;khaira
282;hAra
283;prashAMta
284;jalayAna
285;shakti
286;chApa
287;jaMgaloM
288;teMduA
289;uddeshya
290;mAnyatA
291;dAsatA
292;ghoShaNA
293;cama.DI
294;kaMpanI
295;pratirodha
296;saMgIta
297;sAtha
298;sthApatya
299;Aja
300;chAnabIna
301;paira
302;nishcaya
303;purtagAlI
304;kolaMbasa
305;jala
306;bhAgIdAroM
307;mAnava
308;jUna
309;machalI
310;thiyeTara
311;lesa
312;pArTI
313;khoja
314;pratIka
315;tamAshe
316;DhaMga
317;coMca
318;nivedana
319;ummIda
320;ujA.Da
321;puShTi
322;mAdhyamoM
323;AkarShaNa
324;yuddha
325;arjenTinA
326;nAma
327;darshanArthiyoM
328;urUgve
329;sarakAroM
330;venejuelA
331;bolivara
332;dAsa
333;nepoliyana
334;kAla
335;prathA
336;DipArTameMTa
337;aTalAMTika
338;sImAe.n
339;sadI
340;vRRiddhi
341;unmUlana
342;dAvA
343;upadrava
344;upaniveshoM
345;maidAna
346;AnaMda
347;manoraMjana
348;garva
349;dRRishya
