Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,4.0,2.411111111111111,1.7005266580226315,5,0,5,5,5.0,0.0,5.0,0.0036210017,0.0036210017,0.004396414967299764,0,0.4,4,0.06989406035828102
2,S2,3.0,1.8444444444444446,55.435848218689955,1,0,22,22,22.0,0.0,22.0,0.013880507,0.013880507,0.013321644609852929,0,0.4675324675324675,108,0.42252534615853754
3,S3,3.0,1.7555555555555555,46.55118705533632,1,1,29,30,30.0,1.0,29.0,0.018708508,0.018708508,0.017087474205292122,0,0.4574712643678161,199,0.5319417764779489
4,S4,3.0,1.7777777777777777,31.75975681707166,1,2,26,28,28.0,2.0,26.0,0.017501509,0.017501509,0.015866604999819806,0,0.5132275132275133,194,0.5131539533959101
5,S5,3.0,1.8111111111111111,17.054680439915753,1,3,22,25,25.0,3.0,22.0,0.015691008,0.015691008,0.014313234940112777,0,0.58,174,0.4683066512658759
6,S6,3.0,1.8666666666666667,18.902973238017008,1,4,15,19,19.0,4.0,15.0,0.012070006,0.012070006,0.011254613160587545,0,0.5087719298245614,87,0.38158259982967874
7,S7,3.0,2.033333333333333,0.6501402840148669,1,3,7,10,10.0,3.0,7.0,0.006638503,0.006638503,0.006566245753229739,0,0.8888888888888888,40,0.2227162786610787
8,S8,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0016242555132392523,1,0.0,0,0.0
9,S9,3.0,1.711111111111111,71.39739304273756,5,1,29,30,30.0,1.0,29.0,0.018708508,0.018708508,0.017339516573706443,0,0.39080459770114945,170,0.5505094666360529
10,S10,3.0,2.1222222222222222,0.7796477390929337,5,0,7,7,7.0,0.0,7.0,0.0048280023,0.0048280023,0.005179057017595049,0,0.5238095238095238,11,0.17185851981806072
11,S11,3.0,2.188888888888889,0.4673658102373977,6,0,8,8,8.0,0.0,8.0,0.0054315026,0.0054315026,0.005625820541058109,0,0.7857142857142857,22,0.18464665234067737
12,S12,3.0,1.7,180.16993568452568,1,8,25,33,33.0,8.0,25.0,0.02051901,0.02051901,0.02009639147052986,0,0.3712121212121212,196,0.5405601716009562
13,S13,4.0,2.2444444444444445,8.733685660835446,1,4,5,9,9.0,4.0,5.0,0.006035003,0.006035003,0.006288948280924833,0,0.5277777777777778,19,0.1566912888886233
14,S14,2.0,1.3,521.2222172621925,5,9,54,63,63.0,9.0,54.0,0.03862402,0.03862402,0.03575339859731341,0,0.26625704045058884,520,1.0
15,S15,3.0,1.8222222222222222,58.2428632539881,5,2,19,21,21.0,2.0,19.0,0.013277006,0.013277006,0.013114107541829421,0,0.46190476190476193,97,0.4295067743979022
16,S16,3.0,2.0555555555555554,5.638051882714591,5,2,8,10,10.0,2.0,8.0,0.006638503,0.006638503,0.006822816346882211,0,0.4888888888888889,22,0.2126393059699669
17,S17,3.0,1.9666666666666666,11.024950021788415,1,7,14,21,21.0,7.0,14.0,0.013277006,0.013277006,0.012221861402764812,0,0.5142857142857142,108,0.38299001834539437
18,S18,3.0,1.6555555555555554,207.131436939739,1,9,25,34,34.0,9.0,25.0,0.021122511,0.021122511,0.020671284450116543,0,0.35294117647058826,198,0.5932644670610665
19,S19,3.0,1.8444444444444446,41.02578835447982,5,4,16,20,20.0,4.0,16.0,0.0126735065,0.0126735065,0.012152349481663697,0,0.4263157894736842,81,0.38485935929622017
20,S20,3.0,1.9666666666666666,2.3319291573570657,6,2,10,12,12.0,2.0,10.0,0.007845504,0.007845504,0.007637354019395997,0,0.7272727272727273,48,0.28561086684495907
21,S21,4.0,2.4555555555555557,1.3008998741196884,5,0,2,2,2.0,0.0,2.0,0.0018105009,0.0018105009,0.0030898433622109822,0,0.0,0,0.03235721313539178
22,S22,4.0,2.7555555555555555,2.713480392156862,5,0,4,4,4.0,0.0,4.0,0.0030175014,0.0030175014,0.004311324658739824,0,0.0,0,0.027540304315645775
23,S23,3.0,1.9666666666666666,5.088019459890777,5,3,8,11,11.0,3.0,8.0,0.0072420035,0.0072420035,0.0074023919393456095,0,0.5272727272727272,29,0.23299992475060274
24,S24,3.0,1.6222222222222222,151.92103532047224,5,6,32,38,38.0,6.0,32.0,0.023536513,0.023536513,0.022756691766240008,0,0.14935988620199148,105,0.541491746557647
25,S25,4.0,2.433333333333333,6.078973452071278,5,2,5,7,7.0,2.0,5.0,0.0048280023,0.0048280023,0.0055077061534388105,0,0.047619047619047616,1,0.07828353593955059
