Sentence , Sentance ,id, Relations Weight
S1 , S3 ,1,2
S1 , S4 ,2,2
S1 , S5 ,3,3
S1 , S11 ,4,2
S1 , S16 ,5,3
S1 , S19 ,6,2
S1 , S20 ,7,2
S1 , S31 ,8,1
S1 , S34 ,9,2
S1 , S35 ,10,2
S1 , S36 ,11,2
S1 , S40 ,12,1
S1 , S41 ,13,2
S1 , S44 ,14,2
S1 , S46 ,15,1
S1 , S47 ,16,2
S1 , S50 ,17,2
S1 , S51 ,18,1
S1 , S52 ,19,1
S1 , S57 ,20,1
S1 , S66 ,21,1
S1 , S67 ,22,2
S1 , S70 ,23,2
S1 , S71 ,24,2
S1 , S73 ,25,1
S1 , S75 ,26,8
S1 , S76 ,27,2
S1 , S84 ,28,1
S1 , S86 ,29,4
S1 , S87 ,30,2
S1 , S92 ,31,2
S2 , S71 ,32,2
S2 , S79 ,33,2
S3 , S5 ,34,1
S3 , S16 ,35,1
S3 , S30 ,36,4
S3 , S36 ,37,1
S3 , S38 ,38,2
S3 , S41 ,39,1
S3 , S61 ,40,1
S3 , S62 ,41,1
S3 , S66 ,42,2
S3 , S76 ,43,2
S3 , S88 ,44,2
S3 , S90 ,45,2
S3 , S92 ,46,2
S3 , S93 ,47,2
S3 , S95 ,48,1
S3 , S96 ,49,2
S4 , S5 ,50,2
S4 , S9 ,51,2
S4 , S10 ,52,2
S4 , S11 ,53,1
S4 , S12 ,54,3
S4 , S15 ,55,4
S4 , S16 ,56,2
S4 , S18 ,57,1
S4 , S19 ,58,2
S4 , S20 ,59,2
S4 , S23 ,60,1
S4 , S24 ,61,9
S4 , S27 ,62,1
S4 , S28 ,63,1
S4 , S30 ,64,1
S4 , S31 ,65,2
S4 , S33 ,66,1
S4 , S34 ,67,5
S4 , S35 ,68,2
S4 , S36 ,69,1
S4 , S38 ,70,3
S4 , S39 ,71,3
S4 , S41 ,72,6
S4 , S42 ,73,1
S4 , S44 ,74,1
S4 , S45 ,75,2
S4 , S46 ,76,2
S4 , S47 ,77,2
S4 , S48 ,78,2
S4 , S50 ,79,2
S4 , S51 ,80,2
S4 , S53 ,81,1
S4 , S56 ,82,3
S4 , S57 ,83,1
S4 , S58 ,84,1
S4 , S59 ,85,1
S4 , S66 ,86,3
S4 , S67 ,87,1
S4 , S68 ,88,1
S4 , S69 ,89,2
S4 , S70 ,90,3
S4 , S71 ,91,7
S4 , S73 ,92,2
S4 , S75 ,93,3
S4 , S77 ,94,2
S4 , S79 ,95,1
S4 , S80 ,96,3
S4 , S81 ,97,1
S4 , S82 ,98,2
S4 , S84 ,99,1
S4 , S85 ,100,2
S4 , S86 ,101,2
S4 , S87 ,102,1
S4 , S88 ,103,1
S4 , S89 ,104,4
S4 , S92 ,105,2
S4 , S94 ,106,5
S4 , S95 ,107,3
S5 , S6 ,108,1
S5 , S9 ,109,2
S5 , S10 ,110,2
S5 , S11 ,111,1
S5 , S12 ,112,2
S5 , S15 ,113,2
S5 , S16 ,114,2
S5 , S18 ,115,1
S5 , S19 ,116,2
S5 , S20 ,117,2
S5 , S23 ,118,1
S5 , S24 ,119,8
S5 , S27 ,120,1
S5 , S28 ,121,1
S5 , S31 ,122,2
S5 , S33 ,123,1
S5 , S34 ,124,4
S5 , S35 ,125,2
S5 , S36 ,126,1
S5 , S38 ,127,2
S5 , S39 ,128,2
S5 , S40 ,129,1
S5 , S41 ,130,6
S5 , S42 ,131,1
S5 , S44 ,132,1
S5 , S45 ,133,2
S5 , S46 ,134,2
S5 , S47 ,135,2
S5 , S48 ,136,2
S5 , S49 ,137,1
S5 , S50 ,138,2
S5 , S51 ,139,2
S5 , S53 ,140,1
S5 , S56 ,141,4
S5 , S57 ,142,1
S5 , S58 ,143,1
S5 , S59 ,144,1
S5 , S62 ,145,1
S5 , S66 ,146,4
S5 , S67 ,147,1
S5 , S68 ,148,3
S5 , S69 ,149,3
S5 , S70 ,150,3
S5 , S71 ,151,4
S5 , S73 ,152,1
S5 , S75 ,153,3
S5 , S77 ,154,2
S5 , S79 ,155,1
S5 , S80 ,156,1
S5 , S81 ,157,1
S5 , S82 ,158,2
S5 , S84 ,159,2
S5 , S85 ,160,1
S5 , S86 ,161,2
S5 , S87 ,162,2
S5 , S88 ,163,1
S5 , S89 ,164,3
S5 , S92 ,165,2
S5 , S94 ,166,3
S5 , S95 ,167,3
S6 , S8 ,168,3
S6 , S12 ,169,1
S6 , S15 ,170,2
S6 , S18 ,171,2
S6 , S19 ,172,1
S6 , S23 ,173,1
S6 , S25 ,174,1
S6 , S26 ,175,1
S6 , S30 ,176,3
S6 , S34 ,177,1
S6 , S35 ,178,2
S6 , S36 ,179,1
S6 , S38 ,180,5
S6 , S39 ,181,1
S6 , S40 ,182,2
S6 , S41 ,183,2
S6 , S43 ,184,1
S6 , S45 ,185,1
S6 , S50 ,186,1
S6 , S56 ,187,1
S6 , S63 ,188,3
S6 , S65 ,189,1
S6 , S66 ,190,1
S6 , S67 ,191,2
S6 , S71 ,192,4
S6 , S73 ,193,1
S6 , S75 ,194,2
S6 , S76 ,195,1
S6 , S77 ,196,1
S6 , S79 ,197,2
S6 , S80 ,198,2
S6 , S81 ,199,1
S6 , S82 ,200,1
S6 , S85 ,201,1
S6 , S88 ,202,2
S6 , S92 ,203,4
S6 , S93 ,204,5
S6 , S94 ,205,1
S6 , S95 ,206,1
S6 , S96 ,207,4
S7 , S12 ,208,1
S7 , S15 ,209,1
S7 , S34 ,210,1
S7 , S36 ,211,1
S7 , S39 ,212,1
S7 , S57 ,213,1
S7 , S71 ,214,2
S7 , S73 ,215,1
S7 , S80 ,216,1
S7 , S85 ,217,1
S7 , S94 ,218,1
S8 , S30 ,219,1
S8 , S38 ,220,1
S8 , S49 ,221,1
S8 , S57 ,222,1
S8 , S75 ,223,1
S8 , S82 ,224,1
S9 , S11 ,225,1
S9 , S16 ,226,1
S9 , S20 ,227,1
S9 , S30 ,228,1
S9 , S34 ,229,1
S9 , S35 ,230,1
S9 , S38 ,231,2
S9 , S41 ,232,2
S9 , S44 ,233,1
S9 , S47 ,234,1
S9 , S58 ,235,1
S9 , S64 ,236,1
S9 , S67 ,237,1
S9 , S70 ,238,1
S9 , S71 ,239,1
S9 , S75 ,240,2
S9 , S86 ,241,2
S9 , S87 ,242,1
S9 , S92 ,243,1
S10 , S11 ,244,1
S10 , S12 ,245,1
S10 , S15 ,246,1
S10 , S16 ,247,1
S10 , S20 ,248,1
S10 , S34 ,249,2
S10 , S35 ,250,1
S10 , S39 ,251,1
S10 , S41 ,252,1
S10 , S44 ,253,1
S10 , S47 ,254,1
S10 , S67 ,255,1
S10 , S70 ,256,1
S10 , S71 ,257,3
S10 , S73 ,258,1
S10 , S75 ,259,2
S10 , S80 ,260,1
S10 , S85 ,261,1
S10 , S86 ,262,2
S10 , S92 ,263,1
S11 , S12 ,264,7
S11 , S15 ,265,7
S11 , S16 ,266,1
S11 , S18 ,267,1
S11 , S19 ,268,2
S11 , S20 ,269,1
S11 , S23 ,270,1
S11 , S24 ,271,5
S11 , S27 ,272,1
S11 , S28 ,273,1
S11 , S33 ,274,1
S11 , S34 ,275,8
S11 , S35 ,276,1
S11 , S36 ,277,1
S11 , S38 ,278,1
S11 , S39 ,279,7
S11 , S41 ,280,3
S11 , S45 ,281,2
S11 , S46 ,282,2
S11 , S47 ,283,1
S11 , S48 ,284,2
S11 , S50 ,285,2
S11 , S51 ,286,2
S11 , S53 ,287,1
S11 , S56 ,288,2
S11 , S57 ,289,1
S11 , S58 ,290,1
S11 , S59 ,291,1
S11 , S66 ,292,2
S11 , S68 ,293,1
S11 , S69 ,294,1
S11 , S70 ,295,2
S11 , S71 ,296,13
S11 , S73 ,297,6
S11 , S75 ,298,1
S11 , S77 ,299,2
S11 , S79 ,300,1
S11 , S80 ,301,6
S11 , S82 ,302,1
S11 , S84 ,303,1
S11 , S85 ,304,6
S11 , S87 ,305,1
S11 , S88 ,306,1
S11 , S89 ,307,2
S11 , S92 ,308,1
S11 , S94 ,309,2
S11 , S95 ,310,3
S12 , S13 ,311,1
S12 , S14 ,312,2
S12 , S16 ,313,2
S12 , S20 ,314,2
S12 , S27 ,315,1
S12 , S34 ,316,2
S12 , S35 ,317,2
S12 , S37 ,318,1
S12 , S39 ,319,1
S12 , S41 ,320,2
S12 , S42 ,321,1
S12 , S44 ,322,2
S12 , S47 ,323,2
S12 , S60 ,324,1
S12 , S67 ,325,2
S12 , S70 ,326,2
S12 , S71 ,327,3
