Sentence , Sentance ,id, Relations Weight
S1 , S59 ,1,1
S1 , S77 ,2,2
S1 , S90 ,3,1
S2 , S20 ,4,2
S2 , S21 ,5,1
S2 , S31 ,6,1
S2 , S33 ,7,1
S2 , S63 ,8,2
S2 , S72 ,9,1
S2 , S89 ,10,2
S2 , S90 ,11,2
S4 , S6 ,12,4
S4 , S7 ,13,1
S4 , S10 ,14,1
S4 , S12 ,15,2
S4 , S15 ,16,3
S4 , S22 ,17,2
S4 , S30 ,18,1
S4 , S32 ,19,1
S4 , S39 ,20,2
S4 , S41 ,21,1
S4 , S43 ,22,4
S4 , S47 ,23,1
S4 , S50 ,24,1
S4 , S56 ,25,2
S4 , S59 ,26,1
S4 , S65 ,27,1
S4 , S67 ,28,2
S4 , S68 ,29,4
S4 , S71 ,30,2
S4 , S73 ,31,1
S4 , S75 ,32,1
S4 , S76 ,33,1
S4 , S77 ,34,1
S4 , S81 ,35,4
S4 , S84 ,36,2
S4 , S85 ,37,1
S4 , S86 ,38,1
S4 , S90 ,39,1
S4 , S94 ,40,1
S5 , S39 ,41,1
S5 , S67 ,42,1
S6 , S9 ,43,1
S6 , S11 ,44,1
S6 , S13 ,45,1
S6 , S20 ,46,2
S6 , S30 ,47,2
S6 , S32 ,48,1
S6 , S33 ,49,2
S6 , S34 ,50,2
S6 , S37 ,51,1
S6 , S38 ,52,5
S6 , S43 ,53,3
S6 , S44 ,54,1
S6 , S45 ,55,3
S6 , S54 ,56,1
S6 , S55 ,57,1
S6 , S69 ,58,2
S6 , S73 ,59,2
S6 , S74 ,60,1
S6 , S76 ,61,1
S6 , S87 ,62,1
S6 , S94 ,63,3
S7 , S9 ,64,1
S7 , S10 ,65,1
S7 , S11 ,66,1
S7 , S12 ,67,2
S7 , S13 ,68,1
S7 , S19 ,69,1
S7 , S26 ,70,1
S7 , S32 ,71,1
S7 , S34 ,72,2
S7 , S38 ,73,1
S7 , S39 ,74,1
S7 , S40 ,75,1
S7 , S41 ,76,2
S7 , S42 ,77,1
S7 , S43 ,78,1
S7 , S44 ,79,1
S7 , S49 ,80,1
S7 , S55 ,81,1
S7 , S63 ,82,1
S7 , S64 ,83,2
S7 , S67 ,84,1
S7 , S68 ,85,3
S7 , S70 ,86,1
S7 , S73 ,87,2
S7 , S80 ,88,1
S7 , S82 ,89,1
S7 , S83 ,90,2
S7 , S84 ,91,5
S7 , S85 ,92,1
S7 , S86 ,93,1
S7 , S87 ,94,1
S7 , S91 ,95,1
S7 , S95 ,96,1
S8 , S39 ,97,1
S8 , S42 ,98,1
S8 , S56 ,99,1
S8 , S67 ,100,1
S8 , S81 ,101,1
S9 , S19 ,102,2
S9 , S43 ,103,1
S9 , S57 ,104,2
S9 , S68 ,105,1
S9 , S70 ,106,1
S9 , S73 ,107,1
S9 , S80 ,108,1
S9 , S82 ,109,1
S9 , S83 ,110,1
S9 , S84 ,111,3
S9 , S91 ,112,3
S9 , S95 ,113,2
S10 , S12 ,114,1
S10 , S19 ,115,3
S10 , S20 ,116,1
S10 , S25 ,117,1
S10 , S28 ,118,2
S10 , S32 ,119,1
S10 , S39 ,120,1
S10 , S40 ,121,1
S10 , S41 ,122,2
S10 , S42 ,123,1
S10 , S43 ,124,1
S10 , S49 ,125,1
S10 , S57 ,126,2
S10 , S63 ,127,2
S10 , S64 ,128,2
S10 , S67 ,129,1
S10 , S68 ,130,1
S10 , S73 ,131,1
S10 , S83 ,132,1
S10 , S84 ,133,6
S10 , S85 ,134,1
S10 , S86 ,135,2
S10 , S87 ,136,1
S10 , S88 ,137,3
S10 , S89 ,138,2
S10 , S91 ,139,4
S10 , S95 ,140,3
S11 , S20 ,141,2
S11 , S32 ,142,1
S11 , S34 ,143,1
S11 , S43 ,144,1
S12 , S13 ,145,1
S12 , S20 ,146,2
S12 , S25 ,147,2
S12 , S28 ,148,4
S12 , S32 ,149,2
S12 , S41 ,150,2
S12 , S43 ,151,2
S12 , S63 ,152,3
S12 , S64 ,153,2
S12 , S68 ,154,2
S12 , S73 ,155,1
S12 , S85 ,156,1
S12 , S86 ,157,4
S12 , S87 ,158,2
S12 , S88 ,159,6
S12 , S89 ,160,4
S13 , S43 ,161,1
S13 , S68 ,162,1
S13 , S70 ,163,1
S13 , S73 ,164,1
S13 , S80 ,165,1
S13 , S82 ,166,1
S13 , S83 ,167,1
S14 , S59 ,168,1
S14 , S76 ,169,1
S15 , S17 ,170,1
S15 , S20 ,171,1
S15 , S25 ,172,1
S15 , S32 ,173,3
S15 , S34 ,174,2
S15 , S38 ,175,1
S15 , S40 ,176,1
S15 , S41 ,177,1
S15 , S43 ,178,2
S15 , S44 ,179,1
S15 , S54 ,180,1
S15 , S59 ,181,1
S15 , S65 ,182,1
S15 , S75 ,183,1
S15 , S76 ,184,1
S15 , S77 ,185,1
S15 , S79 ,186,2
S15 , S84 ,187,1
S15 , S85 ,188,1
S15 , S86 ,189,1
S15 , S87 ,190,2
S15 , S88 ,191,3
S15 , S89 ,192,1
S15 , S93 ,193,1
S16 , S74 ,194,1
S17 , S57 ,195,2
S17 , S91 ,196,2
S18 , S38 ,197,1
S18 , S39 ,198,2
S18 , S40 ,199,1
S18 , S56 ,200,2
S18 , S67 ,201,2
S18 , S81 ,202,2
S18 , S93 ,203,1
S19 , S25 ,204,1
S19 , S41 ,205,1
S19 , S42 ,206,1
S19 , S63 ,207,1
S19 , S73 ,208,1
S19 , S82 ,209,2
S19 , S84 ,210,1
S20 , S22 ,211,2
S20 , S24 ,212,2
S20 , S26 ,213,2
S20 , S32 ,214,1
S20 , S34 ,215,4
S20 , S37 ,216,1
S20 , S38 ,217,3
S20 , S39 ,218,2
S20 , S41 ,219,1
S20 , S43 ,220,5
S20 , S44 ,221,3
S20 , S63 ,222,2
S20 , S73 ,223,1
S20 , S76 ,224,1
S20 , S81 ,225,2
S20 , S84 ,226,2
S20 , S86 ,227,1
S20 , S87 ,228,3
S20 , S90 ,229,2
S20 , S94 ,230,1
S21 , S26 ,231,2
S21 , S39 ,232,2
S21 , S43 ,233,2
S21 , S64 ,234,1
S21 , S65 ,235,1
S21 , S90 ,236,2
S22 , S32 ,237,1
S22 , S34 ,238,2
S22 , S38 ,239,1
S22 , S43 ,240,1
S22 , S44 ,241,1
S22 , S63 ,242,1
S22 , S87 ,243,1
S24 , S25 ,244,1
S24 , S43 ,245,3
S24 , S45 ,246,1
S24 , S63 ,247,2
S25 , S30 ,248,1
S25 , S32 ,249,1
S25 , S39 ,250,1
S25 , S40 ,251,1
S25 , S41 ,252,2
S25 , S42 ,253,1
S25 , S43 ,254,1
S25 , S47 ,255,1
S25 , S49 ,256,1
S25 , S50 ,257,1
S25 , S59 ,258,1
S25 , S63 ,259,3
S25 , S64 ,260,1
S25 , S65 ,261,1
S25 , S67 ,262,1
S25 , S68 ,263,4
S25 , S71 ,264,2
S25 , S73 ,265,2
S25 , S75 ,266,1
S25 , S77 ,267,1
S25 , S83 ,268,1
S25 , S84 ,269,3
S25 , S85 ,270,1
S25 , S86 ,271,1
S25 , S90 ,272,1
S25 , S91 ,273,1
S25 , S95 ,274,1
S26 , S30 ,275,2
S26 , S31 ,276,2
S26 , S36 ,277,2
S26 , S45 ,278,2
S26 , S59 ,279,2
S26 , S65 ,280,2
S26 , S68 ,281,2
S27 , S39 ,282,1
S27 , S59 ,283,1
S28 , S32 ,284,2
S28 , S34 ,285,4
S28 , S38 ,286,2
S28 , S43 ,287,3
S28 , S44 ,288,2
S28 , S87 ,289,2
S29 , S32 ,290,1
S29 , S34 ,291,2
S29 , S38 ,292,1
S29 , S43 ,293,2
S29 , S44 ,294,1
S29 , S87 ,295,1
S30 , S32 ,296,1
S30 , S39 ,297,2
S30 , S41 ,298,1
S30 , S43 ,299,6
S30 , S63 ,300,1
S30 , S64 ,301,1
S30 , S68 ,302,2
S30 , S76 ,303,1
S30 , S81 ,304,2
S30 , S84 ,305,2
S30 , S85 ,306,1
S30 , S86 ,307,2
S30 , S87 ,308,1
S30 , S88 ,309,3
S30 , S89 ,310,2
S30 , S90 ,311,2
S30 , S94 ,312,1
S31 , S36 ,313,1
S31 , S39 ,314,4
S31 , S40 ,315,2
S31 , S43 ,316,2
S31 , S56 ,317,1
S31 , S64 ,318,1
S31 , S65 ,319,1
S31 , S67 ,320,1
S31 , S73 ,321,1
S31 , S74 ,322,1
S31 , S75 ,323,1
S31 , S81 ,324,1
S31 , S90 ,325,2
S31 , S94 ,326,2
S32 , S34 ,327,1
S32 , S35 ,328,1
S32 , S38 ,329,1
S32 , S39 ,330,1
S32 , S41 ,331,2
S32 , S43 ,332,1
S32 , S44 ,333,1
S32 , S45 ,334,1
S32 , S47 ,335,1
S32 , S50 ,336,1
S32 , S59 ,337,2
S32 , S62 ,338,1
S32 , S63 ,339,1
S32 , S64 ,340,3
S32 , S65 ,341,1
S32 , S68 ,342,4
S32 , S71 ,343,2
S32 , S73 ,344,1
S32 , S75 ,345,1
S32 , S77 ,346,1
S32 , S81 ,347,1
S32 , S85 ,348,1
S32 , S86 ,349,2
S32 , S87 ,350,2
S32 , S88 ,351,5
S32 , S89 ,352,3
S32 , S90 ,353,2
S32 , S94 ,354,1
S33 , S43 ,355,2
S33 , S45 ,356,1
S33 , S64 ,357,1
S33 , S65 ,358,1
S33 , S76 ,359,1
S33 , S81 ,360,2
S33 , S84 ,361,2
S33 , S94 ,362,1
S34 , S35 ,363,1
S34 , S36 ,364,1
S34 , S38 ,365,1
S34 , S39 ,366,2
S34 , S40 ,367,2
S34 , S41 ,368,1
S34 , S43 ,369,2
S34 , S44 ,370,1
S34 , S59 ,371,1
S34 , S62 ,372,1
S34 , S63 ,373,1
S34 , S64 ,374,2
S34 , S73 ,375,1
S34 , S74 ,376,1
S34 , S75 ,377,1
S34 , S81 ,378,1
S34 , S86 ,379,1
S34 , S87 ,380,2
S34 , S88 ,381,5
S34 , S89 ,382,3
S34 , S90 ,383,1
S34 , S94 ,384,3
S35 , S36 ,385,1
S35 , S38 ,386,1
S35 , S39 ,387,1
S35 , S40 ,388,2
S35 , S43 ,389,1
S35 , S44 ,390,1
S35 , S73 ,391,1
S35 , S74 ,392,1
S35 , S75 ,393,1
S35 , S87 ,394,1
S35 , S94 ,395,2
S36 , S39 ,396,3
S36 , S40 ,397,2
S36 , S43 ,398,2
S36 , S73 ,399,1
S36 , S74 ,400,1
S36 , S75 ,401,1
S36 , S90 ,402,2
S36 , S92 ,403,3
S36 , S93 ,404,1
S36 , S94 ,405,2
S37 , S39 ,406,1
S37 , S45 ,407,1
S37 , S56 ,408,1
S37 , S67 ,409,1
S37 , S76 ,410,1
S37 , S81 ,411,1
S37 , S84 ,412,1
S37 , S85 ,413,1
S37 , S91 ,414,1
S38 , S39 ,415,1
S38 , S43 ,416,5
S38 , S45 ,417,2
S38 , S56 ,418,1
S38 , S67 ,419,1
S38 , S81 ,420,1
S39 , S43 ,421,1
S39 , S44 ,422,1
S39 , S45 ,423,3
S39 , S50 ,424,1
S39 , S54 ,425,1
S39 , S55 ,426,1
S39 , S57 ,427,1
S39 , S59 ,428,4
S39 , S64 ,429,2
