Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,4.0,2.577777777777778,0.46411318150448577,4,0,3,3,3.0,0.0,3.0,0.0026437542,0.0026437542,0.0034165465712442155,0,0.3333333333333333,1,0.06258656812147885
2,S2,3.0,2.2555555555555555,7.264595588042002,0,0,8,8,8.0,0.0,8.0,0.0059484467,0.0059484467,0.006617075360376962,0,0.21428571428571427,6,0.14369772678896614
3,S3,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0016242555139864352,1,0.0,0,0.0
4,S4,3.0,1.6888888888888889,59.761216635081254,4,0,29,29,29.0,0.0,29.0,0.019828156,0.019828156,0.018113861235517028,0,0.3694581280788177,150,0.7341358533610611
5,S5,4.0,2.477777777777778,0.14366799351319476,7,0,2,2,2.0,0.0,2.0,0.0019828156,0.0019828156,0.0027811161360259524,0,0.0,0,0.05260841842548929
6,S6,3.0,1.8333333333333333,51.212340688509144,3,1,21,22,22.0,1.0,21.0,0.015201586,0.015201586,0.014767660306411417,0,0.3116883116883117,72,0.47909293672472425
7,S7,3.0,1.6555555555555554,157.12525084801382,7,1,33,34,34.0,1.0,33.0,0.02313285,0.02313285,0.02152436938772928,0,0.31907308377896615,179,0.752356328120761
8,S8,3.0,2.3222222222222224,1.079673773197847,7,0,5,5,5.0,0.0,5.0,0.003965631,0.003965631,0.004488457853552626,0,0.5,5,0.10773591917109238
9,S9,3.0,1.9444444444444444,17.852884505930014,8,2,12,14,14.0,2.0,12.0,0.009914078,0.009914078,0.009879741625213758,0,0.43956043956043955,40,0.30300493447726057
10,S10,3.0,1.711111111111111,62.161119749278775,7,2,27,29,29.0,2.0,27.0,0.019828156,0.019828156,0.01802120348004683,0,0.45073891625615764,183,0.7427670140543532
11,S11,3.0,2.1444444444444444,0.17667748917748916,3,2,4,6,6.0,2.0,4.0,0.00462657,0.00462657,0.00494346170840697,0,0.8666666666666667,13,0.19826829656158476
12,S12,3.0,1.8888888888888888,10.746702740310969,4,3,16,19,19.0,3.0,16.0,0.013218771,0.013218771,0.01207121061719313,0,0.6374269005847953,109,0.5689709947222792
13,S13,3.0,2.022222222222222,7.4259046866155725,8,3,7,10,10.0,3.0,7.0,0.007270324,0.007270324,0.007378757233657121,0,0.4888888888888889,22,0.248748657392523
14,S14,4.0,2.6555555555555554,0.2571428571428571,4,0,2,2,2.0,0.0,2.0,0.0019828156,0.0019828156,0.0028335364926873044,0,0.0,0,0.03996521356725042
15,S15,3.0,1.7666666666666666,94.63081267797513,4,1,24,25,25.0,1.0,24.0,0.0171844,0.0171844,0.01634192268639572,0,0.32,96,0.5818966329118476
