Source,Target, id, Weight
2,46,1,1
2,53,2,1
3,4,3,1
3,5,4,1
3,12,5,1
3,22,6,1
3,31,7,2
3,32,8,1
3,37,9,1
3,45,10,1
3,46,11,1
3,50,12,1
3,52,13,2
3,53,14,1
3,54,15,1
3,67,16,1
3,69,17,1
3,78,18,2
3,82,19,1
3,86,20,1
3,94,21,1
4,6,22,1
4,13,23,1
4,17,24,1
4,18,25,1
4,21,26,1
4,29,27,1
4,31,28,1
4,50,29,4
4,57,30,1
4,62,31,1
4,65,32,1
4,71,33,1
4,76,34,1
4,77,35,1
4,78,36,1
4,80,37,1
4,89,38,1
5,6,39,1
5,21,40,1
5,45,41,1
5,50,42,1
5,71,43,1
5,76,44,1
6,12,45,1
6,15,46,1
6,16,47,1
6,21,48,1
6,22,49,1
6,31,50,3
6,37,51,1
6,44,52,1
6,45,53,1
6,46,54,1
6,48,55,1
6,49,56,1
6,50,57,1
6,53,58,2
6,54,59,1
6,57,60,1
6,58,61,1
6,60,62,1
6,61,63,2
6,62,64,1
6,65,65,1
6,67,66,1
6,74,67,1
6,76,68,1
6,77,69,2
6,78,70,2
6,79,71,1
6,81,72,1
6,82,73,1
6,86,74,3
6,87,75,2
6,89,76,2
6,92,77,1
6,94,78,1
6,97,79,2
7,8,80,1
7,9,81,1
7,12,82,1
7,13,83,1
7,22,84,1
7,31,85,1
7,36,86,1
7,37,87,1
7,45,88,1
7,46,89,1
7,48,90,1
7,49,91,1
7,53,92,1
7,54,93,1
7,60,94,1
7,63,95,2
7,67,96,1
7,71,97,1
7,78,98,2
7,79,99,1
7,82,100,1
7,88,101,1
7,94,102,1
8,21,103,1
8,22,104,1
8,27,105,1
8,28,106,1
8,30,107,1
8,46,108,1
8,50,109,1
8,53,110,1
8,82,111,1
9,10,112,1
9,21,113,1
9,22,114,2
9,27,115,1
9,28,116,1
9,31,117,1
9,46,118,1
9,48,119,1
9,49,120,1
9,53,121,1
9,54,122,1
9,71,123,1
9,78,124,1
9,79,125,1
9,82,126,1
9,94,127,1
10,31,128,1
10,44,129,2
10,48,130,1
10,49,131,1
10,54,132,1
10,71,133,1
10,76,134,2
10,78,135,1
10,79,136,1
10,94,137,1
10,98,138,2
11,98,139,1
12,17,140,1
12,21,141,1
12,22,142,2
12,27,143,2
12,28,144,1
12,37,145,1
12,46,146,1
12,52,147,4
12,53,148,1
12,69,149,2
12,80,150,1
12,82,151,2
12,98,152,1
13,21,153,1
13,28,154,2
13,30,155,1
13,31,156,1
13,44,157,1
13,45,158,1
13,48,159,1
13,49,160,1
13,52,161,1
13,54,162,1
13,59,163,1
13,63,164,1
13,75,165,1
13,76,166,1
13,78,167,1
13,79,168,1
13,88,169,1
13,92,170,1
13,93,171,1
13,94,172,1
14,35,173,1
