id,Label
0,ghATiyoM
1,parIkShA
2,yukti
3,kolakAtA
4,vijetA
5,bhAratIya
6,poShaNa
7,prapAtoM
8,sImA
9,samRRiddhi
10,udayapura
11,saMcAlaka
12,varShoM
13,mahotsava
14,dakShiNa
15,anveShaNa
16,vivaraNa
17,kShetra
18,bhojana
19,baMgalora
20,jIvana
21,A.nkhoM
22,disambara
23,mArgoM
24,mumbaI
25,umasa
26,koTi
27,karnATaka
28,shAsaka
29,kumAyU.n
30,paryaTakoM
31,rAjasthAna
32,DrAiviMga
33,abhiyAnoM
34,ghAsa
35,jAdU
36,kAra
37,U.nToM
38,khela
39,cAlana
40,pyAra
41,dukhoM
42,hisse
43,avadhi
44,sarvekShaNa
45,kathA
46,kAravA.n
47,bIca
48,bhAgIdArI
49,desha
50,videshI
51,nainItAla
52,mishana
53,tApamAna
54,sthApanA
55,rekhA
56,bhUmi
57,yAda
58,uttarAMcala
59,abhayAraNya
60,navambara
61,jIpoM
62,resa
63,bistara
64,yamunA
65,nRRitya
66,ghaMToM
67,uttara
68,prayAsa
69,sAla
70,kAnoM
71,darshaka
72,barpha
73,shikArI
74,snAnAgAra
75,lekhaka
76,Avedana
77,talAsha
78,saMgraha
79,Aja
80,cetanA
81,himanada
82,jaMgala
83,ghAToM
84,duniyA
85,shAmeM
86,nipuNatA
87,manuShya
88,AkAsha
89,ArohaNa
90,bAbara
91,skUbA
92,takanIkoM
93,shimalA
94,dila
95,savArI
96,gaMgotrI
97,paka.Dane
98,jhIleM
99,pracuratA
100,AvashyakatA
101,nirNaya
102,jammU
103,nAmakaraNa
104,AdhAra
105,prakRRiti
106,avasara
107,kalpanA
108,parivAroM
109,cAla
110,taraha
111,saMsAra
112,pravesha
113,anubhava
114,dUna
115,janmabhUmi
116,saundarya
117,anumati
118,shulkoM
119,pragati
120,siroM
121,jodhapura
122,nirmANa
123,upayoga
124,AkAra
125,lokapriyatA
126,registAnoM
127,masAloM
128,kushalatA
129,pAnI
130,himAlaya
131,utsAhapUrvaka
132,silasile
133,madhya_pradesha
134,udgama
135,saMskRRiti
136,caTTAna
137,gA.DI
138,kAryakramoM
139,nada
140,shauka
141,minaTa
142,badrInAtha
143,nadiyoM
144,prAraMbha
145,kerala
146,dillI
147,railI
148,kaThinAiyoM
149,saMbhAvanAe.n
150,klaboM
151,ora
152,pharavarI
153,prakriyAoM
154,dhvaniyA.n
155,tamilanADu
156,satahoM
157,TrAuTa
158,Treka
159,jhUmane
160,loga
161,sthala
162,mahaloM
163,vAdA
164,akhabAroM
165,bImA
166,pAra
167,shaharoM
168,mAdhyamoM
169,AshcaryoM
170,hAla
171,mahAnagaroM
172,kashmIra
173,AkarShaNa
174,sustI
175,machalI
176,bhramaNa
177,nAma
178,mArane
179,vyApAra
180,himAcala_pradesha
181,apraila
182,puNe
183,samUha
184,shikhara
185,janavarI
186,rasAsvAdana
187,samparka
188,jIva
189,TImeM
190,ejenTa
191,kadama
192,DAiviMga
193,maidAna
194,bhAga
195,mugala
196,maicoM
197,ghATiyoM
198,lAbha
199,mA.cDaloM
200,dharatI
201,bIca
202,udyAna
203,pUrvI
204,mausama
205,U.ncAI
206,kiloM
207,parivesha
208,skIiMga
209,Ananda
210,kirAye
211,dhArAoM
212,uttara_pradesha
213,arAvalI
214,ArAma
215,bhArata
216,mAuMTa_AbU
217,AbhUShaNoM
218,pradeshoM
219,yakIna
220,puShkara
221,saphArI
222,kaimarA
223,bhAga
224,moTarasAikila
225,anubhava
226,gA.nva
227,gati
228,dina
229,samayAvadhi
230,bAgha
231,mashIna
232,dRRishya
233,pradAna
234,cIna
235,kimI
236,maMDala
237,mahIne
238,sAikila
239,dAyare
240,mukAbale
241,polo
242,vyakti
243,devadAra
244,saMtulana
245,sadI
246,moTara
247,havA
248,saMsthA
249,krikeTa
250,parivahana
251,rAjavaMsha
252,AyAta
253,jhalaka
254,AkarShaNa
255,mausama
256,chAvanI
257,parvata
258,pala
259,Ayojana
260,samaya
261,janma
262,pradarshana
263,maje
264,sarapaTa_cAla
265,upamahAdvIpa
266,hAthiyoM
267,sthAnoM
268,hA.ckI
269,jAnakArI
270,jayapura
271,kArya
272,mArca
273,ashva
274,sAhasa
275,AjAdI
