Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,vitamina,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,0,0.0,0,0.0
2,anaja,10.0,4.439716312056738,349.5,1,5,6,11,11.0,5.0,6.0,0.013565891,0.013565891,0.013657374427982044,1,0.2,3,0.25712994010878537
3,ahara,9.0,3.5106382978723403,3894.6633944486894,1,21,25,46,46.0,21.0,25.0,0.0503876,0.0503876,0.054500195209766816,1,0.01,3,0.8907398550811174
4,samanjasya,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,2,0.0,0,0.0
5,shuru,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,3,0.0,0,0.0
6,dhyana,9.0,4.347517730496454,0.0,14,1,0,1,1.0,1.0,0.0,0.003875969,0.003875969,0.0029596378221293266,1,0.0,0,0.08571811990810801
7,anubhava,8.0,3.524822695035461,876.6375901875911,9,1,4,5,5.0,1.0,4.0,0.011627907,0.011627907,0.00986721269281245,1,0.0,0,0.20426136581496226
8,anumana,1.0,1.0,0.0,4,1,1,2,2.0,1.0,1.0,0.003875969,0.003875969,0.0062092515885441395,4,0.0,0,0.0030432137392191164
9,kalpana,1.0,1.0,0.0,4,1,1,2,2.0,1.0,1.0,0.003875969,0.003875969,0.0062092515885441395,4,0.0,0,0.0030432137392191164
10,arambha,9.0,4.75886524822695,0.0,70,1,0,1,1.0,1.0,0.0,0.003875969,0.003875969,0.003168047139475468,1,0.0,0,0.040014674436112015
11,kama,7.0,2.9432624113475176,4977.779657923773,18,18,28,46,46.0,18.0,28.0,0.058139537,0.058139537,0.06768548071862653,1,0.0024630541871921183,1,1.0
12,loga,11.0,5.99290780141844,278.0,60,1,2,3,3.0,1.0,2.0,0.0058139535,0.0058139535,0.0063226980591460456,1,0.0,0,0.026417487188102027
13,vyakti,10.0,5.028368794326241,1351.0,60,7,8,15,15.0,7.0,8.0,0.017441861,0.017441861,0.023097303115270373,1,0.0,0,0.07392521999806999
14,lauha,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,5,0.0,0,0.0
15,shakti,9.0,4.070921985815603,60.1271093285799,16,0,2,2,2.0,0.0,2.0,0.0058139535,0.0058139535,0.0047819454358501955,1,0.0,0,0.1021456639336697
16,rakta,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,6,0.0,0,0.0
17,dirgha,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,7,0.0,0,0.0
18,utaka,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,8,0.0,0,0.0
19,dudha,10.0,4.673758865248227,13.411038961038965,9,4,2,6,6.0,4.0,2.0,0.009689922,0.009689922,0.007733721716024709,1,0.3333333333333333,2,0.1657820235040702
20,tela,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,9,0.0,0,0.0
21,kohani,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,10,0.0,0,0.0
22,{harahara},0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,11,0.0,0,0.0
23,esida,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,9.313877382816224E-4,12,0.0,0,0.0
24,sthiti,8.0,3.354609929078014,4116.498098633389,14,12,19,31,31.0,12.0,19.0,0.03875969,0.03875969,0.04532780700730212,1,0.005847953216374269,1,0.4505483513468366
25,phala,11.0,5.425531914893617,278.0,26,2,1,3,3.0,2.0,1.0,0.0058139535,0.0058139535,0.00607736301747676,1,0.0,0,0.03324493996803157
26,upachara,8.0,3.9361702127659575,0.0,18,1,1,2,2.0,1.0,1.0,0.003875969,0.003875969,0.002915664597609758,1,0.0,0,0.1671043632416776
